scenario,WBA2,WBA3,WBA4,WBA5,WBA6,WBA7N,WBA7S,WBA8N,WBA8S,WBA9,WBA10,WBA11,WBA12,WBA13,WBA14,WBA15N,WBA15S,WBA16,WBA17N,WBA17S,WBA18,WBA19,WBA20,WBA21,WBA22,WBA23,WBA24,WBA25,WBA26N,WBA26S,WBA50,WBA60N,WBA60S,WBA61,WBA62,WBA63,WBA64,WBA71,WBA72,WBA73,WBA90,DETAW
s0129,3.0532437965967296,1.9216282977278998,2.471435129634992,2.483617515523675,3.115550944632763,4.723166088648568,3.1345329844714223,3.0462520288473103,3.0070592680427266,2.951191339474399,2.2205369551862226,2.251170759484794,2.689832211410633,2.5893488022674536,2.7743941933140057,2.8404974170354746,3.6300713659943726,3.022031677274724,2.648287402216346,3.0302436730312463,3.0296107189367363,3.109570611083991,2.287532266355495,3.0078501015710586,3.213252602066077,4.011063135888916,4.550926606678505,3.1496661660841028,3.7042164806751448,3.6488780788541857,3.0305400356012138,4.186249504601684,3.5303186632927437,3.1295045028842754,4.2776044956968,4.7435230120183665,4.90301410588782,3.0388067588217433,4.289818994707192,4.500887050112331,4.97502178527115,3.6581089628724914
s0130,3.073520988400713,2.042530135001243,2.5505459309012632,2.8443187046307,3.1656948451654587,4.819614515887657,3.3265503744155143,3.1277935608406082,3.1481823775001314,3.029190231537258,3.025939154611817,3.375699005996301,3.002076836754692,3.0005157982154413,3.0016146034784326,3.0189365037641513,4.1008481599108615,3.0376898504314074,3.073517420886738,3.048554131830606,3.058683833962236,3.119080097850174,2.258764965263587,3.008694077147839,3.1941950921940787,4.145453357013131,4.5656164026749995,3.1928847534537304,3.6529548752359746,3.6727785005305624,3.1852115508967156,4.499545098173179,4.085427225775989,3.244923040993593,4.592818767117709,4.799958673428405,4.928459812864581,3.103511064408659,4.633607077804089,4.620291163199167,4.977389156561767,4.072982412068751
s0130-R,3.073520988400713,2.042530135001243,2.5505459309012632,2.8443187046307,3.1656948451654587,4.819614515887657,3.3265503744155143,3.1277935608406082,3.1481823775001314,3.029190231537258,3.025939154611817,3.375699005996301,3.002076836754692,3.0005157982154413,3.0016146034784326,3.0189365037641513,4.1008481599108615,3.0376898504314074,3.073517420886738,3.048554131830606,3.058683833962236,3.119080097850174,2.258764965263587,3.008694077147839,3.1941950921940787,4.145453357013131,4.5656164026749995,3.1928847534537304,3.6529548752359746,3.6727785005305624,3.1852115508967156,4.499545098173179,4.085427225775989,3.244923040993593,4.592818767117709,4.799958673428405,4.928459812864581,3.103511064408659,4.633607077804089,4.620291163199167,4.977389156561767,4.072982412068751
s0131,3.0558108425359585,1.9751713712928427,2.345895182451782,2.3175763551615267,3.0404660587657713,4.218132020030123,3.1452531385331204,3.031033492204482,3.070909774740745,3.0019567791280375,2.3326384604847066,2.8503913476740603,2.9502906440951735,2.7549375527437143,3.0064189616849584,3.0311056093695736,4.196859539811207,3.032262063970709,3.003093142114764,3.0500416232729184,3.0626704341039916,3.153631726482962,2.884721609594745,3.008607465508072,3.2337669654911716,4.299798022157553,4.653141197636146,2.805644519645112,3.6549150721538126,3.240049827786053,3.051540488618695,3.7778221863348116,3.450057369568452,3.1233626054909243,4.378534717145368,4.683214446364458,4.87512967741493,3.0667638329438964,4.506022904383388,4.612190749543359,4.978765639690106,3.3447859330541982
s0133,3.054145912831889,2.0058166375046356,2.2471611574610364,2.070199681577502,2.0177046476752856,1.9329344632926166,2.059431803466579,1.92803643998496,1.993507485314279,1.926401328150659,1.946941462559108,1.6542509850999942,2.2638908350026856,2.1888481658081718,2.4636883701934558,2.5265175457036193,3.5671849419355457,3.008228520974598,1.6924627702772383,3.011510957399696,3.013519350555179,3.053005776411029,1.7092305007709256,3.0020644881452863,3.0894373794317165,3.555405192315174,4.145413790219861,1.805448608915167,3.2444540046823773,2.3117633479570374,1.3053681557027728,2.4180628968519375,2.214109460987539,1.8308383273313962,3.523949351183168,4.268658981213491,4.697095555540547,1.446795583147868,3.3229450452602816,3.3379036145631815,4.944130912412482,1.9620713791025866
s0134,3.053556408695138,1.980088464002729,2.289303201949293,1.866176009529636,2.7250648256090604,2.836861282574462,2.1633340830126624,2.348498611844093,2.0885311117220704,1.9007316730967903,1.8646529616915204,1.5278995262750033,2.054937272444394,2.071010754667298,2.0901894360368316,2.1132839310689695,3.2472935643522387,3.0030791210862864,1.5399818030061527,3.0082989069498565,3.0110996184194883,3.0541604924595234,1.5842945400766808,3.001465794282707,3.089223117909707,3.486705548454718,4.181828855507741,1.9337334380467444,3.2755593956476297,3.02496716096118,1.3475478669790313,3.1238294350014097,3.0301326705740035,1.8729408512986816,3.590627862211177,4.49522277549377,4.804851657688741,1.5662908902253903,3.183595703362233,3.221859299427687,4.9362061649727575,2.5468817864779787
s0134-R,3.053556408695138,1.980088464002729,2.289303201949293,1.866176009529636,2.7250648256090604,2.836861282574462,2.1633340830126624,2.348498611844093,2.0885311117220704,1.9007316730967903,1.8646529616915204,1.5278995262750033,2.054937272444394,2.071010754667298,2.0901894360368316,2.1132839310689695,3.2472935643522387,3.0030791210862864,1.5399818030061527,3.0082989069498565,3.0110996184194883,3.0541604924595234,1.5842945400766808,3.001465794282707,3.089223117909707,3.486705548454718,4.181828855507741,1.9337334380467444,3.2755593956476297,3.02496716096118,1.3475478669790313,3.1238294350014097,3.0301326705740035,1.8729408512986816,3.590627862211177,4.49522277549377,4.804851657688741,1.5662908902253903,3.183595703362233,3.221859299427687,4.9362061649727575,2.5468817864779787
s0135,3.0542397777620924,1.9976456898025932,2.2925003829468737,1.8938256402625266,2.802298937281384,2.899245495886029,2.1831347804301497,2.449256014701082,2.0961495627231566,2.0844870629451977,1.9091869277093099,1.7418268850568874,2.1737333810040056,2.1308069186632723,2.2685164402480464,2.392472414779247,3.565177770452781,3.0113063245998193,1.8397653679080306,3.0175925478838117,3.020007886785896,3.058516345810626,1.6131071143851559,3.0021739367465488,3.1299767980272115,3.764103509179817,4.400542078354052,2.018362773273143,3.397992821398866,3.0729806452371373,1.3334929538511682,3.129733548702629,3.027404266248256,1.840269461449288,3.590344395164983,4.488709431584198,4.804045024621227,1.5173327534980139,3.1617716962831945,3.187558327528243,4.933708037694716,2.6168154855454597
s0136,1.061911638900772,1.5293534138897458,2.6513863973107146,2.0449376894056415,2.613867705569077,3.542870825725941,3.0046962817653307,2.4102730340167895,3.782767239994242,1.2223090425157452,1.3379042590635297,3.543953251526568,4.690596024581237,4.968074965673019,4.97128608093806,4.978798412970128,1.0117208316299748,1.0924404483683372,1.164292964456489,3.840550334897057,3.2371805464811603,3.829519967664058,2.85488754536606,1.2600101955199114,1.3296274022195984,1.4808472699066852,1.499738484194171,3.0022895924153636,3.000708954490572,2.9764341757652804,2.5402227578655308,3.003845515698991,3.006906153514136,4.140060168667441,3.7952766586566993,4.167395182848878,4.890200121741971,1.3554248640416535,2.999529358720197,1.4995527123718082,3.005145019117276,2.9712995981016532
s0137,1.061185846463553,1.4360076394033439,2.640614976691615,1.8587560556144198,2.4876854647869373,3.4312019771131177,2.998770710749761,2.4096904869640396,3.7523700188546982,1.1649701079831722,1.3313058589085434,3.5456821944201193,4.691082014611958,4.968589185388522,4.971316480797428,4.978797561376052,1.0117194167280827,1.0905215676405182,1.180827471627865,3.8428557663331455,3.237251719556216,3.845279776631937,2.8483945631559173,1.245157181549701,1.325178383597397,1.4767630552898776,1.4996301579701559,3.0017734282333537,3.0002735902827777,2.9763380749431265,2.5303552475105455,3.003623960378419,3.0070544543050115,4.141609902042541,3.8196899156758164,4.170475278580135,4.890271939592695,1.355353909467996,2.9995159440229746,1.49962633248258,3.0051639666032277,2.969788706590696
s0138,3.0528892764334183,1.9676198882591627,2.2860379016819556,1.8442009235558459,2.628306007488279,2.8028319205555907,2.157351566421675,2.3365015052677967,2.0934616418529517,1.8264394369092636,1.8441066620567037,1.447903036165786,2.0734371687077173,2.0424993126281623,2.2913651649528775,2.3644860017638,3.631412125265393,3.004034789684341,1.4324714729567454,3.0072712938255464,3.0104531254557214,3.056030469160821,1.6256306774943594,3.0022275305497828,3.099346620031863,3.636100576618825,4.292029500133148,2.1345186785373698,3.3164208247422673,3.106746381944716,1.4683039489966492,3.4890706842508377,3.3491210318577918,3.0283106095536776,3.3571700142423726,3.8430335160841187,4.3417609195044635,1.4928664693609814,2.4049572812684215,1.2929850945033776,1.4907695602009154,3.119612675150494
s0139,3.0532500373339566,1.9774070901461807,2.2841064379766505,1.856563251201242,2.5891896015882,2.7844197836532434,2.1506293695139385,2.3226001739062365,2.0722366554523344,1.8938351622742613,1.861824059840874,1.5042796970698307,2.0272730292502468,2.0477953317643625,2.065315712388785,2.082562197076753,3.2665264918877317,3.001364381492765,1.508599027350575,3.0065878397765147,3.0098415900234903,3.0543565707380584,1.5594121454253864,3.0008047406892966,3.0964897841321277,3.533716136353357,4.260613908070286,1.8288302312201143,3.3073362540196865,2.5621809262565245,1.2447263421223593,2.202399347132378,1.3826022944324954,1.318202883513621,3.027651038386714,3.1871129244046625,1.4571440164831964,1.3927708910392171,1.9164368278452006,1.2551783247755754,1.4962570538074687,2.0317143747857864
s0140,3.0442979323582238,1.9609389475181898,2.2746335442126395,1.953473433344235,2.315727445213889,2.407882057756861,2.1357221661979455,2.1689119508509105,2.0788965987891,1.8477515268037927,1.9018076008629052,1.470393771463796,2.055387976255086,2.0530559898920178,2.1601641778521046,2.2041973584187247,3.253825691791352,3.0009655939243016,1.4408903294504252,3.005658973991502,3.0099675824321928,3.0538118558095726,1.6305939935367326,3.0019797631498126,3.0557214732901943,3.3345229040040536,3.776904526966027,2.077137412363254,3.1428697611364225,3.0788729170580664,1.4611001922029179,3.4696882442238914,3.3476828224091886,3.028007899347641,3.3508944695473133,3.8409042975175245,4.339520556814796,1.4866916929366467,2.385710404925627,1.2901822872254993,1.4888304463998068,3.0949503899968445
s0141,3.052500308399209,1.968916994006812,2.2372250807971312,2.2414112168413665,1.739484052912369,1.6056157008644432,2.0399662538391965,1.8033371024714668,2.034265859314567,1.9791045416487176,2.0742856676086157,1.5275067945077334,2.1719103479007016,2.2381945049008376,2.1170497683940384,2.1382690947784795,1.47222757721452,3.000856667535108,1.4710978846430973,3.0053796847450664,3.008610499615208,3.0503296041869743,1.7689525842370135,3.0010825368859315,3.022340436505357,3.105494351291728,3.300203043576505,1.7135843519661633,3.004223030253565,2.2170508490810343,1.240857127808832,2.03089574052374,1.3788803441286794,1.3150558750097279,3.0247185252554356,3.184970210540888,1.4562371258952638,1.376710371040605,1.887572680995277,1.2490381339273535,1.4869910454232527,1.776337240041643
s0143,3.053507378499906,1.9657812456732153,2.315261707584442,1.8998320648466183,2.9309689892892394,3.1164726436060084,2.2436085289028442,2.5406255865041962,2.1571877758875857,2.0107682405412266,1.904502663545048,1.5466524478595902,2.1068299406962407,1.9626762154767041,2.3421677246367762,2.462641570356556,3.629866522793038,3.0078044943246045,1.5090070582461106,3.009165432658212,3.011236609931382,3.0605241586079277,1.633383318068541,3.002680117807751,3.09659626296176,3.6042018341617204,4.217790396146352,1.8554495368337585,3.2619309793810642,2.5180738010860733,1.3593711432203288,2.801386319837349,3.002861662103361,1.6647544869812063,3.586479000119499,4.485359089307897,4.814659530296915,1.5895353464084723,3.0216022963332794,3.0434150050845967,4.92786308933922,2.179720200085377
s0144,3.066527279484744,2.010507298511252,2.3406038680147887,1.8786441470715132,3.018190132999447,4.127991419953102,2.6664985203730254,3.0395421124747912,3.0275562647972096,2.6494329334914912,1.849651643945096,1.4876203275414557,2.0785327804670084,2.059848805800968,2.267472265726588,2.343674347198987,3.591438793158033,3.0175346527989957,1.4985377836438272,3.064952395004708,3.1143072561299734,3.2945508514442823,1.7288731594445856,3.0084355930938016,3.1479380337280967,3.6218161523831807,4.207620216794301,1.9016742938508107,3.2675504083991194,2.5540200431990323,1.3863243798973495,3.0178105493257945,3.0684456748570965,2.484400444914651,3.522748493981029,4.693242524918322,4.865805701220358,2.2071512092827597,4.159631468691323,4.017176859036235,4.960986456166527,2.2570227876565996
s0144-R,3.066527279484744,2.010507298511252,2.3406038680147887,1.8786441470715132,3.018190132999447,4.127991419953102,2.6664985203730254,3.0395421124747912,3.0275562647972096,2.6494329334914912,1.849651643945096,1.4876203275414557,2.0785327804670084,2.059848805800968,2.267472265726588,2.343674347198987,3.591438793158033,3.0175346527989957,1.4985377836438272,3.064952395004708,3.1143072561299734,3.2945508514442823,1.7288731594445856,3.0084355930938016,3.1479380337280967,3.6218161523831807,4.207620216794301,1.9016742938508107,3.2675504083991194,2.5540200431990323,1.3863243798973495,3.0178105493257945,3.0684456748570965,2.484400444914651,3.522748493981029,4.693242524918322,4.865805701220358,2.2071512092827597,4.159631468691323,4.017176859036235,4.960986456166527,2.2570227876565996
s0145,3.0590597610067642,2.025084039281387,2.2665379071707443,2.3082880316920056,2.1090315771950072,1.7898742660777347,2.3335771329448116,2.126172450421818,2.252949679677686,2.7688951899209506,2.2958750057809394,3.0433280934440865,2.4652992994729566,2.464788977427845,2.4188387350361538,2.5216399966951233,3.1952940898835043,3.0148560886999523,3.010401108237598,3.0162703236990995,3.0178819320423145,3.061039102067506,1.9025471484646457,3.0027028720349302,3.0194682636450856,3.1170357452261146,3.2332397339208128,1.6680458221609915,1.4673700595039514,1.9115096427698366,1.2581274509518814,1.7718525715467397,1.4695956862804351,1.495718543046846,3.1141640738317666,3.667375747365432,4.246085943830028,1.3800590594333826,2.905796403741216,1.3541546563266695,4.759672348596983,1.6810980942762082
s0145-R,3.0590597610067642,2.025084039281387,2.2665379071707443,2.3082880316920056,2.1090315771950072,1.7898742660777347,2.3335771329448116,2.126172450421818,2.252949679677686,2.7688951899209506,2.2958750057809394,3.0433280934440865,2.4652992994729566,2.464788977427845,2.4188387350361538,2.5216399966951233,3.1952940898835043,3.0148560886999523,3.010401108237598,3.0162703236990995,3.0178819320423145,3.061039102067506,1.9025471484646457,3.0027028720349302,3.0194682636450856,3.1170357452261146,3.2332397339208128,1.6680458221609915,1.4673700595039514,1.9115096427698366,1.2581274509518814,1.7718525715467397,1.4695956862804351,1.495718543046846,3.1141640738317666,3.667375747365432,4.246085943830028,1.3800590594333826,2.905796403741216,1.3541546563266695,4.759672348596983,1.6810980942762082
s0146,3.06513220482511,2.034775743313676,2.2627769286274066,2.270587476478533,1.9899540388277632,1.808966756066361,2.501567184913541,2.7870686316462727,3.0125789904352223,3.0001680840242066,2.1301919761268815,1.7292302767827414,2.2817989941401593,2.2935565261805375,2.351218817387679,2.436792593884043,3.204957887362974,3.017162804700724,1.6695561283884444,3.0612744948210677,3.1086204844570884,3.280274559002602,1.9559254363981675,3.005590389460381,3.054796860726504,3.146262403638033,3.2329322412688404,1.6503795586811623,1.4645057087566073,1.784311719853987,1.2530155288193376,1.7306718120507778,1.4108523445618038,1.3514166858537386,1.4583478216562262,3.4342331045442034,4.146554703684051,1.4103528016648263,3.1400560488777454,1.4508955873986382,4.884907933831467,1.6296557656211466
s0146-R,3.06513220482511,2.034775743313676,2.2627769286274066,2.270587476478533,1.9899540388277632,1.808966756066361,2.501567184913541,2.7870686316462727,3.0125789904352223,3.0001680840242066,2.1301919761268815,1.7292302767827414,2.2817989941401593,2.2935565261805375,2.351218817387679,2.436792593884043,3.204957887362974,3.017162804700724,1.6695561283884444,3.0612744948210677,3.1086204844570884,3.280274559002602,1.9559254363981675,3.005590389460381,3.054796860726504,3.146262403638033,3.2329322412688404,1.6503795586811623,1.4645057087566073,1.784311719853987,1.2530155288193376,1.7306718120507778,1.4108523445618038,1.3514166858537386,1.4583478216562262,3.4342331045442034,4.146554703684051,1.4103528016648263,3.1400560488777454,1.4508955873986382,4.884907933831467,1.6296557656211466
s0147,3.050150784252501,1.9722486697858508,2.2887054366323873,1.8704032361909926,2.702798280399798,2.8394257324493144,2.173842816827557,2.352296231663799,2.0924603561723805,1.881461406141538,1.8660965254901996,1.5157792423195575,2.070218876754993,2.0756109058336034,2.1175929642245803,2.142572701744613,3.2775112325733815,3.0026378529759965,1.526448178685527,3.006954039074206,3.0088402407279387,3.055307136615117,1.595945056478667,3.0017622339098042,3.102438847065711,3.547308324207038,4.273713222579226,1.8822261859139542,3.330140563473512,3.0346956646326793,1.3425185540694722,3.1129848520996637,3.0257164498090816,1.8535305837341831,3.5927866122055656,4.4956596471971295,4.804930000959926,1.554082105558695,3.1852615457687548,3.2235051900960547,4.935903450308529,2.507878431087179
s0149,3.050036741959324,1.968306886331965,2.2864151181780112,1.8577927076728846,2.658444621664026,2.8144965525494574,2.163844739749365,2.3342856563339156,2.0869525889402603,1.8865447213343955,1.8599131870165708,1.5218377909061984,2.056856275502341,2.072079781609615,2.097348210335712,2.121963759398848,3.2751152456811576,3.002903645237193,1.5328258444367846,3.0086509482979396,3.0121767042287866,3.054830682205474,1.5895878190834336,3.001647376460682,3.1007024238012715,3.5429095948828127,4.269756973330672,1.8544132813315994,3.326141077839118,3.0300267543856285,1.3451116679088178,3.1083458466906726,3.0256108193023175,1.8569208843128857,3.5960996417993387,4.49589126399417,4.805095661821639,1.5642167699240899,3.190274723575888,3.2320650538240767,4.936759122661598,2.4794008728048675
s0150,1.0622808767675929,1.4799929391442532,2.686325325436075,3.0760248227399907,2.6887296637768454,3.5638087692869345,3.039456191585284,2.5242501351703233,3.7529317107855364,1.2140930487125074,2.7550690985532573,4.221244807715168,4.716480299075261,4.989707975741718,4.978087475706043,4.979141335643476,1.0117222731360789,1.0936800054340254,1.3083929735678188,4.139240030693802,3.2465844212101045,4.613927339821087,2.8615739829029163,1.2543870099086243,1.3541194439695994,3.0233049244976677,3.000216918871319,3.0029598585945307,3.003676550062344,2.982463569981107,3.000130724659902,3.0037088367892952,3.018683249931555,4.297780911542438,4.581704661109734,4.423751994792016,4.896589787017093,1.3558873358116381,2.9995301194682735,1.499837837786355,3.0077925057100017,2.97342191384581
s0151,1.0615164345468293,1.422010006682057,2.6573888923290925,3.007290112565624,2.606355467620667,3.4958127042776295,3.0246323280578418,2.4732557583667507,3.754395221875842,1.1844906099734336,2.3549854727720385,4.126997077877418,4.708160589736144,4.987695904425558,4.976811189006915,4.979079988408783,1.0117201737282833,1.0907178656632455,1.2566433032103255,4.126345307612008,3.244624458387844,4.544288778231931,2.853289348105214,1.2442154364320648,1.3355236914988222,3.0026930802777474,1.4998957941203979,3.002418990228735,3.0024066780101357,2.979539806219821,2.928697299180879,3.0036891214747334,3.0150438978710214,4.269156600660176,4.459292337840537,4.378901298976003,4.895499021582379,1.3556762231430324,2.9995150168014417,1.4997848923303043,3.007630382885912,2.9718570883173103
s0152,1.06208869173801,1.474239718085354,2.681736299145615,3.0118457370184775,2.6085266486248235,3.509736076790116,3.027248840807537,2.519374507982528,3.7548425006579675,1.1880099731092084,2.436153996539467,4.128183276087364,4.708613262427879,4.987835105325113,4.976899768591101,4.979082721856222,1.0117218773741505,1.091332165936123,1.283164002384077,4.129609294898988,3.2447061884737933,4.547760464664612,2.859049242827972,1.2532932070976253,1.3483767043994708,3.004243972033915,1.4999043754101538,3.002522942369209,3.0026526130509175,2.981858706058875,2.9420466083439925,3.0037139085257403,3.015120376425043,4.270390942986628,4.471839870416734,4.38192829432593,4.895584587550622,1.3557511214068068,2.9995195832642985,1.4998052947362293,3.007671584404546,2.9723540391731413
s0153,1.0611527788855741,1.3938166352465773,2.6424444675063827,3.011446186094698,2.599729537373609,3.5032538516613316,3.027058448326631,2.443469271061911,3.753002992180104,1.1876956643565715,2.4591372133640146,4.142429147653041,4.711674571219696,4.988692912206509,4.977428253192333,4.9791111094799465,1.0117192646881887,1.0917239883298118,1.2962343161093854,4.1309254076561395,3.2454305920682134,4.577081782838108,2.8491623740199046,1.2378278353872445,1.3300162243219331,3.004153014417112,1.4999019865175691,3.0024926376799965,3.002657234133887,2.9785086151648708,2.94949635688639,3.0037091077331586,3.0161282153443882,4.284117814065979,4.522672371169948,4.404241971837774,4.89610796726949,1.3557353304672177,2.999515213531609,1.4998246639144708,3.0076868146297544,2.9721580269902086
s0154,3.059005225787155,2.000090013618442,2.3003507180339624,1.8732915943344755,2.8230833447518044,3.1059886911602614,2.296404070341647,2.869555008648895,2.4328402356680985,2.1320668205452282,1.8655904458942283,1.4675025243502466,1.9781623719254158,2.0116667105817796,2.0204432210766,2.0331090431825825,3.2784699500095593,3.0038854907410615,1.4575192062530182,3.0240978929894795,3.0410945865960572,3.1165798277188443,1.6267249136955955,3.0033925652665765,3.1199296079872676,3.5560646775587283,4.263315605781248,2.058716624749799,3.3139211116503264,3.0245417639370737,1.3520090678901409,3.1218104209900144,3.037032002738725,1.9144942543181873,3.610437821499837,4.5284613021421425,4.819164152095661,1.5180971092066633,3.6947928491167876,3.9771786140423577,4.964984400987503,2.6219196125189104
s0155,3.053506042143861,1.9814820771679966,2.2886487766774932,1.8651027901199038,2.6745427424750314,2.8229064871685825,2.1673150729617587,2.3435580523915474,2.094518853102667,1.89524175260574,1.8649356707383271,1.5359734694846239,2.069155816398153,2.081532737542255,2.106819501946053,2.138760871814,3.2775919173205015,3.0036622375058086,1.5450629440797266,3.009205177934357,3.0125302197443244,3.0552684154926175,1.5885418864251726,3.0017802434797254,3.102112224451452,3.544054952597033,4.270304728618986,1.9686579639086927,3.3279271832885984,3.0433099356085087,1.3428556172372628,3.1190571322701723,3.0260353855821784,1.8511777048310256,3.587686205678359,4.492958996889569,4.803746701876987,1.5706730643506477,3.1466893653114236,3.1652612653742933,4.931455725152337,2.5757395908663057
s0156,3.0617978833646076,2.055149733275533,2.3397830060230715,1.9797250274182836,3.024363377410051,4.018298506243879,2.4779082734231834,3.00082360400232,2.3702775862091827,2.7794053748513603,2.10004074736059,3.0433250868012895,2.3289160871196564,2.307440156324601,2.3817470984739346,2.4969532571469433,3.5911516540419117,3.0194379038875363,3.0118566393007216,3.02165047335189,3.0234714574209662,3.065967560732761,1.660524691357569,3.0028173732652284,3.092931202011278,3.5811788524845865,4.216652738020638,1.90480331853179,3.2806670851660567,2.809646081844389,1.3751676755828526,3.0627258255670573,3.0744228919325334,2.956500620680774,3.901876853808988,4.639397626346177,4.863054695679603,1.7492802034599189,3.7417062029167107,3.5906468797796385,4.942966185074103,2.386873576952376
s0156-R,3.0617978833646076,2.055149733275533,2.3397830060230715,1.9797250274182836,3.024363377410051,4.018298506243879,2.4779082734231834,3.00082360400232,2.3702775862091827,2.7794053748513603,2.10004074736059,3.0433250868012895,2.3289160871196564,2.307440156324601,2.3817470984739346,2.4969532571469433,3.5911516540419117,3.0194379038875363,3.0118566393007216,3.02165047335189,3.0234714574209662,3.065967560732761,1.660524691357569,3.0028173732652284,3.092931202011278,3.5811788524845865,4.216652738020638,1.90480331853179,3.2806670851660567,2.809646081844389,1.3751676755828526,3.0627258255670573,3.0744228919325334,2.956500620680774,3.901876853808988,4.639397626346177,4.863054695679603,1.7492802034599189,3.7417062029167107,3.5906468797796385,4.942966185074103,2.386873576952376
s0157,3.0532468716531316,1.9761178245640922,2.2855910976913547,1.842785806170798,2.714397902467974,2.9604640664550024,2.2269742212332155,2.6356865725549605,2.2708593713808884,1.9397540945171192,1.833982005139726,1.4970252364564358,2.0721397604511838,2.10627517433978,2.21404584318868,2.2615140983554114,3.6160584886113405,3.0051061532411145,1.5134941962491073,3.0172906875500303,3.025837961492493,3.097104396529932,1.566060349658975,3.001696860631738,3.1049617858959793,3.687253023475364,4.3358067047958615,1.7059235031990876,3.2741944369066256,2.1934004989953135,1.3314582532553187,2.735488215278769,3.0185340996500445,1.8299159004938055,3.5850804500987064,4.500923269382062,4.809195711111632,1.477311608931641,3.2401616286126944,3.2932965156121177,4.939858166556701,1.964597286171573
