scenario_short_code,tier_short_code,location_type,location_id,location_name,tier_level,tier_value,display_order
s0023,CWS_DEL,demand_unit,11_NU2,11_NU2,1,,29
s0023,CWS_DEL,demand_unit,10_NU2,10_NU2,1,,30
s0023,CWS_DEL,demand_unit,10_NU1,10_NU1,1,,31
s0023,CWS_DEL,demand_unit,09_NU,09_NU,1,,32
s0023,CWS_DEL,demand_unit,08S_NU,08S_NU,1,,33
s0023,CWS_DEL,demand_unit,08N_NU,08N_NU,1,,34
s0023,CWS_DEL,demand_unit,07S_NU,07S_NU,1,,35
s0023,CWS_DEL,demand_unit,07N_NU,07N_NU,1,,36
s0023,CWS_DEL,demand_unit,06_NU,06_NU,1,,37
s0023,CWS_DEL,demand_unit,05_NU,05_NU,1,,38
s0023,CWS_DEL,demand_unit,04_NU2,04_NU2,1,,39
s0023,CWS_DEL,demand_unit,04_NU1,04_NU1,1,,40
s0023,CWS_DEL,demand_unit,03_NU,03_NU,1,,41
s0023,CWS_DEL,demand_unit,02_NU,02_NU,1,,42
s0023,CWS_DEL,demand_unit,PCWA3,PCWA3,1,,43
s0023,CWS_DEL,demand_unit,GDPUD_NU,GDPUD_NU,1,,44
s0023,CWS_DEL,demand_unit,ELDID_NU3,ELDID_NU3,1,,45
s0023,CWS_DEL,demand_unit,ELDID_NU2,ELDID_NU2,1,,46
s0023,CWS_DEL,demand_unit,ELDID_NU1,ELDID_NU1,1,,47
s0023,CWS_DEL,demand_unit,90_PU,90_PU,1,,48
s0023,CWS_DEL,demand_unit,71_PU2,71_PU2,1,,49
s0023,CWS_DEL,demand_unit,71_PU1,71_PU1,4,,50
s0023,CWS_DEL,demand_unit,61_NU2,61_NU2,1,,51
s0023,CWS_DEL,demand_unit,61_NU1,61_NU1,1,,52
s0023,CWS_DEL,demand_unit,60S_NU1,60S_NU1,1,,53
s0023,CWS_DEL,demand_unit,60N_PU,60N_PU,1,,54
s0023,CWS_DEL,demand_unit,60N_NU2,60N_NU2,1,,55
s0023,CWS_DEL,demand_unit,60N_NU1,60N_NU1,1,,56
s0023,CWS_DEL,demand_unit,50_PU,50_PU,1,,57
s0023,CWS_DEL,demand_unit,26S_PU6,26S_PU6,1,,58
s0023,CWS_DEL,demand_unit,26S_PU5,26S_PU5,1,,59
s0023,CWS_DEL,demand_unit,26S_PU4,26S_PU4,2,,60
s0023,CWS_DEL,demand_unit,26S_PU3,26S_PU3,1,,61
s0023,CWS_DEL,demand_unit,26S_PU2,26S_PU2,1,,62
s0023,CWS_DEL,demand_unit,26S_PU1,26S_PU1,1,,63
s0023,CWS_DEL,demand_unit,26S_NU4,26S_NU4,1,,64
s0023,CWS_DEL,demand_unit,26S_NU3,26S_NU3,1,,65
s0023,CWS_DEL,demand_unit,26S_NU2,26S_NU2,1,,66
s0023,CWS_DEL,demand_unit,26S_NU1,26S_NU1,1,,67
s0023,CWS_DEL,demand_unit,26N_PU3,26N_PU3,1,,68
s0023,CWS_DEL,demand_unit,26N_PU2,26N_PU2,1,,69
s0023,CWS_DEL,demand_unit,26N_PU1,26N_PU1,1,,70
s0023,CWS_DEL,demand_unit,26N_NU4,26N_NU4,1,,71
s0023,CWS_DEL,demand_unit,26N_NU3,26N_NU3,1,,72
s0023,CWS_DEL,demand_unit,26N_NU2,26N_NU2,1,,73
s0023,CWS_DEL,demand_unit,26N_NU1,26N_NU1,1,,74
s0023,CWS_DEL,demand_unit,25_PU,25_PU,1,,75
s0023,CWS_DEL,demand_unit,24_NU3,24_NU3,1,,76
s0023,CWS_DEL,demand_unit,24_NU2,24_NU2,1,,77
s0023,CWS_DEL,demand_unit,24_NU1,24_NU1,1,,78
s0023,CWS_DEL,demand_unit,21_PU,21_PU,1,,79
s0023,CWS_DEL,demand_unit,20_NU1,20_NU1,1,,80
s0023,CWS_DEL,demand_unit,16_PU,16_PU,1,,81
s0023,CWS_DEL,demand_unit,15N_NU,15N_NU,1,,82
s0023,CWS_DEL,demand_unit,13_NU2,13_NU2,4,,83
s0023,CWS_DEL,demand_unit,13_NU1,13_NU1,1,,84
s0023,CWS_DEL,demand_unit,12_NU1,12_NU1,1,,85
s0023,CWS_DEL,demand_unit,11_NU1,11_NU1,1,,86
s0023,CWS_DEL,demand_unit,03_SU,03_SU,1,,87
s0023,CWS_DEL,demand_unit,03_PU2,03_PU2,1,,88
s0023,CWS_DEL,demand_unit,03_PU1,03_PU1,1,,89
s0023,CWS_DEL,demand_unit,02_SU,02_SU,1,,90
s0023,CWS_DEL,demand_unit,02_PU,02_PU,1,,91
s0024,CWS_DEL,demand_unit,WSPNT_NU,WSPNT_NU,1,,1
s0024,CWS_DEL,demand_unit,GRSVL,GRSVL,1,,2
s0024,CWS_DEL,demand_unit,FRFLD,FRFLD,1,,3
s0024,CWS_DEL,demand_unit,ANTOC,ANTOC,1,,4
s0024,CWS_DEL,demand_unit,AMCYN,AMCYN,1,,5
s0024,CWS_DEL,demand_unit,AMADR_NU,AMADR_NU,1,,6
s0024,CWS_DEL,demand_unit,73_NU,73_NU,1,,7
s0024,CWS_DEL,demand_unit,72_PU,72_PU,1,,8
s0024,CWS_DEL,demand_unit,72_NU,72_NU,1,,9
s0024,CWS_DEL,demand_unit,71_NU,71_NU,1,,10
s0024,CWS_DEL,demand_unit,64_NU,64_NU,1,,11
s0024,CWS_DEL,demand_unit,63_NU,63_NU,1,,12
s0024,CWS_DEL,demand_unit,62_NU,62_NU,1,,13
s0024,CWS_DEL,demand_unit,61_NU3,61_NU3,1,,14
s0024,CWS_DEL,demand_unit,26N_NU5,26N_NU5,1,,15
s0024,CWS_DEL,demand_unit,25_NU,25_NU,1,,16
s0024,CWS_DEL,demand_unit,24_NU4,24_NU4,4,,17
s0024,CWS_DEL,demand_unit,23_NU,23_NU,1,,18
s0024,CWS_DEL,demand_unit,22_NU,22_NU,1,,19
s0024,CWS_DEL,demand_unit,20_NU2,20_NU2,1,,20
s0024,CWS_DEL,demand_unit,19_NU,19_NU,1,,21
s0024,CWS_DEL,demand_unit,18_NU,18_NU,1,,22
s0024,CWS_DEL,demand_unit,17S_NU,17S_NU,1,,23
s0024,CWS_DEL,demand_unit,17N_NU,17N_NU,1,,24
s0024,CWS_DEL,demand_unit,16_NU,16_NU,1,,25
s0024,CWS_DEL,demand_unit,15S_NU,15S_NU,1,,26
s0024,CWS_DEL,demand_unit,14_NU,14_NU,1,,27
s0024,CWS_DEL,demand_unit,12_NU2,12_NU2,1,,28
s0024,CWS_DEL,demand_unit,11_NU2,11_NU2,1,,29
s0024,CWS_DEL,demand_unit,10_NU2,10_NU2,1,,30
s0024,CWS_DEL,demand_unit,10_NU1,10_NU1,1,,31
s0024,CWS_DEL,demand_unit,09_NU,09_NU,1,,32
s0024,CWS_DEL,demand_unit,08S_NU,08S_NU,1,,33
s0024,CWS_DEL,demand_unit,08N_NU,08N_NU,1,,34
s0024,CWS_DEL,demand_unit,07S_NU,07S_NU,1,,35
s0024,CWS_DEL,demand_unit,07N_NU,07N_NU,1,,36
s0024,CWS_DEL,demand_unit,06_NU,06_NU,1,,37
s0024,CWS_DEL,demand_unit,05_NU,05_NU,1,,38
s0024,CWS_DEL,demand_unit,04_NU2,04_NU2,1,,39
s0024,CWS_DEL,demand_unit,04_NU1,04_NU1,1,,40
s0024,CWS_DEL,demand_unit,03_NU,03_NU,1,,41
s0024,CWS_DEL,demand_unit,02_NU,02_NU,1,,42
s0024,CWS_DEL,demand_unit,PCWA3,PCWA3,1,,43
s0024,CWS_DEL,demand_unit,GDPUD_NU,GDPUD_NU,1,,44
s0024,CWS_DEL,demand_unit,ELDID_NU3,ELDID_NU3,1,,45
s0024,CWS_DEL,demand_unit,ELDID_NU2,ELDID_NU2,1,,46
s0024,CWS_DEL,demand_unit,ELDID_NU1,ELDID_NU1,1,,47
s0024,CWS_DEL,demand_unit,90_PU,90_PU,1,,48
s0024,CWS_DEL,demand_unit,71_PU2,71_PU2,1,,49
s0024,CWS_DEL,demand_unit,71_PU1,71_PU1,4,,50
s0024,CWS_DEL,demand_unit,61_NU2,61_NU2,1,,51
s0024,CWS_DEL,demand_unit,61_NU1,61_NU1,1,,52
s0024,CWS_DEL,demand_unit,60S_NU1,60S_NU1,1,,53
s0024,CWS_DEL,demand_unit,60N_PU,60N_PU,1,,54
s0024,CWS_DEL,demand_unit,60N_NU2,60N_NU2,1,,55
s0024,CWS_DEL,demand_unit,60N_NU1,60N_NU1,1,,56
s0024,CWS_DEL,demand_unit,50_PU,50_PU,1,,57
s0024,CWS_DEL,demand_unit,26S_PU6,26S_PU6,1,,58
s0024,CWS_DEL,demand_unit,26S_PU5,26S_PU5,2,,59
s0024,CWS_DEL,demand_unit,26S_PU4,26S_PU4,2,,60
s0024,CWS_DEL,demand_unit,26S_PU3,26S_PU3,1,,61
s0024,CWS_DEL,demand_unit,26S_PU2,26S_PU2,1,,62
s0024,CWS_DEL,demand_unit,26S_PU1,26S_PU1,1,,63
s0024,CWS_DEL,demand_unit,26S_NU4,26S_NU4,1,,64
s0024,CWS_DEL,demand_unit,26S_NU3,26S_NU3,1,,65
s0024,CWS_DEL,demand_unit,26S_NU2,26S_NU2,1,,66
s0024,CWS_DEL,demand_unit,26S_NU1,26S_NU1,1,,67
s0024,CWS_DEL,demand_unit,26N_PU3,26N_PU3,1,,68
s0024,CWS_DEL,demand_unit,26N_PU2,26N_PU2,1,,69
s0024,CWS_DEL,demand_unit,26N_PU1,26N_PU1,1,,70
s0024,CWS_DEL,demand_unit,26N_NU4,26N_NU4,1,,71
s0024,CWS_DEL,demand_unit,26N_NU3,26N_NU3,1,,72
s0024,CWS_DEL,demand_unit,26N_NU2,26N_NU2,1,,73
s0024,CWS_DEL,demand_unit,26N_NU1,26N_NU1,1,,74
s0024,CWS_DEL,demand_unit,25_PU,25_PU,1,,75
s0024,CWS_DEL,demand_unit,24_NU3,24_NU3,1,,76
s0024,CWS_DEL,demand_unit,24_NU2,24_NU2,1,,77
s0024,CWS_DEL,demand_unit,24_NU1,24_NU1,1,,78
s0024,CWS_DEL,demand_unit,21_PU,21_PU,1,,79
s0024,CWS_DEL,demand_unit,20_NU1,20_NU1,1,,80
s0024,CWS_DEL,demand_unit,16_PU,16_PU,1,,81
s0024,CWS_DEL,demand_unit,15N_NU,15N_NU,1,,82
s0024,CWS_DEL,demand_unit,13_NU2,13_NU2,4,,83
s0024,CWS_DEL,demand_unit,13_NU1,13_NU1,1,,84
s0024,CWS_DEL,demand_unit,12_NU1,12_NU1,1,,85
s0024,CWS_DEL,demand_unit,11_NU1,11_NU1,1,,86
s0024,CWS_DEL,demand_unit,03_SU,03_SU,1,,87
s0024,CWS_DEL,demand_unit,03_PU2,03_PU2,1,,88
s0024,CWS_DEL,demand_unit,03_PU1,03_PU1,1,,89
s0024,CWS_DEL,demand_unit,02_SU,02_SU,1,,90
s0024,CWS_DEL,demand_unit,02_PU,02_PU,1,,91
s0025,CWS_DEL,demand_unit,WSPNT_NU,WSPNT_NU,1,,1
s0025,CWS_DEL,demand_unit,GRSVL,GRSVL,1,,2
s0025,CWS_DEL,demand_unit,FRFLD,FRFLD,1,,3
s0025,CWS_DEL,demand_unit,ANTOC,ANTOC,1,,4
s0025,CWS_DEL,demand_unit,AMCYN,AMCYN,1,,5
s0025,CWS_DEL,demand_unit,AMADR_NU,AMADR_NU,1,,6
s0025,CWS_DEL,demand_unit,73_NU,73_NU,1,,7
s0025,CWS_DEL,demand_unit,72_PU,72_PU,1,,8
s0025,CWS_DEL,demand_unit,72_NU,72_NU,1,,9
s0025,CWS_DEL,demand_unit,71_NU,71_NU,1,,10
s0025,CWS_DEL,demand_unit,64_NU,64_NU,1,,11
s0025,CWS_DEL,demand_unit,63_NU,63_NU,1,,12
s0025,CWS_DEL,demand_unit,62_NU,62_NU,1,,13
s0025,CWS_DEL,demand_unit,61_NU3,61_NU3,1,,14
s0025,CWS_DEL,demand_unit,26N_NU5,26N_NU5,1,,15
s0025,CWS_DEL,demand_unit,25_NU,25_NU,1,,16
s0025,CWS_DEL,demand_unit,24_NU4,24_NU4,4,,17
s0025,CWS_DEL,demand_unit,23_NU,23_NU,1,,18
s0025,CWS_DEL,demand_unit,22_NU,22_NU,1,,19
s0025,CWS_DEL,demand_unit,20_NU2,20_NU2,1,,20
s0025,CWS_DEL,demand_unit,19_NU,19_NU,1,,21
s0025,CWS_DEL,demand_unit,18_NU,18_NU,1,,22
s0025,CWS_DEL,demand_unit,17S_NU,17S_NU,1,,23
s0025,CWS_DEL,demand_unit,17N_NU,17N_NU,1,,24
s0025,CWS_DEL,demand_unit,16_NU,16_NU,1,,25
s0025,CWS_DEL,demand_unit,15S_NU,15S_NU,1,,26
s0025,CWS_DEL,demand_unit,14_NU,14_NU,1,,27
s0025,CWS_DEL,demand_unit,12_NU2,12_NU2,1,,28
s0025,CWS_DEL,demand_unit,11_NU2,11_NU2,1,,29
s0025,CWS_DEL,demand_unit,10_NU2,10_NU2,1,,30
s0025,CWS_DEL,demand_unit,10_NU1,10_NU1,1,,31
s0025,CWS_DEL,demand_unit,09_NU,09_NU,1,,32
s0025,CWS_DEL,demand_unit,08S_NU,08S_NU,1,,33
s0025,CWS_DEL,demand_unit,08N_NU,08N_NU,1,,34
s0025,CWS_DEL,demand_unit,07S_NU,07S_NU,1,,35
s0025,CWS_DEL,demand_unit,07N_NU,07N_NU,1,,36
s0025,CWS_DEL,demand_unit,06_NU,06_NU,1,,37
s0025,CWS_DEL,demand_unit,05_NU,05_NU,1,,38
s0025,CWS_DEL,demand_unit,04_NU2,04_NU2,1,,39
s0025,CWS_DEL,demand_unit,04_NU1,04_NU1,1,,40
s0025,CWS_DEL,demand_unit,03_NU,03_NU,1,,41
s0025,CWS_DEL,demand_unit,02_NU,02_NU,1,,42
s0025,CWS_DEL,demand_unit,PCWA3,PCWA3,1,,43
s0025,CWS_DEL,demand_unit,GDPUD_NU,GDPUD_NU,1,,44
s0025,CWS_DEL,demand_unit,ELDID_NU3,ELDID_NU3,1,,45
s0025,CWS_DEL,demand_unit,ELDID_NU2,ELDID_NU2,1,,46
s0025,CWS_DEL,demand_unit,ELDID_NU1,ELDID_NU1,1,,47
s0025,CWS_DEL,demand_unit,90_PU,90_PU,1,,48
s0025,CWS_DEL,demand_unit,71_PU2,71_PU2,1,,49
s0025,CWS_DEL,demand_unit,71_PU1,71_PU1,4,,50
s0025,CWS_DEL,demand_unit,61_NU2,61_NU2,1,,51
s0025,CWS_DEL,demand_unit,61_NU1,61_NU1,1,,52
s0025,CWS_DEL,demand_unit,60S_NU1,60S_NU1,1,,53
s0025,CWS_DEL,demand_unit,60N_PU,60N_PU,1,,54
s0025,CWS_DEL,demand_unit,60N_NU2,60N_NU2,1,,55
s0025,CWS_DEL,demand_unit,60N_NU1,60N_NU1,1,,56
s0025,CWS_DEL,demand_unit,50_PU,50_PU,1,,57
s0025,CWS_DEL,demand_unit,26S_PU6,26S_PU6,1,,58
s0025,CWS_DEL,demand_unit,26S_PU5,26S_PU5,2,,59
s0025,CWS_DEL,demand_unit,26S_PU4,26S_PU4,2,,60
s0025,CWS_DEL,demand_unit,26S_PU3,26S_PU3,1,,61
s0025,CWS_DEL,demand_unit,26S_PU2,26S_PU2,1,,62
s0025,CWS_DEL,demand_unit,26S_PU1,26S_PU1,1,,63
s0025,CWS_DEL,demand_unit,26S_NU4,26S_NU4,1,,64
s0025,CWS_DEL,demand_unit,26S_NU3,26S_NU3,1,,65
s0025,CWS_DEL,demand_unit,26S_NU2,26S_NU2,1,,66
s0025,CWS_DEL,demand_unit,26S_NU1,26S_NU1,1,,67
s0025,CWS_DEL,demand_unit,26N_PU3,26N_PU3,1,,68
s0025,CWS_DEL,demand_unit,26N_PU2,26N_PU2,1,,69
s0025,CWS_DEL,demand_unit,26N_PU1,26N_PU1,1,,70
s0025,CWS_DEL,demand_unit,26N_NU4,26N_NU4,1,,71
s0025,CWS_DEL,demand_unit,26N_NU3,26N_NU3,1,,72
s0025,CWS_DEL,demand_unit,26N_NU2,26N_NU2,1,,73
s0025,CWS_DEL,demand_unit,26N_NU1,26N_NU1,1,,74
s0025,CWS_DEL,demand_unit,25_PU,25_PU,1,,75
s0025,CWS_DEL,demand_unit,24_NU3,24_NU3,1,,76
s0025,CWS_DEL,demand_unit,24_NU2,24_NU2,1,,77
s0025,CWS_DEL,demand_unit,24_NU1,24_NU1,1,,78
s0025,CWS_DEL,demand_unit,21_PU,21_PU,1,,79
s0025,CWS_DEL,demand_unit,20_NU1,20_NU1,1,,80
s0025,CWS_DEL,demand_unit,16_PU,16_PU,1,,81
s0025,CWS_DEL,demand_unit,15N_NU,15N_NU,1,,82
s0025,CWS_DEL,demand_unit,13_NU2,13_NU2,4,,83
s0025,CWS_DEL,demand_unit,13_NU1,13_NU1,1,,84
s0025,CWS_DEL,demand_unit,12_NU1,12_NU1,1,,85
s0025,CWS_DEL,demand_unit,11_NU1,11_NU1,1,,86
s0025,CWS_DEL,demand_unit,03_SU,03_SU,1,,87
s0025,CWS_DEL,demand_unit,03_PU2,03_PU2,1,,88
s0025,CWS_DEL,demand_unit,03_PU1,03_PU1,1,,89
s0025,CWS_DEL,demand_unit,02_SU,02_SU,1,,90
s0025,CWS_DEL,demand_unit,02_PU,02_PU,1,,91
s0027,CWS_DEL,demand_unit,WSPNT_NU,WSPNT_NU,1,,1
s0027,CWS_DEL,demand_unit,GRSVL,GRSVL,1,,2
s0027,CWS_DEL,demand_unit,FRFLD,FRFLD,1,,3
s0027,CWS_DEL,demand_unit,ANTOC,ANTOC,1,,4
s0027,CWS_DEL,demand_unit,AMCYN,AMCYN,1,,5
s0027,CWS_DEL,demand_unit,AMADR_NU,AMADR_NU,1,,6
s0027,CWS_DEL,demand_unit,73_NU,73_NU,1,,7
s0027,CWS_DEL,demand_unit,72_PU,72_PU,1,,8
s0027,CWS_DEL,demand_unit,72_NU,72_NU,1,,9
s0027,CWS_DEL,demand_unit,71_NU,71_NU,1,,10
s0027,CWS_DEL,demand_unit,64_NU,64_NU,1,,11
s0027,CWS_DEL,demand_unit,63_NU,63_NU,1,,12
s0027,CWS_DEL,demand_unit,62_NU,62_NU,1,,13
s0027,CWS_DEL,demand_unit,61_NU3,61_NU3,1,,14
s0027,CWS_DEL,demand_unit,26N_NU5,26N_NU5,1,,15
s0027,CWS_DEL,demand_unit,25_NU,25_NU,1,,16
s0027,CWS_DEL,demand_unit,24_NU4,24_NU4,4,,17
s0027,CWS_DEL,demand_unit,23_NU,23_NU,1,,18
s0027,CWS_DEL,demand_unit,22_NU,22_NU,1,,19
s0027,CWS_DEL,demand_unit,20_NU2,20_NU2,1,,20
s0027,CWS_DEL,demand_unit,19_NU,19_NU,1,,21
s0027,CWS_DEL,demand_unit,18_NU,18_NU,1,,22
s0027,CWS_DEL,demand_unit,17S_NU,17S_NU,1,,23
s0027,CWS_DEL,demand_unit,17N_NU,17N_NU,1,,24
s0027,CWS_DEL,demand_unit,16_NU,16_NU,1,,25
s0027,CWS_DEL,demand_unit,15S_NU,15S_NU,1,,26
s0027,CWS_DEL,demand_unit,14_NU,14_NU,1,,27
s0027,CWS_DEL,demand_unit,12_NU2,12_NU2,1,,28
s0027,CWS_DEL,demand_unit,11_NU2,11_NU2,1,,29
s0027,CWS_DEL,demand_unit,10_NU2,10_NU2,1,,30
s0027,CWS_DEL,demand_unit,10_NU1,10_NU1,1,,31
s0027,CWS_DEL,demand_unit,09_NU,09_NU,1,,32
s0027,CWS_DEL,demand_unit,08S_NU,08S_NU,1,,33
s0027,CWS_DEL,demand_unit,08N_NU,08N_NU,1,,34
s0027,CWS_DEL,demand_unit,07S_NU,07S_NU,1,,35
s0027,CWS_DEL,demand_unit,07N_NU,07N_NU,1,,36
s0027,CWS_DEL,demand_unit,06_NU,06_NU,1,,37
s0027,CWS_DEL,demand_unit,05_NU,05_NU,1,,38
s0027,CWS_DEL,demand_unit,04_NU2,04_NU2,1,,39
s0027,CWS_DEL,demand_unit,04_NU1,04_NU1,1,,40
s0027,CWS_DEL,demand_unit,03_NU,03_NU,1,,41
s0027,CWS_DEL,demand_unit,02_NU,02_NU,1,,42
s0027,CWS_DEL,demand_unit,PCWA3,PCWA3,1,,43
s0027,CWS_DEL,demand_unit,GDPUD_NU,GDPUD_NU,1,,44
s0027,CWS_DEL,demand_unit,ELDID_NU3,ELDID_NU3,1,,45
s0027,CWS_DEL,demand_unit,ELDID_NU2,ELDID_NU2,1,,46
s0027,CWS_DEL,demand_unit,ELDID_NU1,ELDID_NU1,1,,47
s0027,CWS_DEL,demand_unit,90_PU,90_PU,1,,48
s0027,CWS_DEL,demand_unit,71_PU2,71_PU2,1,,49
s0027,CWS_DEL,demand_unit,71_PU1,71_PU1,4,,50
s0027,CWS_DEL,demand_unit,61_NU2,61_NU2,1,,51
s0027,CWS_DEL,demand_unit,61_NU1,61_NU1,1,,52
s0027,CWS_DEL,demand_unit,60S_NU1,60S_NU1,1,,53
s0027,CWS_DEL,demand_unit,60N_PU,60N_PU,1,,54
s0027,CWS_DEL,demand_unit,60N_NU2,60N_NU2,1,,55
s0027,CWS_DEL,demand_unit,60N_NU1,60N_NU1,1,,56
s0027,CWS_DEL,demand_unit,50_PU,50_PU,1,,57
s0027,CWS_DEL,demand_unit,26S_PU6,26S_PU6,1,,58
s0027,CWS_DEL,demand_unit,26S_PU5,26S_PU5,2,,59
s0027,CWS_DEL,demand_unit,26S_PU4,26S_PU4,2,,60
s0027,CWS_DEL,demand_unit,26S_PU3,26S_PU3,1,,61
s0027,CWS_DEL,demand_unit,26S_PU2,26S_PU2,1,,62
s0027,CWS_DEL,demand_unit,26S_PU1,26S_PU1,1,,63
s0027,CWS_DEL,demand_unit,26S_NU4,26S_NU4,1,,64
s0027,CWS_DEL,demand_unit,26S_NU3,26S_NU3,1,,65
s0027,CWS_DEL,demand_unit,26S_NU2,26S_NU2,1,,66
s0027,CWS_DEL,demand_unit,26S_NU1,26S_NU1,1,,67
s0027,CWS_DEL,demand_unit,26N_PU3,26N_PU3,1,,68
s0027,CWS_DEL,demand_unit,26N_PU2,26N_PU2,1,,69
s0027,CWS_DEL,demand_unit,26N_PU1,26N_PU1,1,,70
s0027,CWS_DEL,demand_unit,26N_NU4,26N_NU4,1,,71
s0027,CWS_DEL,demand_unit,26N_NU3,26N_NU3,1,,72
s0027,CWS_DEL,demand_unit,26N_NU2,26N_NU2,1,,73
s0027,CWS_DEL,demand_unit,26N_NU1,26N_NU1,1,,74
s0027,CWS_DEL,demand_unit,25_PU,25_PU,1,,75
s0027,CWS_DEL,demand_unit,24_NU3,24_NU3,1,,76
s0027,CWS_DEL,demand_unit,24_NU2,24_NU2,1,,77
s0027,CWS_DEL,demand_unit,24_NU1,24_NU1,1,,78
s0027,CWS_DEL,demand_unit,21_PU,21_PU,1,,79
s0027,CWS_DEL,demand_unit,20_NU1,20_NU1,1,,80
s0027,CWS_DEL,demand_unit,16_PU,16_PU,1,,81
s0027,CWS_DEL,demand_unit,15N_NU,15N_NU,1,,82
s0027,CWS_DEL,demand_unit,13_NU2,13_NU2,4,,83
s0027,CWS_DEL,demand_unit,13_NU1,13_NU1,1,,84
s0027,CWS_DEL,demand_unit,12_NU1,12_NU1,1,,85
s0027,CWS_DEL,demand_unit,11_NU1,11_NU1,1,,86
s0027,CWS_DEL,demand_unit,03_SU,03_SU,1,,87
s0027,CWS_DEL,demand_unit,03_PU2,03_PU2,1,,88
s0027,CWS_DEL,demand_unit,03_PU1,03_PU1,1,,89
s0027,CWS_DEL,demand_unit,02_SU,02_SU,1,,90
s0027,CWS_DEL,demand_unit,02_PU,02_PU,1,,91
s0029,CWS_DEL,demand_unit,WSPNT_NU,WSPNT_NU,1,,1
s0029,CWS_DEL,demand_unit,GRSVL,GRSVL,1,,2
s0029,CWS_DEL,demand_unit,FRFLD,FRFLD,1,,3
s0029,CWS_DEL,demand_unit,ANTOC,ANTOC,1,,4
s0029,CWS_DEL,demand_unit,AMCYN,AMCYN,1,,5
s0029,CWS_DEL,demand_unit,AMADR_NU,AMADR_NU,1,,6
s0029,CWS_DEL,demand_unit,73_NU,73_NU,1,,7
s0029,CWS_DEL,demand_unit,72_PU,72_PU,1,,8
s0029,CWS_DEL,demand_unit,72_NU,72_NU,1,,9
s0029,CWS_DEL,demand_unit,71_NU,71_NU,1,,10
s0029,CWS_DEL,demand_unit,64_NU,64_NU,1,,11
s0029,CWS_DEL,demand_unit,63_NU,63_NU,1,,12
s0029,CWS_DEL,demand_unit,62_NU,62_NU,1,,13
s0029,CWS_DEL,demand_unit,61_NU3,61_NU3,1,,14
s0029,CWS_DEL,demand_unit,26N_NU5,26N_NU5,1,,15
s0029,CWS_DEL,demand_unit,25_NU,25_NU,1,,16
s0029,CWS_DEL,demand_unit,24_NU4,24_NU4,4,,17
s0029,CWS_DEL,demand_unit,23_NU,23_NU,1,,18
s0029,CWS_DEL,demand_unit,22_NU,22_NU,1,,19
s0029,CWS_DEL,demand_unit,20_NU2,20_NU2,1,,20
s0029,CWS_DEL,demand_unit,19_NU,19_NU,1,,21
s0029,CWS_DEL,demand_unit,18_NU,18_NU,1,,22
s0029,CWS_DEL,demand_unit,17S_NU,17S_NU,1,,23
s0029,CWS_DEL,demand_unit,17N_NU,17N_NU,1,,24
s0029,CWS_DEL,demand_unit,16_NU,16_NU,1,,25
s0029,CWS_DEL,demand_unit,15S_NU,15S_NU,1,,26
s0029,CWS_DEL,demand_unit,14_NU,14_NU,1,,27
s0029,CWS_DEL,demand_unit,12_NU2,12_NU2,1,,28
s0029,CWS_DEL,demand_unit,11_NU2,11_NU2,1,,29
s0029,CWS_DEL,demand_unit,10_NU2,10_NU2,1,,30
s0029,CWS_DEL,demand_unit,10_NU1,10_NU1,1,,31
s0029,CWS_DEL,demand_unit,09_NU,09_NU,1,,32
s0029,CWS_DEL,demand_unit,08S_NU,08S_NU,1,,33
s0029,CWS_DEL,demand_unit,08N_NU,08N_NU,1,,34
s0029,CWS_DEL,demand_unit,07S_NU,07S_NU,1,,35
s0029,CWS_DEL,demand_unit,07N_NU,07N_NU,1,,36
s0029,CWS_DEL,demand_unit,06_NU,06_NU,1,,37
s0029,CWS_DEL,demand_unit,05_NU,05_NU,1,,38
s0029,CWS_DEL,demand_unit,04_NU2,04_NU2,1,,39
s0029,CWS_DEL,demand_unit,04_NU1,04_NU1,1,,40
s0029,CWS_DEL,demand_unit,03_NU,03_NU,1,,41
s0029,CWS_DEL,demand_unit,02_NU,02_NU,1,,42
s0029,CWS_DEL,demand_unit,PCWA3,PCWA3,1,,43
s0029,CWS_DEL,demand_unit,GDPUD_NU,GDPUD_NU,1,,44
s0029,CWS_DEL,demand_unit,ELDID_NU3,ELDID_NU3,1,,45
s0029,CWS_DEL,demand_unit,ELDID_NU2,ELDID_NU2,1,,46
s0029,CWS_DEL,demand_unit,ELDID_NU1,ELDID_NU1,1,,47
s0029,CWS_DEL,demand_unit,90_PU,90_PU,1,,48
s0029,CWS_DEL,demand_unit,71_PU2,71_PU2,1,,49
s0029,CWS_DEL,demand_unit,71_PU1,71_PU1,4,,50
s0029,CWS_DEL,demand_unit,61_NU2,61_NU2,1,,51
s0029,CWS_DEL,demand_unit,61_NU1,61_NU1,2,,52
s0029,CWS_DEL,demand_unit,60S_NU1,60S_NU1,1,,53
s0029,CWS_DEL,demand_unit,60N_PU,60N_PU,1,,54
s0029,CWS_DEL,demand_unit,60N_NU2,60N_NU2,1,,55
s0029,CWS_DEL,demand_unit,60N_NU1,60N_NU1,1,,56
s0029,CWS_DEL,demand_unit,50_PU,50_PU,1,,57
s0029,CWS_DEL,demand_unit,26S_PU6,26S_PU6,1,,58
s0029,CWS_DEL,demand_unit,26S_PU5,26S_PU5,1,,59
