short_code,network_id,riv_mi,c2vsim_gw,c2vsim_sw,nrest_gage,strm_code,rm_ii,model_source_id,source_id,network_version_id,is_active
SJR265,5819,264.899999999999,,,,SJR,265.0,1,4,12,True
SJRE,5840,0.0, , , , ,0.0,1,4,12,True
SJRW,5841,0.0, , , , ,0.0,1,4,12,True
SLC002,5842,3.44,,,11433065,SLC,2.0,1,4,12,True
SLC003,5843,3.49,,,,SLC,3.0,1,4,12,True
SLD027,5845,27.0,,,11262890,SLD,27.0,1,4,12,True
SLF006,5847,6.42,,,,SLF,6.0,1,4,12,True
SLF009,5848,8.6,,,,SLF,9.0,1,4,12,True
SLF010,5849,10.27,,,,SLF,10.0,1,4,12,True
SLF014,5850,14.1099999999999,,,,SLF,14.0,1,4,12,True
SLF015,5851,14.81,,,11436000,SLF,15.0,1,4,12,True
SLO000,5852,0.0,659,,,SLD,0.0,1,4,12,True
SLO007,5853,7.07,,,,SLD,7.0,1,4,12,True
SLT008,5854,8.7, , ,11413300,SLT,8.0,1,4,12,True
SLT009,5855,8.79, , ,11413250,SLT,19.0,1,4,12,True
SLTSP,5856,29.82,,,,NFM,0.0,1,4,12,True
SLUIS,5857,0.0,,,,,0.0,1,4,12,True
SLV005,5859,5.89,,,11441900,SLV,5.0,1,4,12,True
SLV006,5860,6.23,,,11441890,SLV,6.0,1,4,12,True
SLV007,5861,6.72,,,,SLV,7.0,1,4,12,True
SLV014,5862,15.3,,,11441800,SLV,14.0,1,4,12,True
SLV015,5863,15.46,,,11441760,SLV,15.0,1,4,12,True
SLV016,5864,15.71,,,,SLV,16.0,1,4,12,True
SLV017,5865,16.82,,,,SLV,17.0,1,4,12,True
SLYCK,5866,5.3, , , , ,5.0,1,4,12,True
SPH012,5870,12.0299999999999,,,11295505,SPH,12.0,1,4,12,True
SPICE,5871,5.95,,,,,0.0,1,4,12,True
SPLDG,5872,42.28,,,,,42.0,1,4,12,True
SPT003,5873,3.19, , ,11371600,SPT,0.0,1,4,12,True
SRWWTP,5887,0.0, , , , ,0.0,1,4,12,True
SSJ001,6026,0.78,,,11300500,SSJ,1.0,1,4,12,True
SSJ004,6027,3.59,,,,SSJ,4.0,1,4,12,True
SSL001,6041,1.23, , ,DWR (SSK),SSL,0.0,1,4,12,True
SSR019,6042,19.07,,,11298000,SSR,19.0,1,4,12,True
STD000,6044,3.3,,,11433060,STD,3.0,1,4,12,True
STH000,6045,0.0, , , ,STH,0.0,1,4,12,True
STH001,6046,0.39, , , ,STH,0.0,1,4,12,True
STH004,6049,3.62, , , ,STH,4.0,1,4,12,True
STH005,6050,5.19, , ,11425417,STH,5.0,1,4,12,True
STH007,6051,6.63, , ,11425416,STH,7.0,1,4,12,True
STMPY,6052,8.935,,,,,0.0,1,4,12,True
STN004,6053,3.69,128,267, ,STN,4.0,1,4,12,True
STN009,6054,9.0,127,266, ,STN,9.0,1,4,12,True
STN014,6055,14.0,126,265, ,STN,14.0,1,4,12,True
STN021,6056,20.92,125,264, ,STN,21.0,1,4,12,True
STN026,6057,25.63,124,263,11388000,STN,26.0,1,4,12,True
STS011,6059,11.0,616,153,,STS,11.0,1,4,12,True
STS017,6060,16.87,,,11303000,STS,17.0,1,4,12,True
STS020,6061,20.0,617,152,,STS,20.0,1,4,12,True
STS030,6062,30.0,618,151,,STS,30.0,1,4,12,True
STS036,6063,36.0,619,150,,STS,36.0,1,4,12,True
STS043,6064,43.0,620,149,,STS,43.0,1,4,12,True
STS048,6065,47.68,,,11302100,STS,48.0,1,4,12,True
STS050,6066,50.0,621,148,,STS,50.0,1,4,12,True
STS053,6067,53.0,622,147,,STS,53.0,1,4,12,True
STS058,6068,58.45,623,146,11302000,STS,58.0,1,4,12,True
STS059,6069,59.39,,,,STS,59.0,1,4,12,True
STS060,6070,60.0,,,11300000,STS,60.0,1,4,12,True
STS069,6071,68.7199999999999,,,11299500,STS,69.0,1,4,12,True
STS072,6072,71.92,,,,STS,17.0,1,4,12,True
STS085,6073,84.62,,,,STS,85.0,1,4,12,True
STS090,6074,90.7,,,,STS,90.0,1,4,12,True
STS091,6075,91.14,,,,STS,91.0,1,4,12,True
STS093,6076,92.68,,,,STS,93.0,1,4,12,True
STWWTP,6079,0.0, , , , ,0.0,1,4,12,True
SUISN,6080,0.0, , , , ,0.0,1,4,12,True
SVRWD,6081,,,,,,,1,4,12,True
SWWWTP,6082,0.0, , , , ,0.0,1,4,12,True
SYC000,6083,0.24,,,11414155,SYC,0.0,1,4,12,True
SYC001,6084,0.894,,,,SYC,1.0,1,4,12,True
SYC002,6085,2.0,,,,,2.0,1,4,12,True
SYC003,6086,3.0,,,,,3.0,1,4,12,True
SYC020,6087,19.8799999999999,,,11414205,SFD,20.0,1,4,12,True
TAB000,6250,0.0, , ,11406920,TAB,0.0,1,4,12,True
TBAUD,6252,0.0,,,,,0.0,1,4,12,True
TCC001,6253,0.5, , , ,TCC,1.0,1,4,12,True
TCC022,6254,22.0, , , ,TCC,22.0,1,4,12,True
TCC031,6255,31.0, , , ,TCC,31.0,1,4,12,True
TCC036,6256,36.0, , , ,TCC,36.0,1,4,12,True
TCC062,6257,62.39, , , ,TCC,62.0,1,4,12,True
TCC066,6258,66.25, , , ,TCC,66.0,1,4,12,True
TCC081,6259,81.0, , , ,TCC,81.0,1,4,12,True
TCC085,6260,85.45, , , ,TCC,85.0,1,4,12,True
TCC111,6261,110.89, , , ,TCC,111.0,1,4,12,True
TCN000,6262,0.11,,,11297500,TCN,0.0,1,4,12,True
TCWWTP,6263,0.0,,,,,0.0,1,4,12,True
TFR000,6307,0.0,,,,,0.0,1,4,12,True
TGC002,6308,2.0,,,,TGC,2.0,1,4,12,True
TGC003,6309,3.0,,,11316605,TGC,3.0,1,4,12,True
TGR000,6310,0.08,,,,TGR,0.0,1,4,12,True
TGR001,6311,0.24,,,11314000,TGR,1.0,1,4,12,True
TGR002,6312,2.0,,,11314500,TGR,2.0,1,4,12,True
TGR006,6313,6.19,,,,TGR,6.0,1,4,12,True
TGR021,6314,21.07,,,11316610,TGR,21.0,1,4,12,True
THM005,6315,5.0,093,252,11382100,THM,5.0,1,4,12,True
THM012,6316,12.0,092,251, ,THM,12.0,1,4,12,True
THM017,6317,17.0,091,250, ,THM,17.0,1,4,12,True
THM021,6318,21.0,101,249, ,THM,21.0,1,4,12,True
THM026,6319,26.0,108,248,11382000,THM,26.0,1,4,12,True
THM028,6320,27.8, , ,11382000,THM,28.0,1,4,12,True
THRMA,6321,0.0, , , , ,0.0,1,4,12,True
THRMF,6322,0.0, , , ,PCL,0.0,1,4,12,True
TKWWTP,6323,0.0,,,,,0.0,1,4,12,True
TRLCK,6324,11.81,666,,,,0.0,1,4,12,True
TRN111,6325,111.19, , ,11525500,TRN,111.0,1,4,12,True
TRNSF,6326,0.0, , , , ,0.0,1,4,12,True
TRNTY,6327,119.56, , , , ,0.0,1,4,12,True
TTC000,6329,0.0, , , ,TTC,0.0,1,4,12,True
TTC002,6330,2.22, , ,11389800,TTC,2.0,1,4,12,True
TULOC,6332,61.14,,,,,0.0,1,4,12,True
TUO003,6333,3.0,,,,TUO,3.0,1,4,12,True
TUO004,6334,3.73,,,11290200,TUO,4.0,1,4,12,True
TUO010,6335,10.0,650,142,,TUO,10.0,1,4,12,True
TUO015,6336,15.0,651,141,,TUO,15.0,1,4,12,True
TUO017,6337,16.6099999999999,,,11290000,TUO,17.0,1,4,12,True
TUO022,6338,22.0,652,140,,TUO,22.0,1,4,12,True
TUO030,6339,30.0,653,139,,TUO,30.0,1,4,12,True
TUO036,6341,36.0,654,138,,TUO,36.0,1,4,12,True
TUO043,6342,43.0,655,137,,TUO,43.0,1,4,12,True
TUO047,6343,47.0,656,136,,TUO,47.0,1,4,12,True
TUO053,6344,53.43,657,135,11289650,TUO,53.0,1,4,12,True
TUO054,6345,53.85,,,11289600,TUO,54.0,1,4,12,True
TUO073,6346,73.0,,,11286000,TUO,73.0,1,4,12,True
TUO081,6347,81.0,,,11285500,TUO,81.0,1,4,12,True
TUO091,6348,91.0,,,11283500,TUO,91.0,1,4,12,True
TUO096,6349,96.0,,,11283000,TUO,96.0,1,4,12,True
TUO097,6350,97.0,,,11282500,TUO,97.0,1,4,12,True
TUO102,6351,102.0,,,11278500,TUO,102.0,1,4,12,True
TUO103,6352,103.0,,,11278400,TUO,103.0,1,4,12,True
TUO104,6353,104.0,,,11276900,TUO,104.0,1,4,12,True
TUO105,6354,105.0,,,11276600,TUO,105.0,1,4,12,True
TUO106,6355,106.0,,,11276600,TUO,106.0,1,4,12,True
TUO116,6356,116.0,,,11276500,TUO,116.0,1,4,12,True
TUR001,6357,0.52,,,11289500,TUR,1.0,1,4,12,True
TVAFB,6358,0.0, , , , ,0.0,1,4,12,True
TWL005,6360,4.53, , , ,TWL,5.0,1,4,12,True
UBEAR,6390,0.0,,,,,0.0,1,4,12,True
UFC000,6391,0.0,,,,UFC,0.0,1,4,12,True
UNVLY,6392,16.9899999999999,,,,,0.0,1,4,12,True
UPANG,6393,0.0,,,,,0.0,1,4,12,True
UTC000,6731,0.02,,,11295240,UTC,0.0,1,4,12,True
UTC014,6733,13.68,,,,UTC,14.0,1,4,12,True
UVT001,6735,0.39,,,11441002,UVT,1.0,1,4,12,True
VCT002,6738,0.0, , , ,VCT,0.0,1,4,12,True
VJB000,6739,0.0, , , ,VJB,0.0,1,4,12,True
VLLJO,6740,0.0, , , , ,0.0,1,4,12,True
VLW008,6741,8.0,,,,VLW,8.0,1,4,12,True
WBF006,6745,5.96, , ,11406500,WBF,6.0,1,4,12,True
WBF015,6746,15.2, , , ,WBF,15.0,1,4,12,True
WBF030,6747,29.3, , ,11405200,WBF,30.0,1,4,12,True
WBF039,6748,38.86, , , ,WBF,39.0,1,4,12,True
WBR001,6749,1.27,,,11446000,,1.0,1,4,12,True
WBR011,6750,10.88,,,,WBR,11.0,1,4,12,True
WDWRD,6752,0.0,587,,11300700,,0.0,1,4,12,True
WEC000,6753,0.0, , ,11406880 / 11406900,WEC,0.0,1,4,12,True
WEC005,6754,5.0, , , ,WEC,5.0,1,4,12,True
WKYTN,6755,18.0, , , , ,0.0,1,4,12,True
WLDWD,6756,0.0,,,,,0.0,1,4,12,True
WLF013,6757,12.98, , , ,WLF,13.0,1,4,12,True
WLF017,6758,16.51,,,,WLF,17.0,1,4,12,True
WLF021,6759,20.64, , , ,WLF,21.0,1,4,12,True
WLWWTP,6762,0.0, , , , ,0.0,1,4,12,True
WRT004,6773,4.883,,,,WRT,4.0,1,4,12,True
WRT005,6774,5.16,,,11443460,WRT,5.0,1,4,12,True
WSB000,6775,0.0, , , ,WSB,0.0,1,4,12,True
WSB005,6777,5.0, , , ,WSB,5.0,1,4,12,True
WSE003,6785,3.0, , , ,WSE,3.0,1,4,12,True
WSE004,6786,3.74, , ,11425410,WSE,4.0,1,4,12,True
WSE008,6788,8.42, , ,11425415,WSE,8.0,1,4,12,True
WSPNT_NU,6789,0.0,,,,,0.0,1,4,12,True
WSWWTP,6790,0.0, , , , ,0.0,1,4,12,True
WTPAMC,6792,0.0, , , , ,0.0,1,4,12,True
WTPAUB,6793,0.0, , , , ,0.0,1,4,12,True
WTPBJM,6794,0.0, , , , ,0.0,1,4,12,True
WTPBLV,6795,0.0, , , , ,0.0,1,4,12,True
WTPBNC,6796,0.0, , , , ,0.0,1,4,12,True
WTPBTB,6797,0.0, , , , ,0.0,1,4,12,True
WTPBUK,6798,0.0, , , , ,0.0,1,4,12,True
WTPBWM,6799,0.0, , , , ,0.0,1,4,12,True
WTPCMT,6800,0.0, , , , ,0.0,1,4,12,True
WTPCOL,6801,0.0, , , , ,0.0,1,4,12,True
WTPCSD,6802,0.0, , , , ,0.0,1,4,12,True
WTPCYC,6803,0.0, , , , ,0.0,1,4,12,True
WTPDEF,6804,0.0, , , , ,0.0,1,4,12,True
WTPDGT,6805,0.0,,,,,0.0,1,4,12,True
WTPDWP,6806,0.0, , , , ,0.0,1,4,12,True
WTPDWS,6807,0.0,,,,,0.0,1,4,12,True
WTPEDH,6808,0.0, , , , ,0.0,1,4,12,True
WTPFBN,6809,0.0, , , , ,0.0,1,4,12,True
WTPFMH,6810,0.0, , , , ,0.0,1,4,12,True
WTPFOL,6811,0.0, , , , ,0.0,1,4,12,True
WTPFSS,6812,0.0, , , , ,0.0,1,4,12,True
WTPFTH,6813,0.0, , , , ,0.0,1,4,12,True
WTPJAC,6814,0.0, , , , ,0.0,1,4,12,True
WTPJJO,6815,0.0,,,,,0.0,1,4,12,True
WTPJMS,6816,0.0, , , , ,0.0,1,4,12,True
WTPJYL,6817,0.0,,,,,0.0,1,4,12,True
WTPMNR,6818,0.0, , ,11396330, ,0.0,1,4,12,True
WTPMOD,6819,0.0,,,,,0.0,1,4,12,True
WTPNBR,6820,0.0, , , , ,0.0,1,4,12,True
WTPOPH,6821,0.0, , , , ,0.0,1,4,12,True
WTPRS1,6822,24.28,,,,,1.0,1,4,12,True
WTPRSA,6823,0.17,,,,SPI,1.0,1,4,12,True
WTPRSV,6824,0.0, , , , ,0.0,1,4,12,True
WTPSAC,6825,0.0, , , , ,0.0,1,4,12,True
WTPSJP,6826,0.0, , , , ,0.0,1,4,12,True
WTPSRW,6827,0.0, , , , ,0.0,1,4,12,True
WTPTAB,6828,0.0, , , , ,0.0,1,4,12,True
WTPVNY,6829,0.0, , , , ,0.0,1,4,12,True
WTPWAL,6830,0.0,,,,,0.0,1,4,12,True
WTPWDH,6831,0.0,,,,,0.0,1,4,12,True
WTPWMN,6832,0.0, , , , ,0.0,1,4,12,True
WWC006,6836,5.9, , , ,WWC,0.0,1,4,12,True
WWW001,6837,1.0,,,,WWW,1.0,1,4,12,True
XCC010,6857,10.0,,,,XCC,10.0,1,4,12,True
XCC025,6858,25.32,,,,XCC,25.0,1,4,12,True
XCC033,6859,33.09,,,,XCC,33.0,1,4,12,True
XCC043,6860,42.74,,,,XCC,43.0,1,4,12,True
XCC053,6861,53.0,,,,XCC,53.0,1,4,12,True
XCC054,6862,54.0,,,,XCC,54.0,1,4,12,True
YBP002,6882,2.0,473,411, ,YBP,2.0,1,4,12,True
YBP007,6883,11.0,460,410,11455145,YBP,7.0,1,4,12,True
YBP011,6884,16.0,448,409,11455135,YBP,11.0,1,4,12,True
YBP014,6885,14.0,432,408,11455125,YBP,14.0,1,4,12,True
YBP016,6886,16.0,433,407, ,YBP,16.0,1,4,12,True
YBP020,6887,19.93,414,399, ,YBP,20.0,1,4,12,True
YBP023,6888,23.37,407,398, ,YBP,23.0,1,4,12,True
YBP026,6889,26.0,401,397, ,YBP,26.0,1,4,12,True
YBP032,6890,31.72,360,396,11453000,YBP,32.0,1,4,12,True
YBP034,6891,34.21, , , ,YBP,34.0,1,4,12,True
YBP037,6892,37.0, , ,11391021,SAC,37.0,1,4,12,True
YCWWTP,6893,0.0, , , , ,0.0,1,4,12,True
YUB002,6894,1.94, , ,11421500,YUB,2.0,1,4,12,True
YUB003,6895,3.0, , , ,YUB,3.0,1,4,12,True
YUB006,6896,6.0,284,350,11421000,YUB,6.0,1,4,12,True
YUB011,6897,11.31,285,349,11420800,YUB,11.0,1,4,12,True
YUB013,6898,13.0, , , ,YUB,13.0,1,4,12,True
YUB014,6899,13.3, , , ,YUB,14.0,1,4,12,True
YUB022,6900,21.72, , ,11419000,YUB,22.0,1,4,12,True
YUB023,6901,22.68, , , ,YUB,23.0,1,4,12,True
YUB024,6902,23.44, , ,11418000,YUB,24.0,1,4,12,True
YUB030,6903,30.39, , , ,YUB,30.0,1,4,12,True
YUB034,6904,33.5, , , ,YUB,34.0,1,4,12,True
YUB039,6905,39.29, , , ,YUB,39.0,1,4,12,True
