short_code,name,description,comment,entity_type_id,type_id,subtype_ids,model_list,source_list,has_gis,hydrologic_region_id,network_version_id
BTC029,,,,2,18,{24},{1},{9},False,,12
BTC032,,,,2,18,{24},{1},{9},False,,12
BTC036,,,,2,18,{24},{1},{9},False,,12
BTC041,,,,2,18,{24},{1},{9},False,,12
BTC043,,,,2,18,{24},{1},{9},False,,12
BTC045,,,,2,18,{24},{1},{9},False,,12
BTC048,,,,2,18,{24},{1},{9},False,,12
BTC060,,,,2,18,{24},{1},{9},False,,12
BTL006,,,,2,18,{24},{1},{9},False,,12
BTN007,,,,2,18,{24},{1},{9},False,,12
BTT007,,,,2,18,{24},{1},{9},False,,12
BTVLY,,,,2,,{},{1},{9},False,,12
BUCKS,,,,2,,{},{1},{9},False,,12
BUK007,,,,2,18,{24},{1},{9},False,,12
BUR005,,,,2,18,{24},{1},{9},False,,12
BVC007,,,,2,18,{24},{1},{9},False,,12
BVID diversion from North Yuba River/Colgate Tunnel,,into Upper Main Canal discontinued in 1990,,2,,{},{1},{9},False,,12
BVT000,,,,2,18,{24},{1},{9},False,,12
BVT003,,,,2,18,{24},{1},{9},False,,12
Badger Hill PP,,,,2,,{},{1},{9},False,,12
Balls Ferry,,,,2,,{},{1},{9},False,,12
Balsam Creek,,,,2,,{},{1},{9},False,,12
Bangor Canal,,,,2,,{},{1},{9},False,,12
Banks Pumping Plant,,,,2,,{},{1},{9},False,,12
Barker Slough Pumping Plant,,,,2,,{},{1},{9},False,5,12
Bass Lake,,,,2,,{},{1},{9},False,,12
Battle Creek,,,,2,,{},{1},{9},False,,12
Bear Creek,,,,2,,{},{1},{9},False,,12
Bear Creek (BCN),,,,2,,{},{1},{9},False,,12
Bear Creek (BRC),,,,2,,{},{1},{9},False,,12
Bear River Diversion,,,,2,,{},{1},{9},False,,12
Bear River Diversion Dam,,,,2,,{},{1},{9},False,,12
Bear River Tunnel,,,,2,,{},{1},{9},False,,12
Beardsley Afterbay Dam,,,,2,,{},{1},{9},False,,12
Beaver  Creek,,,,2,,{},{1},{9},False,,12
Belden Reservoir,,,,2,,{},{1},{9},False,,12
Belden Tunnel,,,,2,,{},{1},{9},False,,12
Bellota Weir,,,,2,,{},{1},{9},False,,12
Berenda Mesa R-31A,,,,2,,{},{1},{9},False,,12
Berenda Mesa WD,,"(KCWA R-9, 10A, 11B 12D, 12E, 13B)",,2,,{},{1},{9},False,,12
Berenda Slough,,,,2,,{},{1},{9},False,5,12
Big Chico Creek,,,,2,,{},{1},{9},False,,12
Big Creek Inflow to Huntington Reservoir,,,,2,,{},{1},{9},False,,12
Black Butte,,Local Inflow,,2,,{},{1},{9},False,,12
Bosillo Creek,,,,2,,{},{1},{9},False,,12
Bowman Canal,,,,2,,{},{1},{9},False,,12
Bowman Feeder,,,,2,,{},{1},{9},False,,12
Bowman-Spaulding,,Canal,,2,,{},{1},{9},False,,12
Brush Creek,,,,2,,{},{1},{9},False,,12
Brush Creek Reservoir,,,,2,,{},{1},{9},False,,12
Buck Island Lake,,,,2,,{},{1},{9},False,,12
Burns Creek,,,,2,,{},{1},{9},False,,12
Butte Creek,,,,2,,{},{1},{9},False,,12
C1,,,,2,,{},{1},{9},False,,12
C10,,,,2,,{},{1},{9},False,,12
C100,,,,2,,{},{1},{9},False,,12
C11,,,,2,,{},{1},{9},False,,12
C110,,,,2,,{},{1},{9},False,,12
C112,,,,2,,{},{1},{9},False,,12
C118,,,,2,,{},{1},{9},False,,12
C12,,,,2,,{},{1},{9},False,,12
C129,,,,2,,{},{1},{9},False,,12
C134,,,,2,,{},{1},{9},False,,12
C136B,,,,2,,{},{1},{9},False,,12
C137,,,,2,,{},{1},{9},False,,12
C142A,,,,2,,{},{1},{9},False,,12
C157,,,,2,,{},{1},{9},False,,12
C160,,,,2,,{},{1},{9},False,,12
C18,,,,2,,{},{1},{9},False,,12
C184A,,,,2,,{},{1},{9},False,,12
C184B,,,,2,,{},{1},{9},False,,12
C20,,,,2,,{},{1},{9},False,,12
C200A,,,,2,,{},{1},{9},False,,12
C200B,,,,2,,{},{1},{9},False,,12
C202,,,,2,,{},{1},{9},False,,12
C203,,,,2,,{},{1},{9},False,,12
C216A,,,,2,,{},{1},{9},False,,12
C216B,,,,2,,{},{1},{9},False,,12
C217A,,,,2,,{},{1},{9},False,,12
C220A,,,,2,,{},{1},{9},False,,12
C221,,,,2,,{},{1},{9},False,,12
C223,,,,2,,{},{1},{9},False,,12
C230,,,,2,,{},{1},{9},False,,12
C282,,,,2,,{},{1},{9},False,,12
C283,,,,2,,{},{1},{9},False,,12
C3,,,,2,,{},{1},{9},False,,12
C300,,,,2,,{},{1},{9},False,,12
C303,,,,2,,{},{1},{9},False,,12
C4,,,,2,,{},{1},{9},False,,12
C400,,,,2,,{},{1},{9},False,,12
C407,,,,2,,{},{1},{9},False,,12
C5,,,,2,,{},{1},{9},False,,12
C501,,,,2,,{},{1},{9},False,,12
C502,,,,2,,{},{1},{9},False,,12
C503,,,,2,,{},{1},{9},False,,12
C504,,,,2,,{},{1},{9},False,,12
C508,,,,2,,{},{1},{9},False,,12
C52,,,,2,,{},{1},{9},False,,12
C520,,,,2,,{},{1},{9},False,,12
C53,,,,2,,{},{1},{9},False,,12
C561,,,,2,,{},{1},{9},False,,12
C562,,,,2,,{},{1},{9},False,,12
C564,,,,2,,{},{1},{9},False,,12
C566,,,,2,,{},{1},{9},False,,12
C582,,,,2,,{},{1},{9},False,,12
C587A,,,,2,,{},{1},{9},False,,12
C588,,,,2,,{},{1},{9},False,,12
C590,,,,2,,{},{1},{9},False,,12
C595,,,,2,,{},{1},{9},False,,12
C6,,,,2,,{},{1},{9},False,,12
C603,,,,2,,{},{1},{9},False,,12
C605A,,,,2,,{},{1},{9},False,,12
C605B,,,,2,,{},{1},{9},False,,12
C605C,,,,2,,{},{1},{9},False,,12
C607,,,,2,,{},{1},{9},False,,12
C608,,,,2,,{},{1},{9},False,,12
C609A,,,,2,,{},{1},{9},False,,12
C609B,,,,2,,{},{1},{9},False,,12
C610,,,,2,,{},{1},{9},False,,12
C61002,,,,2,,{},{1},{9},False,,12
C62001,,,,2,,{},{1},{9},False,,12
C639,,,,2,,{},{1},{9},False,,12
C7,,,,2,,{},{1},{9},False,,12
C700A,,,,2,,{},{1},{9},False,,12
C702,,,,2,,{},{1},{9},False,,12
C705,,,,2,,{},{1},{9},False,,12
C708,,,,2,,{},{1},{9},False,,12
C76,,,,2,,{},{1},{9},False,,12
C8,,,,2,,{},{1},{9},False,,12
C803,,,,2,,{},{1},{9},False,,12
C806,,,,2,,{},{1},{9},False,,12
C81,,,,2,,{},{1},{9},False,,12
C824,,,,2,,{},{1},{9},False,,12
C826,,,,2,,{},{1},{9},False,,12
C827,,,,2,,{},{1},{9},False,,12
C828,,,,2,,{},{1},{9},False,,12
C830,,,,2,,{},{1},{9},False,,12
C834,,,,2,,{},{1},{9},False,,12
C9,,,,2,,{},{1},{9},False,,12
C90,,,,2,,{},{1},{9},False,,12
C91,,,,2,,{},{1},{9},False,,12
CA-DMC Intertie,,,,2,,{},{1},{9},False,,12
CAA000,,,,2,18,{24},{1},{9},False,,12
CAA002,,,,2,18,{24},{1},{9},False,,12
CAA003,,,,2,18,{24},{1},{9},False,,12
CAA005,,,,2,18,{24},{1},{9},False,,12
CAA006,,,,2,18,{24},{1},{9},False,,12
CAA009,,,,2,18,{24},{1},{9},False,,12
CAA012,,,,2,18,{24},{1},{9},False,,12
CAA024,,,,2,18,{24},{1},{9},False,,12
CAA046,,,,2,18,{24},{1},{9},False,,12
CAA051,,,,2,18,{24},{1},{9},False,,12
CAA066,,,,2,18,{24},{1},{9},False,,12
CAA067,,,,2,18,{24},{1},{9},False,,12
CAA069,,,,2,18,{24},{1},{9},False,,12
CAA071,,,,2,18,{24},{1},{9},False,,12
CAA087,,,,2,18,{24},{1},{9},False,,12
CAA095,,,,2,18,{24},{1},{9},False,,12
CAA109,,,,2,18,{24},{1},{9},False,,12
CAA143,,,,2,18,{24},{1},{9},False,,12
CAA155,,,,2,18,{24},{1},{9},False,,12
CAA156,,,,2,18,{24},{1},{9},False,,12
CAA165,,,,2,18,{24},{1},{9},False,,12
CAA172,,,,2,18,{24},{1},{9},False,,12
CAA173,,,,2,18,{24},{1},{9},False,,12
CAA181,,,,2,18,{24},{1},{9},False,,12
CAA183,,,,2,18,{24},{1},{9},False,,12
CAA184,,,,2,18,{24},{1},{9},False,,12
CAA185,,,,2,18,{24},{1},{9},False,,12
CAA194,,,,2,18,{24},{1},{9},False,,12
CAA207,,,,2,18,{24},{1},{9},False,,12
CAA210,,,,2,18,{24},{1},{9},False,,12
CAA220,,,,2,18,{24},{1},{9},False,,12
CAA238,,,,2,18,{24},{1},{9},False,,12
CAA239,,,,2,18,{24},{1},{9},False,,12
CAA240,,,,2,18,{24},{1},{9},False,,12
CAA241,,,,2,18,{24},{1},{9},False,,12
CAA242,,,,2,18,{24},{1},{9},False,,12
CAA245,,,,2,18,{24},{1},{9},False,,12
CAA262,,,,2,18,{24},{1},{9},False,,12
CAA278,,,,2,18,{24},{1},{9},False,,12
CAA279,,,,2,18,{24},{1},{9},False,,12
CAA280,,,,2,18,{24},{1},{9},False,,12
CAA293,,,,2,18,{24},{1},{9},False,,12
CAA304,,,,2,18,{24},{1},{9},False,,12
CAA305,,,,2,18,{24},{1},{9},False,,12
CACWD,,,,2,,{},{1},{9},False,1,12
CAP000,,,,2,18,{24},{1},{9},False,,12
CAPLS,,,,2,,{},{1},{9},False,,12
CBC000,,,,2,18,{24},{1},{9},False,,12
CBC001,,,,2,18,{24},{1},{9},False,,12
CBD000,,,,2,18,{24},{1},{9},False,,12
CBD001,,,,2,18,{24},{1},{9},False,,12
CBD005,,,,2,18,{24},{1},{9},False,,12
CBD012,,,,2,18,{24},{1},{9},False,,12
CBD018,,,,2,18,{24},{1},{9},False,,12
CBD023,,,,2,18,{24},{1},{9},False,,12
CBD028,,,,2,18,{24},{1},{9},False,,12
CBD031,,,,2,18,{24},{1},{9},False,,12
CBD037,,,,2,18,{24},{1},{9},False,,12
CBD038,,,,2,18,{24},{1},{9},False,,12
CBD041,,,,2,18,{24},{1},{9},False,,12
CBD044,,,,2,18,{24},{1},{9},False,,12
CBD049,,,,2,18,{24},{1},{9},False,,12
CCC004,,,,2,18,{24},{1},{9},False,,12
CCC007,,,,2,18,{24},{1},{9},False,,12
CCC019,,,,2,18,{24},{1},{9},False,,12
CCH003,,,,2,18,{24},{1},{9},False,,12
CCH006,,,,2,18,{24},{1},{9},False,,12
CCH012,,,,2,18,{24},{1},{9},False,,12
CCH017,,,,2,18,{24},{1},{9},False,,12
CCH023,,,,2,18,{24},{1},{9},False,,12
CCH030,,,,2,18,{24},{1},{9},False,,12
CCH032,,,,2,18,{24},{1},{9},False,,12
CCH052,,,,2,18,{24},{1},{9},False,,12
CCH053,,,,2,18,{24},{1},{9},False,,12
CCH058,,,,2,18,{24},{1},{9},False,,12
CCH075,,,,2,18,{24},{1},{9},False,,12
CCH083,,,,2,18,{24},{1},{9},False,,12
CCK007,,,,2,18,{24},{1},{9},False,,12
CCK022,,,,2,18,{24},{1},{9},False,,12
CCK036,,,,2,18,{24},{1},{9},False,,12
CCK038,,,,2,18,{24},{1},{9},False,,12
CCL005,,,,2,18,{24},{1},{9},False,,12
CCS009,,,,2,18,{24},{1},{9},False,,12
CCS010,,,,2,18,{24},{1},{9},False,,12
CCT011,,,,2,18,{24},{1},{9},False,,12
CCWD Diversion,,,,2,,{},{1},{9},False,1,12
CCWWTP,,,,2,20,{25},{1},{9},False,,12
CFS001,,,,2,18,{24},{1},{9},False,,12
CGT005,,,,2,18,{24},{1},{9},False,,12
CGT006,,,,2,18,{24},{1},{9},False,,12
CHC000,,,,2,18,{24},{1},{9},False,,12
CHCGO,,,,2,,{},{1},{9},False,,12
CHIPPS,,,,2,15,{25},{1},{9},False,,12
CHW006,,,,2,18,{24},{1},{9},False,,12
CHW011,,,,2,18,{24},{1},{9},False,,12
CHW017,,,,2,18,{24},{1},{9},False,,12
CHW021,,,,2,18,{24},{1},{9},False,,12
CHW024,,,,2,18,{24},{1},{9},False,,12
CHW028,,,,2,18,{24},{1},{9},False,,12
CHW031,,,,2,18,{24},{1},{9},False,,12
CHW037,,,,2,18,{24},{1},{9},False,,12
CHWWTP,,,,2,20,{25},{1},{9},False,,12
CHY000,,,,2,18,{24},{1},{9},False,,12
CHY001,,,,2,18,{24},{1},{9},False,,12
CHY006,,,,2,18,{24},{1},{9},False,,12
CHY007,,,,2,18,{24},{1},{9},False,,12
CHY011,,,,2,18,{24},{1},{9},False,,12
CLR009,,,,2,18,{24},{1},{9},False,1,12
CLR011,,,,2,18,{24},{1},{9},False,1,12
CLR025,,,,2,18,{24},{1},{9},False,1,12
CLRLK,,,,2,,{},{1},{9},False,1,12
CLV004,,,,2,18,{24},{1},{9},False,,12
CLV006,,,,2,18,{24},{1},{9},False,,12
CLV009,,,,2,18,{24},{1},{9},False,,12
CLV010,,,,2,18,{24},{1},{9},False,,12
CLV016,,,,2,18,{24},{1},{9},False,,12
CLV023,,,,2,18,{24},{1},{9},False,,12
CLV026,,,,2,18,{24},{1},{9},False,,12
CLV028,,,,2,18,{24},{1},{9},False,,12
CLV035,,,,2,18,{24},{1},{9},False,,12
CLV037,,,,2,18,{24},{1},{9},False,,12
CLV043,,,,2,18,{24},{1},{9},False,,12
CLV044,,,,2,18,{24},{1},{9},False,,12
CMBIE,,,,2,,{},{1},{9},False,,12
CMCHE,,,,2,,{},{1},{9},False,,12
CMN005,,,,2,18,{24},{1},{9},False,,12
CMN006,,,,2,18,{24},{1},{9},False,,12
CMP001,,,,2,18,{24},{1},{9},False,,12
CMP005,,,,2,18,{24},{1},{9},False,,12
CMP014,,,,2,18,{24},{1},{9},False,,12
CMPFW,,,,2,,{},{1},{9},False,,12
CMT000,,,,2,18,{24},{1},{9},False,,12
COL001,,,,2,18,{24},{1},{9},False,,12
COL002,,,,2,18,{24},{1},{9},False,,12
COL003,,,,2,18,{24},{1},{9},False,,12
COT033,,,,2,18,{24},{1},{9},False,,12
COW003,,,,2,18,{24},{1},{9},False,1,12
COW007,,,,2,18,{24},{1},{9},False,1,12
COW014,,,,2,18,{24},{1},{9},False,1,12
CPC008,,,,2,18,{24},{1},{9},False,,12
CPF001,,,,2,18,{24},{1},{9},False,,12
CPT012,,,,2,18,{24},{1},{9},False,,12
CPUD Diversion,,,,2,,{},{1},{9},False,,12
CQC000,,,,2,18,{24},{1},{9},False,,12
CQC001,,,,2,18,{24},{1},{9},False,,12
CRB002,,,,2,18,{24},{1},{9},False,,12
CRC002,,,,2,18,{24},{1},{9},False,,12
CRK005,,,,2,18,{24},{1},{9},False,,12
CRRLN,,,,2,,{},{1},{9},False,,12
CSB001,,,,2,18,{24},{1},{9},False,,12
CSB004,,,,2,18,{24},{1},{9},False,,12
CSB009,,,,2,18,{24},{1},{9},False,,12
CSB015,,,,2,18,{24},{1},{9},False,,12
CSB038,,,,2,18,{24},{1},{9},False,,12
CSB103,,,,2,18,{24},{1},{9},False,,12
CSD014,,,,2,18,{24},{1},{9},False,,12
CSL004,,,,2,18,{24},{1},{9},False,,12
CSL005,,,,2,18,{24},{1},{9},False,,12
CSM001,,,,2,18,{24},{1},{9},False,,12
CSM005,,,,2,18,{24},{1},{9},False,,12
CSM011,,,,2,18,{24},{1},{9},False,,12
CSM016,,,,2,18,{24},{1},{9},False,,12
CSM021,,,,2,18,{24},{1},{9},False,,12
CSM026,,,,2,18,{24},{1},{9},False,,12
CSM033,,,,2,18,{24},{1},{9},False,,12
CSM035,,,,2,18,{24},{1},{9},False,,12
CSM051,,,,2,18,{24},{1},{9},False,,12
CST004,,,,2,18,{24},{1},{9},False,,12
CSTIC,,,,2,,{},{1},{9},False,,12
CT_BENDBRIDGE,,,,2,,{},{1},{9},False,,12
CT_BUTTECITY,,,,2,,{},{1},{9},False,,12
CT_COLUSA,,,,2,,{},{1},{9},False,,12
CT_DAVIS,,,,2,,{},{1},{9},False,,12
CT_FAIROAKS,,,,2,,{},{1},{9},False,,12
CT_FREEPORT,,,,2,,{},{1},{9},False,,12
CT_MELON,,,,2,,{},{1},{9},False,,12
CT_MERCED,,,,2,,{},{1},{9},False,2,12
CT_MLRTN,,,,2,,{},{1},{9},False,,12
CT_MODESTO,,,,2,,{},{1},{9},False,,12
CT_MUDSLOUGH,,,,2,,{},{1},{9},False,5,12
CT_NICOLAUS,,,,2,,{},{1},{9},False,,12
CT_OROVILLE,,,,2,,{},{1},{9},False,,12
CT_PEDRO,,,,2,,{},{1},{9},False,,12
CT_RIPON,,,,2,,{},{1},{9},False,,12
CT_SACSLOUGH,,,,2,,{},{1},{9},False,1,12
CT_SALTSLOUGH,,,,2,,{},{1},{9},False,5,12
CT_SMARTVILLE,,,,2,,{},{1},{9},False,,12
CT_STEVINSON,,,,2,,{},{1},{9},False,,12
CT_VERNALIS,,,,2,,{},{1},{9},False,,12
CT_VERONA,,,,2,,{},{1},{9},False,,12
CT_WHEATLAND,,,,2,,{},{1},{9},False,,12
CT_WILKINSSL,,,,2,,{},{1},{9},False,,12
CT_WOODLAND,,,,2,,{},{1},{9},False,,12
CT_YOLO,,,,2,,{},{1},{9},False,,12
CULOS,,MIscellaneous agricultural losses as used by DWR in calculation of unimpaired flows,,2,,{},{1},{9},False,,12
CVP Cross Valley Canal,,,,2,,{},{1},{9},False,,12
CVP Refuge,,,,2,,{},{1},{9},False,,12
CVT000,,,,2,18,{24},{1},{9},False,,12
CVT005,,,,2,18,{24},{1},{9},False,,12
CVT009,,,,2,18,{24},{1},{9},False,,12
CVY009,,,,2,18,{24},{1},{9},False,,12
CWD003,,,,2,18,{24},{1},{9},False,1,12
CWD004,,,,2,18,{24},{1},{9},False,1,12
CWD009,,,,2,18,{24},{1},{9},False,1,12
CWD013,,,,2,18,{24},{1},{9},False,1,12
CWD018,,,,2,18,{24},{1},{9},False,1,12
CYN009,,,,2,18,{24},{1},{9},False,,12
CYN010,,,,2,18,{24},{1},{9},False,,12
C_ABN000,,,,2,,{},{1},{9},False,,12
C_ABN006,,,,2,,{},{1},{9},False,,12
C_ABN010,,,,2,,{},{1},{9},False,,12
C_ABN014,,,,2,,{},{1},{9},False,,12
C_ABN024,,,,2,,{},{1},{9},False,,12
C_ABN026,,,,2,,{},{1},{9},False,,12
C_ABN027,,,,2,,{},{1},{9},False,,12
C_ABT002,,,,2,,{},{1},{9},False,,12
C_ALD001,,,,2,,{},{1},{9},False,,12
C_ALD002,,,,2,,{},{1},{9},False,,12
C_ALD004,,,,2,,{},{1},{9},False,,12
C_ALMNR,,,,2,,{},{1},{9},False,,12
C_ALOHA,,,,2,,{},{1},{9},False,,12
C_ALPNE,,,,2,,{},{1},{9},False,,12
C_AMADR,,,,2,,{},{1},{9},False,,12
C_AMR004,,,,2,,{},{1},{9},False,1,12
C_AMR006,,,,2,,{},{1},{9},False,1,12
C_AMR007,,,,2,,{},{1},{9},False,1,12
C_AMR009,,,,2,,{},{1},{9},False,1,12
C_AMR015,,,,2,,{},{1},{9},False,1,12
C_AMR017,,,,2,,{},{1},{9},False,1,12
C_AMR020,,,,2,,{},{1},{9},False,1,12
C_AMR022,,,,2,,{},{1},{9},False,1,12
C_ANC000,,,,2,,{},{1},{9},False,,12
C_ANG010,,,,2,,{},{1},{9},False,,12
C_ANG014,,,,2,,{},{1},{9},False,,12
C_ANG015,,,,2,,{},{1},{9},False,,12
C_ANG017,,,,2,,{},{1},{9},False,,12
C_ANT010,,,,2,,{},{1},{9},False,,12
C_ANT011,,,,2,,{},{1},{9},False,,12
C_ANTLP,,,,2,,{},{1},{9},False,,12
C_ASL013,,,,2,,{},{1},{9},False,,12
C_BANOS,,,,2,,{},{1},{9},False,,12
C_BASSL,,,,2,,{},{1},{9},False,,12
C_BCB001,,,,2,,{},{1},{9},False,,12
C_BCC004,,,,2,,{},{1},{9},False,,12
C_BCC006,,,,2,,{},{1},{9},False,,12
C_BCC012,,,,2,,{},{1},{9},False,,12
C_BCC014,,,,2,,{},{1},{9},False,,12
C_BCK006,,,,2,,{},{1},{9},False,,12
C_BCK010,,,,2,,{},{1},{9},False,,12
C_BCK017,,,,2,,{},{1},{9},False,,12
C_BCK024,,,,2,,{},{1},{9},False,,12
C_BCK027,,,,2,,{},{1},{9},False,,12
C_BCK031,,,,2,,{},{1},{9},False,,12
C_BCK033,,,,2,,{},{1},{9},False,,12
C_BCK035,,,,2,,{},{1},{9},False,,12
C_BCK040,,,,2,,{},{1},{9},False,,12
C_BCM003,,,,2,,{},{1},{9},False,,12
C_BCN005,,,,2,,{},{1},{9},False,,12
C_BCN010,,,,2,,{},{1},{9},False,,12
C_BCPH2A,,,,2,,{},{1},{9},False,,12
C_BCT001,,,,2,,{},{1},{9},False,,12
C_BEARD,,,,2,,{},{1},{9},False,,12
C_BEC000,,,,2,,{},{1},{9},False,,12
C_BEC021,,,,2,,{},{1},{9},False,,12
C_BEC022,,,,2,,{},{1},{9},False,,12
C_BEC024,,,,2,,{},{1},{9},False,,12
C_BGC001,,,,2,,{},{1},{9},False,,12
C_BGC002,,,,2,,{},{1},{9},False,,12
C_BGC003,,,,2,,{},{1},{9},False,,12
C_BGC004,,,,2,,{},{1},{9},False,,12
C_BGC008,,,,2,,{},{1},{9},False,,12
C_BGC011,,,,2,,{},{1},{9},False,,12
C_BGCD4,,,,2,,{},{1},{9},False,,12
C_BGCD5,,,,2,,{},{1},{9},False,,12
C_BGCD6,,,,2,,{},{1},{9},False,,12
C_BGD000,,,,2,,{},{1},{9},False,,12
C_BLKBT,,,,2,,{},{1},{9},False,,12
C_BLSMM,,,,2,,{},{1},{9},False,,12
C_BLT000,,,,2,,{},{1},{9},False,,12
C_BLUMD,,,,2,,{},{1},{9},False,,12
C_BOC001,,,,2,,{},{1},{9},False,,12
C_BOC002,,,,2,,{},{1},{9},False,,12
C_BOWMN,,,,2,,{},{1},{9},False,,12
C_BP1003,,,,2,,{},{1},{9},False,,12
C_BP2001,,,,2,,{},{1},{9},False,,12
C_BP2004,,,,2,,{},{1},{9},False,,12
C_BP3005,,,,2,,{},{1},{9},False,,12
C_BP8001,,,,2,,{},{1},{9},False,,12
C_BPA003,,,,2,,{},{1},{9},False,,12
C_BRC000,,,,2,,{},{1},{9},False,,12
C_BRC001,,,,2,,{},{1},{9},False,,12
C_BRC002,,,,2,,{},{1},{9},False,,12
C_BRC003,,,,2,,{},{1},{9},False,,12
C_BRR004,,,,2,,{},{1},{9},False,,12
C_BRR011,,,,2,,{},{1},{9},False,,12
C_BRR017,,,,2,,{},{1},{9},False,,12
C_BRR023,,,,2,,{},{1},{9},False,,12
C_BRR028,,,,2,,{},{1},{9},False,,12
C_BRR031,,,,2,,{},{1},{9},False,,12
C_BRR049,,,,2,,{},{1},{9},False,,12
C_BRR050,,,,2,,{},{1},{9},False,,12
C_BRR060,,,,2,,{},{1},{9},False,,12
C_BRR061,,,,2,,{},{1},{9},False,,12
C_BRR066,,,,2,,{},{1},{9},False,,12
C_BRR067,,,,2,,{},{1},{9},False,,12
C_BRR072,,,,2,,{},{1},{9},False,,12
C_BRR073,,,,2,,{},{1},{9},False,,12
C_BRR074,,,,2,,{},{1},{9},False,,12
C_BRS018,,,,2,,{},{1},{9},False,,12
C_BRT003,,,,2,,{},{1},{9},False,,12
C_BRV002,,,,2,,{},{1},{9},False,,12
C_BRV003,,,,2,,{},{1},{9},False,,12
C_BRV005,,,,2,,{},{1},{9},False,,12
C_BRYSA,,,,2,,{},{1},{9},False,,12
C_BSC000,,,,2,,{},{1},{9},False,,12
C_BSC005,,,,2,,{},{1},{9},False,,12
C_BSC009,,,,2,,{},{1},{9},False,,12
C_BSC010,,,,2,,{},{1},{9},False,,12
C_BSC011,,,,2,,{},{1},{9},False,,12
C_BSH002,,,,2,,{},{1},{9},False,,12
C_BSH003,,,,2,,{},{1},{9},False,,12
C_BSL001A,,,,2,,{},{1},{9},False,,12
C_BSL001B,,,,2,,{},{1},{9},False,,12
C_BSL004,,,,2,,{},{1},{9},False,,12
C_BSM001,,,,2,,{},{1},{9},False,,12
C_BTC003,,,,2,,{},{1},{9},False,,12
C_BTC007,,,,2,,{},{1},{9},False,,12
C_BTC012,,,,2,,{},{1},{9},False,,12
C_BTC015,,,,2,,{},{1},{9},False,,12
C_BTC016,,,,2,,{},{1},{9},False,,12
C_BTC017,,,,2,,{},{1},{9},False,,12
C_BTC018,,,,2,,{},{1},{9},False,,12
C_BTC024,,,,2,,{},{1},{9},False,,12
C_BTC029,,,,2,,{},{1},{9},False,,12
C_BTC032,,,,2,,{},{1},{9},False,,12
C_BTC036,,,,2,,{},{1},{9},False,,12
C_BTC041,,,,2,,{},{1},{9},False,,12
C_BTC043,,,,2,,{},{1},{9},False,,12
C_BTC045,,,,2,,{},{1},{9},False,,12
C_BTC048,,,,2,,{},{1},{9},False,,12
C_BTC060,,,,2,,{},{1},{9},False,,12
C_BTL006,,,,2,,{},{1},{9},False,,12
C_BTN007,,,,2,,{},{1},{9},False,,12
C_BTT007,,,,2,,{},{1},{9},False,,12
C_BTVLY,,,,2,,{},{1},{9},False,,12
C_BUCKS,,,,2,,{},{1},{9},False,,12
C_BUK007,,,,2,,{},{1},{9},False,,12
C_BUR005,,,,2,,{},{1},{9},False,,12
C_BVC007,,,,2,,{},{1},{9},False,,12
C_BVT000,,,,2,,{},{1},{9},False,,12
C_BVT003,,,,2,,{},{1},{9},False,,12
C_C61002,,,,2,,{},{1},{9},False,,12
C_C62001,,,,2,,{},{1},{9},False,,12
C_CAA000,,,,2,,{},{1},{9},False,,12
C_CAA002,,,,2,,{},{1},{9},False,,12
C_CAA003,,,,2,,{},{1},{9},False,,12
C_CAA005,,,,2,,{},{1},{9},False,,12
C_CAA006,,,,2,,{},{1},{9},False,,12
C_CAA009,,,,2,,{},{1},{9},False,,12
C_CAA012,,,,2,,{},{1},{9},False,,12
C_CAA024,,,,2,,{},{1},{9},False,,12
C_CAA046,,,,2,,{},{1},{9},False,,12
C_CAA051,,,,2,,{},{1},{9},False,,12
C_CAA066,,,,2,,{},{1},{9},False,,12
C_CAA067,,,,2,,{},{1},{9},False,,12
C_CAA069,,,,2,,{},{1},{9},False,,12
C_CAA071,,,,2,,{},{1},{9},False,,12
C_CAA087,,,,2,,{},{1},{9},False,,12
C_CAA095,,,,2,,{},{1},{9},False,,12
C_CAA109,,,,2,,{},{1},{9},False,,12
C_CAA143,,,,2,,{},{1},{9},False,,12
C_CAA155,,,,2,,{},{1},{9},False,,12
C_CAA156,,,,2,,{},{1},{9},False,,12
C_CAA165,,,,2,,{},{1},{9},False,,12
C_CAA172,,,,2,,{},{1},{9},False,,12
C_CAA173,,,,2,,{},{1},{9},False,,12
C_CAA181,,,,2,,{},{1},{9},False,,12
C_CAA183,,,,2,,{},{1},{9},False,,12
C_CAA183_TVC,,,,2,,{},{1},{9},False,,12
C_CAA184,,,,2,,{},{1},{9},False,,12
C_CAA185,,,,2,,{},{1},{9},False,,12
C_CAA194,,,,2,,{},{1},{9},False,,12
C_CAA207,,,,2,,{},{1},{9},False,,12
C_CAA210,,,,2,,{},{1},{9},False,,12
C_CAA220,,,,2,,{},{1},{9},False,,12
C_CAA238,,,,2,,{},{1},{9},False,,12
C_CAA239,,,,2,,{},{1},{9},False,,12
C_CAA240,,,,2,,{},{1},{9},False,,12
C_CAA241,,,,2,,{},{1},{9},False,,12
C_CAA242,,,,2,,{},{1},{9},False,,12
C_CAA245,,,,2,,{},{1},{9},False,,12
C_CAA262,,,,2,,{},{1},{9},False,,12
C_CAA278,,,,2,,{},{1},{9},False,,12
C_CAA279,,,,2,,{},{1},{9},False,,12
