from_element_id,to_element_id,from_element_code,to_element_code,created_by,connection_type,source_id
1964,1362,C_MSS014,SAL017,2,operational,5
2625,62,XCC033,D_XCC033_72_PR2,2,operational,5
62,7000,D_XCC033_72_PR2,72_PR2 Kesterson NWR Freitas and Blue Goose units of San Luis NWR,2,diversion,5
7000,26,72_PR2 Kesterson NWR Freitas and Blue Goose units of San Luis NWR,R_72_PR2_MSN004,2,operational,5
26,718,R_72_PR2_MSN004,MSN004,2,return,5
574,718,SR_71_MSN004,MSN004,2,storage_return,5
20,718,SR_72_MSN004,MSN004,2,storage_return,5
897,718,SR_73_MSN004,MSN004,2,storage_return,5
2625,1500,XCC033,D_XCC033_72_PR4,2,operational,5
1500,5343,D_XCC033_72_PR4,"72_PR4 Los Banos WA Salt Slough, China Island and Gadwall units of North Grassland WA",2,diversion,5
1257,2337,DMC097,C_DMC097,2,operational,5
2337,1490,C_DMC097,DMC105,2,operational,5
3595,2942,Los Banos Creek,I_BANOS,2,operational,5
2942,501,I_BANOS,BANOS,2,operational,5
501,3882,BANOS,E_BANOS,2,operational,5
501,1356,BANOS,C_BANOS,2,operational,5
1356,2031,C_BANOS,LBN025,2,operational,5
2031,2635,LBN025,C_LBN025,2,operational,5
2635,1669,C_LBN025,LBN012,2,operational,5
2648,3593,VLW008,D_VLW008_72_PR5,2,operational,5
3593,4641,D_VLW008_72_PR5,72_PR5 Grassland WD North,2,diversion,5
2892,2625,C_XCC033,XCC033,2,operational,5
2892,304,C_XCC033,XCC043,2,operational,5
304,2608,XCC043,C_XCC043,2,operational,5
2608,2455,C_XCC043,XCC053,2,operational,5
718,178,MSN004,C_MSN004,2,operational,5
3796,1616,73_PA1 San Luis WD (N),R_73_PA1_LBN025,2,operational,5
1616,2031,R_73_PA1_LBN025,LBN025,2,return,5
1808,4610,DMC070,D_DMC070_DMCLOS,2,operational,5
1808,2768,DMC070,D_DMC070_VLW008,2,operational,5
2768,2648,D_DMC070_VLW008,VLW008,2,diversion,5
2648,2332,VLW008,D_VLW008_72_PR1,2,operational,5
2332,7036,D_VLW008_72_PR1,72_PR1 Volta WA,2,diversion,5
7036,2585,72_PR1 Volta WA,R_72_PR1_LBN012,2,operational,5
2585,1669,R_72_PR1_LBN012,LBN012,2,return,5
2648,1995,VLW008,C_VLW008,2,operational,5
1995,1669,C_VLW008,LBN012,2,operational,5
5425,305,Quinto Creek,I_QNT005,2,operational,5
305,1713,I_QNT005,QNT005,2,operational,5
1713,2627,QNT005,C_QNT005,2,operational,5
2627,2834,C_QNT005,LBN008,2,operational,5
5650,1893,Garzas Creek,I_GRZ012,2,operational,5
1893,746,I_GRZ012,GRZ012,2,operational,5
746,1469,GRZ012,C_GRZ012,2,operational,5
1469,2834,C_GRZ012,LBN008,2,operational,5
2455,1911,XCC053,C_XCC053,2,operational,5
1911,2444,C_XCC053,XCC054,2,operational,5
851,2653,D_CAA066_71_PU2,CAA066,2,diversion,5
851,3952,D_CAA066_71_PU2,71_PU2 VA Cemetary,2,diversion,5
2653,2300,CAA066,C_CAA066,2,operational,5
2300,2532,C_CAA066,CAA067,2,operational,5
2532,5125,CAA067,D_CAA066_CAALOS,2,operational,5
2532,1386,CAA067,C_CAA067,2,operational,5
1386,1111,C_CAA067,CAA069,2,operational,5
2874,1808,C_DMC064,DMC070,2,operational,5
1757,2874,DMC064,C_DMC064,2,operational,5
1757,7035,DMC064,D_DMC064_DMCLOS,2,operational,5
1757,1195,DMC064,D_DMC064_71_PA6,2,operational,5
1195,4171,D_DMC064_71_PA6,"71_PA6 Davis WD, Foothill WD, Mustang WD, Quinto WD, Romero WD, Centinella WD",2,diversion,5
1769,1757,C_DMC058,DMC064,2,operational,5
2644,1769,DMC058,C_DMC058,2,operational,5
2644,5327,DMC058,D_DMC058_DMCLOS,2,operational,5
1334,802,CAA051,C_CAA051,2,operational,5
802,2653,C_CAA051,CAA066,2,operational,5
1334,3828,CAA051,D_CAA051_CAALOS,2,operational,5
1669,2463,LBN012,C_LBN012,2,operational,5
2463,2834,C_LBN012,LBN008,2,operational,5
2834,1979,LBN008,C_LBN008,2,operational,5
1979,718,C_LBN008,MSN004,2,operational,5
2679,2983,MSN009,C_MSN009,2,operational,5
2983,1803,C_MSN009,MSN005,2,operational,5
1803,748,MSN005,C_MSN005,2,operational,5
748,718,C_MSN005,MSN004,2,operational,5
2444,1140,XCC054,D_XCC054_72_XA3,2,operational,5
1140,3588,D_XCC054_72_XA3,72_XA3 Central California ID (North),2,diversion,5
6740,718,R_72_XA3_MSN004,MSN004,2,return,5
3588,6740,72_XA3 Central California ID (North),R_72_XA3_MSN004,2,operational,5
3588,4253,72_XA3 Central California ID (North),R_72_XA3_SJR106,2,operational,5
4465,2415,Orestimba Creek,I_ORT014,2,operational,5
2415,759,I_ORT014,ORT014,2,operational,5
5575,759,SG128_ORT014_19,ORT014,2,operational,5
759,2772,ORT014,C_ORT014,2,operational,5
2772,405,C_ORT014,ORT009,2,operational,5
3980,405,SG129_ORT009_19,ORT009,2,operational,5
405,257,ORT009,C_ORT009,2,operational,5
257,493,C_ORT009,ORT001,2,operational,5
493,25,ORT001,C_ORT001,2,operational,5
4668,3587,DMC000,C_DMC000,2,operational,5
3587,1960,C_DMC000,DMC003,2,operational,5
1960,2389,DMC003,C_DMC003,2,operational,5
2389,1742,C_DMC003,DMC007,2,operational,5
1742,2551,DMC007,C_DMC007,2,operational,5
2551,243,C_DMC007,DMC011,2,operational,5
243,1338,DMC011,C_DMC011,2,operational,5
1338,2329,C_DMC011,DMC016,2,operational,5
2329,2527,DMC016,C_DMC016,2,operational,5
2527,1788,C_DMC016,DMC021,2,operational,5
1788,2395,DMC021,C_DMC021,2,operational,5
2395,319,C_DMC021,DMC024,2,operational,5
319,5,DMC024,C_DMC024,2,operational,5
5,1794,C_DMC024,DMC030,2,operational,5
1794,2959,DMC030,C_DMC030,2,operational,5
2959,2665,C_DMC030,DMC034,2,operational,5
2665,1589,DMC034,C_DMC034,2,operational,5
1589,1756,C_DMC034,DMC039,2,operational,5
1756,2564,DMC039,C_DMC039,2,operational,5
2564,586,C_DMC039,DMC044,2,operational,5
586,545,DMC044,C_DMC044,2,operational,5
545,192,C_DMC044,DMC049,2,operational,5
192,2059,DMC049,C_DMC049,2,operational,5
2059,464,C_DMC049,DMC054,2,operational,5
464,2177,DMC054,C_DMC054,2,operational,5
2177,2644,C_DMC054,DMC058,2,operational,5
243,1832,DMC011,D_DMC011_71_PA8,2,operational,5
1832,6138,D_DMC011_71_PA8,71_PA8 Byron-Bethany ID (part that was formerly Plainview ID),2,diversion,5
243,6605,DMC011,D_DMC011_DMCLOS,2,operational,5
2329,6308,DMC016,D_DMC016_DMCLOS,2,operational,5
2329,1534,DMC016,D_DMC016_WTPJJO,2,operational,5
1534,6073,D_DMC016_WTPJJO,WTP JJO,2,diversion,5
1788,6292,DMC021,D_DMC021_DMCLOS,2,operational,5
319,5721,DMC024,D_DMC024_DMCLOS,2,operational,5
1794,4951,DMC030,D_DMC030_DMCLOS,2,operational,5
2665,5692,DMC034,D_DMC034_DMCLOS,2,operational,5
2665,1804,DMC034,D_DMC034_WWW001,2,operational,5
1804,605,D_DMC034_WWW001,WWW001,2,diversion,5
2665,1574,DMC034,D_DMC034_71_PA3,2,operational,5
1574,6215,D_DMC034_71_PA3,71_PA3 Kern Canon WD,2,diversion,5
6215,1602,71_PA3 Kern Canon WD,R_71_PA3_WWW001,2,operational,5
1602,605,R_71_PA3_WWW001,WWW001,2,return,5
1756,5227,DMC039,D_DMC039_DMCLOS,2,operational,5
586,3741,DMC044,D_DMC044_DMCLOS,2,operational,5
1050,586,D_DMC044_71_PA5,DMC044,2,diversion,5
1050,3740,D_DMC044_71_PA5,"71_PA5 Del Puerto WD, Salado W Orestimba WD, Sunflower WD",2,diversion,5
192,4918,DMC049,D_DMC049_DMCLOS,2,operational,5
464,6565,DMC054,D_DMC054_DMCLOS,2,operational,5
4872,4876,GDD010,D_GDD010_GDDLOS,2,operational,5
4876,6199,D_GDD010_GDDLOS,GDDLOS,2,diversion,5
6073,651,WTP JJO,D_WTPJJO_50_PU,2,operational,5
651,3978,D_WTPJJO_50_PU,50_PU City of Tracy Mountain House CSD,2,diversion,5
3978,2824,50_PU City of Tracy Mountain House CSD,R_50_PU_TCWWTP,2,operational,5
2824,2666,R_50_PU_TCWWTP,TCWWTP,2,return,5
2666,2773,TCWWTP,R_TCWWTP_OMR039,2,operational,5
2773,2251,R_TCWWTP_OMR039,OMR039,2,return,5
6138,101,71_PA8 Byron-Bethany ID (part that was formerly Plainview ID),R_71_PA8_RFS71A,2,operational,5
101,1864,R_71_PA8_RFS71A,RFS71A,2,return,5
1864,1422,RFS71A,R_RFS71A_OMR039,2,operational,5
1422,2251,R_RFS71A_OMR039,OMR039,2,return,5
1864,470,RFS71A,D_RFS71A_50_PA1,2,operational,5
470,4230,D_RFS71A_50_PA1,50_PA1 Banta Carbona ID Westside ID,2,diversion,5
2670,4230,D_SJR062_50_PA1,50_PA1 Banta Carbona ID Westside ID,2,diversion,5
384,2670,SJR062,D_SJR062_50_PA1,2,operational,5
1788,880,DMC021,D_DMC021_50_PA1,2,operational,5
880,4230,D_DMC021_50_PA1,50_PA1 Banta Carbona ID Westside ID,2,diversion,5
149,157,SJR090,D_SJR090_71_NA2,2,operational,5
157,7015,D_SJR090_71_NA2,"71_NA2 El Solyo WD, NBINV AP6 LLC",2,diversion,5
7015,2774,"71_NA2 El Solyo WD, NBINV AP6 LLC",R_71_NA2_SJR070,2,operational,5
2774,2655,R_71_NA2_SJR070,SJR070,2,return,5
1187,2655,SR_71_SJR070,SJR070,2,storage_return,5
1794,2525,DMC030,D_DMC030_71_PA1,2,operational,5
2525,4103,D_DMC030_71_PA1,71_PA1 Hospital WD,2,diversion,5
4103,1735,71_PA1 Hospital WD,R_71_PA1_SJR075,2,operational,5
1735,115,R_71_PA1_SJR075,SJR075,2,return,5
2442,115,SR_71_SJR075,SJR075,2,storage_return,5
2461,115,SR_61_SJR075,SJR075,2,storage_return,5
2438,2780,SJR082,D_SJR082_71_PA2,2,operational,5
2780,5581,D_SJR082_71_PA2,71_PA2 West Stanislaus ID,2,diversion,5
5581,435,71_PA2 West Stanislaus ID,R_71_PA2_SJR075,2,operational,5
435,115,R_71_PA2_SJR075,SJR075,2,return,5
605,2127,WWW001,C_WWW001,2,operational,5
1346,586,D_DMC044_71_PA4,DMC044,2,diversion,5
1346,4753,D_DMC044_71_PA4,71_PA4 Patterson ID,2,diversion,5
362,1120,SJR096,D_SJR096_71_PA4,2,operational,5
1120,4753,D_SJR096_71_PA4,71_PA4 Patterson ID,2,diversion,5
5819,4301,SJR102,D_SJR102_71_NA1,2,operational,5
4301,3605,D_SJR102_71_NA1,71_NA1 Twin Oaks IC,2,diversion,5
3605,2890,71_NA1 Twin Oaks IC,R_71_NA1_SJR091,2,operational,5
2890,1342,R_71_NA1_SJR091,SJR091,2,return,5
4753,858,71_PA4 Patterson ID,R_71_PA4_SJR091,2,operational,5
3740,6754,"71_PA5 Del Puerto WD, Salado W Orestimba WD, Sunflower WD",R_71_PA5_SJR106,2,operational,5
3740,4221,"71_PA5 Del Puerto WD, Salado W Orestimba WD, Sunflower WD",R_71_PA5_SJR091,2,operational,5
2665,1209,DMC034,D_DMC034_71_PA2,2,operational,5
1209,5581,D_DMC034_71_PA2,71_PA2 West Stanislaus ID,2,diversion,5
464,1702,DMC054,D_DMC054_NMW004,2,operational,5
1702,797,D_DMC054_NMW004,NMW004,2,diversion,5
797,2659,NMW004,C_NMW004,2,operational,5
4171,4775,"71_PA6 Davis WD, Foothill WD, Mustang WD, Quinto WD, Romero WD, Centinella WD",R_71_PA6_NMW004,2,operational,5
4775,797,R_71_PA6_NMW004,NMW004,2,return,5
4171,4292,"71_PA6 Davis WD, Foothill WD, Mustang WD, Quinto WD, Romero WD, Centinella WD",R_71_PA6_XCC054,2,operational,5
4292,2444,R_71_PA6_XCC054,XCC054,2,return,5
2444,1572,XCC054,D_XCC054_72_PR5,2,operational,5
1572,4641,D_XCC054_72_PR5,72_PR5 Grassland WD North,2,diversion,5
6223,1180,50_PA2 Byron Bethany ID,R_50_PA2_OMR027,2,operational,5
1180,2133,R_50_PA2_OMR027,OMR027,2,return,5
4616,6223,D_CAA002_50_PA2,50_PA2 Byron Bethany ID,2,diversion,5
2477,2297,C_CAA003,CAA005,2,operational,5
2297,1520,CAA005,C_CAA005,2,operational,5
1520,1523,C_CAA005,CAA006,2,operational,5
1523,543,CAA006,C_CAA006,2,operational,5
543,549,C_CAA006,CAA009,2,operational,5
549,1420,CAA009,D_CAA009_DMC007,2,operational,5
1420,1742,D_CAA009_DMC007,DMC007,2,diversion,5
1863,1742,D_DMC007_CAA009,DMC007,2,diversion,5
1863,549,D_DMC007_CAA009,CAA009,2,diversion,5
1870,4616,CAA000,D_CAA002_50_PA2,2,operational,5
2297,1051,CAA005,D_CAA005_SBA000,2,operational,5
1051,667,D_CAA005_SBA000,SBA000,2,diversion,5
2297,3991,CAA005,D_CAA005_CAALOS,2,operational,5
549,1505,CAA009,C_CAA009,2,operational,5
1505,1544,C_CAA009,CAA012,2,operational,5
1544,224,CAA012,D_CAA012_71_PU1,2,operational,5
224,5181,D_CAA012_71_PU1,71_PU1 Musco Olive Products,2,diversion,5
1544,2130,CAA012,C_CAA012,2,operational,5
2130,1433,C_CAA012,CAA024,2,operational,5
1433,1,CAA024,C_CAA024,2,operational,5
2637,2815,CAA046,C_CAA046,2,operational,5
2815,1334,C_CAA046,CAA051,2,operational,5
2637,777,CAA046,D_CAA046_71_PA7,2,operational,5
777,5857,D_CAA046_71_PA7,71_PA7 Oak Flat,2,diversion,5
1,2637,C_CAA024,CAA046,2,operational,5
5015,6191,SBA042,D_SBA042_SBALOS,2,operational,5
2148,2599,I_CHC000,CHC000,2,operational,5
2148,6445,I_CHC000,Corral Hollow and minor Creeks,2,operational,5
4274,2599,SG_CHC000_609,CHC000,2,operational,5
455,548,ING008,C_ING008,2,operational,5
4606,1054,Hospital and Ingram Creeks,I_ING008,2,operational,5
1054,455,I_ING008,ING008,2,operational,5
6313,2650,Del Puerto Creek,I_DPC008,2,operational,5
2650,707,I_DPC008,DPC008,2,operational,5
707,429,DPC008,C_DPC008,2,operational,5
5624,565,Salado Creek,I_SLO007,2,operational,5
1917,449,SLO007,C_SLO007,2,operational,5
449,1542,C_SLO007,SLO000,2,operational,5
6520,1542,SG_SLO000_659,SLO000,2,operational,5
3536,2938,SG_ORG000_793,ORG000,2,operational,5
1146,2938,I_ORG000,ORG000,2,operational,5
4280,1146,Ortigalita Creek,I_ORG000,2,operational,5
5520,859,SG_CAP000_854,CAP000,2,operational,5
1799,859,I_CAP000,CAP000,2,operational,5
5514,1799,Capita Canyon and minor streams,I_CAP000,2,operational,5
6197,2348,Little Panoche Creek,I_LPC007,2,operational,5
2348,2309,I_LPC007,LPC007,2,operational,5
2309,2739,LPC007,C_LPC007,2,operational,5
2739,2878,C_LPC007,LPC000,2,operational,5
3523,2878,SG_LPC000_840,LPC000,2,operational,5
1179,4977,D_CAA109_73_PA3,"73_PA3 San Luis WD (S), Pacheco WD, Panoche WD",2,diversion,5
1189,4100,D_CAA143_90_PA1,90_PA1 Westlands WD Priority I,2,diversion,5
1754,4100,D_CAA155_90_PA1,90_PA1 Westlands WD Priority I,2,diversion,5
327,1524,ARY010,D_ARY010_72_PR6,2,operational,5
1524,7040,D_ARY010_72_PR6,72_PR6 Grassland WD (South),2,diversion,5
327,929,ARY010,D_ARY010_72_XA1,2,operational,5
929,4742,D_ARY010_72_XA1,72_XA1 San Luis Canal Company,2,diversion,5
4742,2984,72_XA1 San Luis Canal Company,R_72_XA1_SAL017,2,operational,5
2984,1362,R_72_XA1_SAL017,SAL017,2,return,5
5857,2376,71_PA7 Oak Flat,R_71_PA7_SJR091,2,operational,5
565,1917,I_SLO007,SLO007,2,operational,5
5085,4001,D_WTPBJM_26S_PU2,26S_PU2 Golden State WC,2,diversion,5
4450,5085,WTP BJM,D_WTPBJM_26S_PU2,2,operational,5
1126,6529,STH007,D_STH007_STHLOS,2,operational,5
2311,2692,C_MFM008,MFM007,2,operational,5
1982,2311,MFM008,C_MFM008,2,operational,5
1467,2247,BCM003,C_BCM003,2,operational,5
2247,1982,C_BCM003,MFM008,2,operational,5
4971,1467,D_BCM003_WSPNT_NU,BCM003,2,diversion,5
4971,5605,D_BCM003_WSPNT_NU,WSPNT_NU,2,diversion,5
321,1982,I_MFM008,MFM008,2,operational,5
321,5228,I_MFM008,Middle Fork Mokelumne River,2,operational,5
953,1467,I_BCM003,BCM003,2,operational,5
169,5046,EDC021,D_EDC021_EDCOCA_NA3,2,operational,5
5046,6883,D_EDC021_EDCOCA_NA3,EDCOCA_NA3,2,diversion,5
4960,6883,D_JNKSN_EDCOCA_NA3,EDCOCA_NA3,2,diversion,5
4960,1724,D_JNKSN_EDCOCA_NA3,JNKSN,2,diversion,5
6335,1724,D_JNKSN_EDCOCA_NA2,JNKSN,2,diversion,5
6335,5224,D_JNKSN_EDCOCA_NA2,EDCOCA_NA1,2,diversion,5
155,3657,FTR074,D_FTR074_CULOS,2,operational,5
3657,4218,D_FTR074_CULOS,CULOS MIscellaneous agricultural losses as used by DWR in calculation of unimpaired flows,2,diversion,5
909,778,C_GRL001,SFR005,2,operational,5
1199,909,GRL001,C_GRL001,2,operational,5
5211,5512,D_GDD010_WTPWAL,WTP WAL,2,diversion,5
4872,5211,GDD010,D_GDD010_WTPWAL,2,operational,5
4652,4373,S_FOLSM,D_FOLSM_ELDID_NA3,2,operational,5
4373,6759,D_FOLSM_ELDID_NA3,ELDID_NA3,2,diversion,5
6653,5593,D_JNKSN_ELDID_NA1,ELDID_NA1,2,diversion,5
1724,6653,JNKSN,D_JNKSN_ELDID_NA1,2,operational,5
6356,4091,D_EDC021_ELDID_NA2,ELDID_NA2,2,diversion,5
6356,169,D_EDC021_ELDID_NA2,EDC021,2,diversion,5
5242,4091,D_JNKSN_ELDID_NA2,ELDID_NA2,2,diversion,5
1724,5242,JNKSN,D_JNKSN_ELDID_NA2,2,operational,5
5613,638,D_TBAUD_ELT010,TBAUD,2,diversion,5
5613,3967,D_TBAUD_ELT010,ELT010,2,diversion,5
3967,6392,ELT010,C_ELT010,2,operational,5
6392,1692,C_ELT010,MOK082,2,operational,5
6046,638,D_ELT000_TBAUD,TBAUD,2,diversion,5
6046,1644,D_ELT000_TBAUD,ELT000,2,diversion,5
1493,1644,D_NFM010_ELT000,ELT000,2,diversion,5
1493,628,D_NFM010_ELT000,NFM010,2,diversion,5
5016,628,I_NFM010,NFM010,2,operational,5
6085,5016,Local Inflow to NF Mokelumne River,I_NFM010,2,operational,5
6180,5389,Inflow to Tiger Creek,I_TGC003,2,operational,5
5389,6668,I_TGC003,TGC003,2,operational,5
6668,5141,TGC003,C_TGC003,2,operational,5
5141,5820,C_TGC003,TGC002,2,operational,5
5157,6668,D_TGC003_AMADR_NU,TGC003,2,diversion,5
5820,5969,TGC002,C_TGC002,2,operational,5
5969,473,C_TGC002,NFM012,2,operational,5
1344,473,C_TGR021,NFM012,2,operational,5
150,1344,TGR021,C_TGR021,2,operational,5
6917,150,D_TGC003_TGR021,TGR021,2,diversion,5
6917,6668,D_TGC003_TGR021,TGC003,2,diversion,5
2921,628,C_NFM012,NFM010,2,operational,5
473,2921,NFM012,C_NFM012,2,operational,5
7053,5743,Inflow to Upper and Lower Bear River Reservoirs,I_UBEAR,2,operational,5
5743,4424,I_UBEAR,UBEAR,2,operational,5
5182,5833,S_UBEAR,C_UBEAR,2,operational,5
5833,830,C_UBEAR,LBEAR,2,operational,5
6913,497,S_LBEAR,C_LBEAR,2,operational,5
497,581,C_LBEAR,BRV005,2,operational,5
581,300,BRV005,C_BRV005,2,operational,5
300,915,C_BRV005,BRV003,2,operational,5
915,823,BRV003,C_BRV003,2,operational,5
823,1286,C_BRV003,BRV002,2,operational,5
2122,1286,D_BRV002_TGR006,BRV002,2,diversion,5
2122,890,D_BRV002_TGR006,TGR006,2,diversion,5
1286,2905,BRV002,C_BRV002,2,operational,5
2905,2080,C_BRV002,NFM024,2,operational,5
4187,473,C_NFM013,NFM012,2,operational,5
7007,4187,NFM013,C_NFM013,2,operational,5
2576,7007,C_NFM024,NFM013,2,operational,5
2080,2576,NFM024,C_NFM024,2,operational,5
1304,6668,C_TGR006,TGC003,2,operational,5
890,1304,TGR006,C_TGR006,2,operational,5
1677,3748,C_NFM029,NFM026,2,operational,5
1359,1677,NFM029,C_NFM029,2,operational,5
2725,1359,C_SLTSP,NFM029,2,operational,5
32,2725,SLTSP,C_SLTSP,2,operational,5
4463,6534,TGR002,C_TGR002,2,operational,5
4812,3704,COL002,C_COL002,2,operational,5
4605,3748,C_COL001,NFM026,2,operational,5
4179,6602,Inflow to Cole Creek,I_COL003,2,operational,5
6602,4883,I_COL003,COL003,2,operational,5
5402,4812,D_LBEAR_COL002,COL002,2,diversion,5
3748,6107,NFM026,C_NFM026,2,operational,5
4159,4812,D_COL002_BRT003,COL002,2,diversion,5
4159,4712,D_COL002_BRT003,BRT003,2,diversion,5
1283,32,D_SLTSP_TGR000,SLTSP,2,diversion,5
1283,2926,D_SLTSP_TGR000,TGR000,2,diversion,5
5637,6654,D_COL001_TGR002,COL001,2,diversion,5
5637,4463,D_COL001_TGR002,TGR002,2,diversion,5
6748,1359,D_TGR000_NFM029,NFM029,2,diversion,5
2924,1557,C_TGR000,TGR001,2,operational,5
2926,2924,TGR000,C_TGR000,2,operational,5
6748,2926,D_TGR000_NFM029,TGR000,2,diversion,5
1557,131,TGR001,C_TGR001,2,operational,5
131,4463,C_TGR001,TGR002,2,operational,5
6654,4605,COL001,C_COL001,2,operational,5
3704,6654,C_COL002,COL001,2,operational,5
4883,5112,COL003,C_COL003,2,operational,5
5112,4812,C_COL003,COL002,2,operational,5
4712,3743,BRT003,C_BRT003,2,operational,5
3743,2926,C_BRT003,TGR000,2,operational,5
6246,32,C_BLUMD,SLTSP,2,operational,5
5402,830,D_LBEAR_COL002,LBEAR,2,diversion,5
5037,6246,BLUMD,C_BLUMD,2,operational,5
1502,5037,I_SLTSP,BLUMD,2,operational,5
1502,5077,I_SLTSP,Inflow to Salt Springs Reservoir,2,operational,5
6534,890,C_TGR002,TGR006,2,operational,5
6126,333,D_UNVLY_SLV017,SLV017,2,diversion,5
1727,6126,UNVLY,D_UNVLY_SLV017,2,operational,5
2778,2465,C_DRM000,DRM001,2,operational,5
2016,2778,DRM000,C_DRM000,2,operational,5
2016,5901,DRM000,D_DRM000_DRM001,2,operational,5
5901,2465,D_DRM000_DRM001,DRM001,2,diversion,5
5392,4161,I_EBTML,EBTML,2,operational,5
5930,5392,EBMUD Terminal Reservoirs,I_EBTML,2,operational,5
3758,4161,D_MAQ057_EBTML,EBTML,2,diversion,5
382,3758,MAQ057,D_MAQ057_EBTML,2,operational,5
4161,3953,EBTML,D_EBTML_EBMUD,2,operational,5
3953,1444,D_EBTML_EBMUD,EBMUD,2,diversion,5
4393,6212,D_EBTML_EBLOS,EBLOS,2,diversion,5
4161,4393,EBTML,D_EBTML_EBLOS,2,operational,5
1523,4498,CAA006,D_CAA006_CAALOS,2,operational,5
549,6172,CAA009,D_CAA009_CAALOS,2,operational,5
2637,5711,CAA046,D_CAA046_CAALOS,2,operational,5
2653,4693,CAA066,D_CAA024_CAALOS,2,operational,5
4693,6302,D_CAA024_CAALOS,Losses,2,diversion,5
3693,2109,SG198_MOK004_30,MOK004,2,operational,5
5787,1685,SG200_SJR022_31,SJR022,2,operational,5
4964,717,SG144_SJR081_22,SJR081,2,operational,5
6690,816,SG131_SJR106_20,SJR106,2,operational,5
4418,1095,SG125_SJR116_18,SJR116,2,operational,5
6131,2631,SG113_SJR134_16,SJR134,2,operational,5
4522,1503,SG102_SJR145_14,SJR145,2,operational,5
5187,887,SG78_SJR173_10,SJR173,2,operational,5
4267,95,SG53_FSL005_4,FSL005,2,operational,5
6213,1710,SG63_SJR205_8,SJR205,2,operational,5
6190,1710,SG62_SJR205_7,SJR205,2,operational,5
6735,525,SG79_SJR166_10,SJR166,2,operational,5
6667,69,SG167_CLV004_25,CLV004,2,operational,5
4169,2447,SG111_BCK006_15,BCK006,2,operational,5
6090,2447,SG112_BCK006_15,BCK006,2,operational,5
5662,1245,SG88_EBP030_11,EBP030,2,operational,5
6142,328,SG101_DED003_13,DED003,2,operational,5
6944,328,SG100_DED003_13,DED003,2,operational,5
3577,603,SG72_FRS032_9,FRS032,2,operational,5
5069,2686,SG76_FRS016_9,FRS016,2,operational,5
3870,2686,SG77_FRS016_9,FRS016,2,operational,5
5978,1113,SG124_MCD002_17,MCD002,2,operational,5
6965,2828,SG154_STS011_23,STS011,2,operational,5
5964,1939,SG143_TUO003_21,TUO003,2,operational,5
4800,493,SG130_ORT001_19,ORT001,2,operational,5
4685,4530,C_ESC004,ESC005,2,operational,5
3608,4685,ESC004,C_ESC004,2,operational,5
2447,6424,BCK006,D_BCK006_ESC004,2,operational,5
317,1806,EBP048,D_EBP048_63_PR3,2,operational,5
1539,5383,EBP042,D_EBP042_ESC004,2,operational,5
5383,3608,D_EBP042_ESC004,ESC004,2,diversion,5
4384,4530,C_ESC005,ESC005,2,operational,5
4384,3534,C_ESC005,ESC020,2,operational,5
4196,3943,D_ESC020_63_NA4,"63_NA4 Plainsburg ID, La Grande-Athlone, Turner Island WD, Stevinson WD, Non-District, Merced Riparian",2,diversion,5
3534,4196,ESC020,D_ESC020_63_NA4,2,operational,5
4914,1127,D_MID021_BCK033,BCK033,2,diversion,5
1123,4914,MID021,D_MID021_BCK033,2,operational,5
4867,2042,C_BCK027,BCK024,2,operational,5
5754,6338,MPS020,D_MPS020_63_NA5,2,operational,5
6338,4985,D_MPS020_63_NA5,63_NA5 El Nido ID,2,diversion,5
4985,4662,63_NA5 El Nido ID,R_63_NA4_EBP041,2,operational,5
4662,2571,R_63_NA4_EBP041,EBP041,2,return,5
3554,5771,WTP FBN,D_WTPFBN_26S_NU3,2,operational,5
5771,6305,D_WTPFBN_26S_NU3,"26S_NU3 Florin County WD, Elk Grove WSC",2,diversion,5
4578,3680,D_MTMDW_NFF080,NFF080,2,diversion,5
1675,4578,MTMDW,D_MTMDW_NFF080,2,operational,5
3680,6708,NFF080,C_NFF080,2,operational,5
6708,281,C_NFF080,ALMNR,2,operational,5
6102,6045,D_BRYSA_NAPA2,NAPA2,2,diversion,5
690,6102,BRYSA,D_BRYSA_NAPA2,2,operational,5
5725,4504,PTH070,C_PTH070,2,operational,5
4504,690,C_PTH070,BRYSA,2,operational,5
5725,6351,PTH070,D_PTH070_PUTAH,2,operational,5
6351,4595,D_PTH070_PUTAH,PUTAH,2,diversion,5
684,3978,D_WTPDGT_50_PU,50_PU City of Tracy Mountain House CSD,2,diversion,5
6877,684,WTP DGT,D_WTPDGT_50_PU,2,operational,5
6186,3684,ALPNE,E_ALPNE,2,operational,5
4805,4289,C_ALPNE,NFS033,2,operational,5
6186,4805,ALPNE,C_ALPNE,2,operational,5
32,6804,SLTSP,E_SLTSP,2,operational,5
4424,6210,UBEAR,E_UBEAR,2,operational,5
830,6997,LBEAR,E_LBEAR,2,operational,5
5037,6639,BLUMD,E_BLUMD,2,operational,5
431,17,STN004,D_STN004_GCC007,2,operational,5
17,1843,D_STN004_GCC007,GCC007,2,diversion,5
1373,2695,SBP031,D_SBP031_18_NA,2,operational,5
199,2649,SR_26S_SAC048,SAC048,2,storage_return,5
432,1164,SR_60N_SJR038,SJR038,2,storage_return,5
1579,5754,C_MPS038,MPS020,2,operational,5
2633,1579,MPS038,C_MPS038,2,operational,5
