short_code,river,arc_id,arc_type_id,name,description,type,sub_type,from_node_id,to_node_id,hydrologic_region_id,shape_length,model_source_id,source_id,is_reversible,flow_capacity,parent_arc_id,integration_status_id,network_version_id,is_active,connectivity_status,has_gis
I_DHC021,,I_DHC021,18.0,,,IN,LI,,,1,7499.99996720123,1,4,,,,1,12,True,connected,True
D_FOLSM_WTPSJP,,D_FOLSM_WTPSJP,10.0,,,D,,,,1,2258.6632000003,1,4,,,,1,12,True,connected,True
C_WBF015,WBF,C_WBF015,8.0,West Branch Feather River,,CH,ST,,,1,14873.3778982285,1,4,,,,1,12,True,connected,True
D_FOLSM_WTPRSV,,D_FOLSM_WTPRSV,10.0,,,D,,,,1,4258.50250000134,1,4,,,,1,12,True,connected,True
D_WTPRSV_26N_PU1,,D_WTPRSV_26N_PU1,10.0,,,D,,,,1,12464.5449547926,1,4,,,,1,12,True,connected,True
D_WTPSJP_26N_NU1,,D_WTPSJP_26N_NU1,10.0,,,D,,,,1,16829.1285999995,1,4,,,,1,12,True,connected,True
R_RFS26N_DCWWTP,,R_RFS26N_DCWWTP,,,,RT,,,,1,5832.72890000045,1,4,,,,1,12,True,connected,True
C_WSE004,WSE,C_WSE004,4.0,Wise Canal,,CH,CL,,,1,7537.07914265657,1,4,,,,1,12,True,connected,True
D_WSE004_24_NU3,,D_WSE004_24_NU3,10.0,,,D,,,,1,2510.86760000046,1,4,,,,1,12,True,connected,True
D_LBC010_PCWA3,,D_LBC010_PCWA3,10.0,,,D,,,,1,3674.10850000009,1,4,,,,1,12,True,connected,True
C_LBC049,LBC,C_LBC049,4.0,Lower Boardman Canal,,CH,CL,,,1,16318.7883354036,1,4,,,,1,12,True,connected,True
D_LBC038_WTPAUB,,D_LBC038_WTPAUB,10.0,,,D,,,,1,801.638926326362,1,4,,,,1,12,True,connected,True
C_LBC032,LBC,C_LBC032,4.0,Lower Boardman Canal,,CH,CL,,,1,9506.43887271965,1,4,,,,1,12,True,connected,True
C_LBC030,LBC,C_LBC030,4.0,Lower Boardman Canal,,CH,CL,,,1,3081.36768541493,1,4,,,,1,12,True,connected,True
D_WTPAUB_24_NU1,,D_WTPAUB_24_NU1,10.0,,,D,,,,1,1833.97956372751,1,4,,,,1,12,True,connected,True
R_24_NU1_ABN027,,R_24_NU1_ABN027,,Implicit return flow via Auburn WWTP (Ophir Rd),,RT,,,,1,6017.42750123179,1,4,,,,1,12,True,connected,True
D_FOLSM_WTPFOL,,D_FOLSM_WTPFOL,10.0,,,D,,,,1,2904.18901158105,1,4,,,,1,12,True,connected,True
D_AMR017_WTPBJM,,D_AMR017_WTPBJM,10.0,,,D,,,,1,131.055811392402,1,4,,,,1,12,True,connected,True
C_ABN010,ABN,C_ABN010,8.0,Auburn Ravine,,CH,ST,,,1,6270.99051383392,1,4,,,,1,12,True,connected,True
D_ABN006_23_NA,,D_ABN006_23_NA,10.0,,,D,,,,1,12100.910086662,1,4,,,,1,12,True,connected,True
R_26S_PU1_SRWWTP,,R_26S_PU1_SRWWTP,,,,RT,,,,1,42103.0155158986,1,4,,,,1,12,True,connected,True
D_WTPCOL_26S_PU2,,D_WTPCOL_26S_PU2,10.0,,,D,,,,1,2239.6217122156,1,4,,,,1,12,True,connected,True
D_FSC003_WTPCOL,,D_FSC003_WTPCOL,10.0,,,D,,,,1,1928.2304000007,1,4,,,,1,12,True,connected,True
D_WTPBJM_26N_NU2,,D_WTPBJM_26N_NU2,10.0,,,D,,,,1,1524.72049999982,1,4,,,,1,12,True,connected,True
D_SAC050_FPT013,,D_SAC050_FPT013,10.0,,,D,,,,1,20193.132232526,1,4,,,,1,12,True,connected,True
R_26S_PU6_SRWWTP,,R_26S_PU6_SRWWTP,,,,RT,,,,1,23289.1732320922,1,4,,,,1,12,True,connected,True
D_SAC062_WTPSAC,,D_SAC062_WTPSAC,10.0,,,D,,,,1,546.484981870191,1,4,,,,1,12,True,connected,True
D_SAC065_WTPBTB,,D_SAC065_WTPBTB,10.0,,,D,,,,1,252.527140191529,1,4,,,,1,12,True,connected,True
R_26S_NU1_SRWWTP,,R_26S_NU1_SRWWTP,,,,RT,,,,1,11800.2327999994,1,4,,,,1,12,True,connected,True
D_WTPSAC_26S_NU1,,D_WTPSAC_26S_NU1,10.0,,,D,,,,1,7368.23900000099,1,4,,,,1,12,True,connected,True
D_WTPVNY_26S_PU6,,D_WTPVNY_26S_PU6,10.0,,,D,,,,1,7024.96050562783,1,4,,,,1,12,True,connected,True
R_SRWWTP_SAC048,,R_SRWWTP_SAC048,,,,RT,,,,1,3605.13907355504,1,4,,,,1,12,True,connected,True
C_KLR005,KLR,C_KLR005,4.0,Knights Landing Ridgecut,,CH,CL,,,1,2372.92543411989,1,4,,,,1,12,True,connected,True
SP_SAC083_YBP037,,SP_SAC083_YBP037,,,,SP,,,,1,4805.3017505757,1,4,,,,1,12,True,connected,True
D_SAC083_21_SA,,D_SAC083_21_SA,10.0,,,D,,,,1,20792.8340439717,1,4,,,,1,12,True,connected,True
D_YBP023_21_SA,,D_YBP023_21_SA,10.0,,,D,,,,1,6056.2185428534,1,4,,,,1,12,True,connected,True
D_SAC074_21_SA,,D_SAC074_21_SA,10.0,,,D,,,,1,9196.84800876345,1,4,,,,1,12,True,connected,True
D_CCH030_20_NA1,,D_CCH030_20_NA1,10.0,,,D,,,,1,27405.0564561748,1,4,,,,1,12,True,connected,True
R_20_NA1_WSB000,,R_20_NA1_WSB000,,,,RT,,,,1,14396.2108000005,1,4,,,,1,12,True,connected,True
R_20_NU1_DVWWTP,,R_20_NU1_DVWWTP,,,,RT,,,,1,11769.8983270412,1,4,,,,1,12,True,connected,True
R_20_NA2_WSB000,,R_20_NA2_WSB000,,Unlabeled Return Flow,,RT,,,,1,15455.0619128512,1,4,,,,1,12,True,connected,True
R_WLWWTP_YBP032,,R_WLWWTP_YBP032,,,,RT,,,,1,5345.64274706448,1,4,,,,1,12,True,connected,True
D_FPT013_FSC013,,D_FPT013_FSC013,10.0,,,D,,,,1,6317.16598873189,1,4,,,,1,12,True,connected,True
D_WTPFOL_26S_PU1,,D_WTPFOL_26S_PU1,10.0,,,D,,,,1,2594.56369999982,1,4,,,,1,12,True,connected,True
D_WTPVNY_26S_PU1,,D_WTPVNY_26S_PU1,15.0,,,D,PRP,,,1,26832.7992509918,1,4,,,,1,12,True,connected,True
D_WTPFBN_26S_NU2,,D_WTPFBN_26S_NU2,10.0,,,D,,,,1,5599.62800000049,1,4,,,,1,12,True,connected,True
D_WTPFBN_26S_NU1,,D_WTPFBN_26S_NU1,10.0,,,D,,,,1,4246.68690000009,1,4,,,,1,12,True,connected,True
D_WTPSAC_26N_NU3,,D_WTPSAC_26N_NU3,10.0,,,D,,,,1,9792.78689999972,1,4,,,,1,12,True,connected,True
D_WTPSRW_26N_NU3,,D_WTPSRW_26N_NU3,15.0,,,D,PRP,,,1,18861.3605999984,1,4,,,,1,12,True,connected,True
SP_SAC066_YBP020,,SP_SAC066_YBP020,,,,SP,,,,1,10992.0985987727,1,4,,,,1,12,True,connected,True
R_21_SA_YBP020,,R_21_SA_YBP020,,,,RT,,,,1,11497.1943811688,1,4,,,,1,12,True,connected,True
R_21_NA_YBP032,,R_21_NA_YBP032,,Unlabeled Return Flow,,RT,,,,1,11420.1943447118,1,4,,,,1,12,True,connected,True
C_CCK022,CCK,C_CCK022,8.0,Coon Creek,,CH,ST,,,1,24214.4901532524,1,4,,,,1,12,True,connected,True
R_21_PU_SRWWTP,,R_21_PU_SRWWTP,,Unlabeled Return Flow,,RT,,,,1,21996.9163974605,1,4,,,,1,12,True,connected,True
D_WTPBTB_21_PU,,D_WTPBTB_21_PU,10.0,,,D,,,,1,2500.0,1,4,,,,1,12,True,connected,True
I_BRYSA,,I_BRYSA,18.0,,,IN,LI,,,1,7500.00005095487,1,4,,,,1,12,True,connected,True
I_CLRLK,,I_CLRLK,18.0,,,IN,LI,,,1,7500.00004633221,1,4,,,,1,12,True,connected,True
D_PSC006_25_PA2,,D_PSC006_25_PA2,10.0,,,D,,,,1,16328.1543999994,1,4,,,,1,12,True,connected,True
D_PSC003_25_PA1,,D_PSC003_25_PA1,10.0,,,D,,,,1,8073.6314999992,1,4,,,,1,12,True,connected,True
D_CSL005_25_NA,,D_CSL005_25_NA,10.0,,,D,,,,1,14318.1996000018,1,4,,,,1,12,True,connected,True
SR_02_SAC271,,SR_02_SAC271,,,,SR,,,,1,2500.00001848429,1,4,,,,1,12,True,connected,True
SR_03_SAC265,,SR_03_SAC265,,,,SR,,,,1,2499.99998243928,1,4,,,,1,12,True,connected,True
SR_04_SAC207,,SR_04_SAC207,,,,SR,,,,1,2500.00003593696,1,4,,,,1,12,True,connected,True
SR_05_SAC201,,SR_05_SAC201,,,,SR,,,,1,2499.9999907736,1,4,,,,1,12,True,connected,True
SR_06_CBD049,,SR_06_CBD049,,,,SR,,,,1,2500.00006651493,1,4,,,,1,12,True,connected,True
SR_07N_CBD049,,SR_07N_CBD049,,,,SR,,,,1,2500.0,1,4,,,,1,12,True,connected,True
SR_07S_CBD038,,SR_07S_CBD038,,,,SR,,,,1,2499.99994013896,1,4,,,,1,12,True,connected,True
SR_08N_CBD049,,SR_08N_CBD049,,,,SR,,,,1,2499.99994013896,1,4,,,,1,12,True,connected,True
SR_09_BSL001,,SR_09_BSL001,,,,SR,,,,1,2500.0,1,4,,,,1,12,True,connected,True
C_SAC257,SAC,C_SAC257,8.0,Sacramento River,,CH,ST,,,1,5262.89132210738,1,4,,,,1,12,True,connected,True
SR_10_BTC017,,SR_10_BTC017,,,,SR,,,,1,2499.99999580569,1,4,,,,1,12,True,connected,True
SR_13_RFS13,,SR_13_RFS13,,,,SR,,,,1,2499.99990000017,1,4,,,,1,12,True,connected,True
SR_15S_FTR012,,SR_15S_FTR012,,,,SR,,,,1,2499.99999580437,1,4,,,,1,12,True,connected,True
SR_11_DWRPS1,,SR_11_DWRPS1,,,,SR,,,,1,2500.0000707959,1,4,,,,1,12,True,connected,True
SR_18_RFS18,,SR_18_RFS18,,,,SR,,,,1,2500.00006651625,1,4,,,,1,12,True,connected,True
R_18_NA_RFS18,,R_18_NA_RFS18,,,,RT,,,,1,10580.6452000001,1,4,,,,1,12,True,connected,True
SR_19_RD1500,,SR_19_RD1500,,,,SR,,,,1,2470.07779744571,1,4,,,,1,12,True,connected,True
SR_08S_CBD028,,SR_08S_CBD028,,,,SR,,,,1,2500.00006651625,1,4,,,,1,12,True,connected,True
SR_08S_RFS8S,,SR_08S_RFS8S,,,,SR,,,,1,2499.99997840724,1,4,,,,1,12,True,connected,True
SR_20_YBP023,,SR_20_YBP023,,,,SR,,,,1,2499.99999580569,1,4,,,,1,12,True,connected,True
SR_25_CSL005,,SR_25_CSL005,,,,SR,,,,1,2499.99992509381,1,4,,,,1,12,True,connected,True
SR_21_YBP023,,SR_21_YBP023,,,,SR,,,,1,2499.9999401381,1,4,,,,1,12,True,connected,True
SR_22_SAC066,,SR_22_SAC066,,,,SR,,,,1,2500.0,1,4,,,,1,12,True,connected,True
SR_24_ABN000,,SR_24_ABN000,,,,SR,,,,1,2500.00001667502,1,4,,,,1,12,True,connected,True
SR_26N_EMD001,,SR_26N_EMD001,,,,SR,,,,1,2499.99994791732,1,4,,,,1,12,True,connected,True
SR_26S_MOK014,,SR_26S_MOK014,,,,SR,,,,1,2499.99996305094,1,4,,,,1,12,True,connected,True
SR_17S_SSL001,,SR_17S_SSL001,,,,SR,,,,1,2477.95419832144,1,4,,,,1,12,True,connected,True
R_25_PA1_RFS25,,R_25_PA1_RFS25,,,,RT,,,,1,2461.72800000012,1,4,,,,1,12,True,connected,True
SR_24_CCK007,,SR_24_CCK007,,,,SR,,,,1,2500.00001667552,1,4,,,,1,12,True,connected,True
C_SJR173,SJR,C_SJR173,8.0,San Joaquin River,,CH,ST,,,2,10554.4718595297,1,4,,,,1,12,True,connected,True
C_SJR179,SJR,C_SJR179,8.0,San Joaquin River,,CH,ST,,,2,9973.25522988949,1,4,,,,1,12,True,connected,True
C_SJR185,SJR,C_SJR185,8.0,San Joaquin River,,CH,ST,,,2,8046.73605686957,1,4,,,,1,12,True,connected,True
C_SJR192,SJR,C_SJR192,8.0,San Joaquin River,,CH,ST,,,2,11265.4305373345,1,4,,,,1,12,True,connected,True
C_SJR195,SJR,C_SJR195,8.0,San Joaquin River,,CH,ST,,,2,4927.01804139812,1,4,,,,1,12,True,connected,True
C_SJR198,SJR,C_SJR198,8.0,San Joaquin River,,CH,ST,,,2,4729.06528148776,1,4,,,,1,12,True,connected,True
C_SJR200,SJR,C_SJR200,8.0,San Joaquin River,,CH,ST,,,2,3218.6944550385,1,4,,,,1,12,True,connected,True
C_SJR201,SJR,C_SJR201,8.0,San Joaquin River,,CH,ST,,,2,1373.62013269384,1,4,,,,1,12,True,connected,True
C_SJR205,SJR,C_SJR205,8.0,San Joaquin River,,CH,ST,,,2,4114.91094389416,1,4,,,,1,12,True,connected,True
C_SJR213,SJR,C_SJR213,8.0,San Joaquin River,,CH,ST,,,2,13457.1248990004,1,4,,,,1,12,True,connected,True
C_SJR221,SJR,C_SJR221,8.0,San Joaquin River,,CH,ST,,,2,11700.2511243551,1,4,,,,1,12,True,connected,True
C_SJR225,SJR,C_SJR225,8.0,San Joaquin River,,CH,ST,,,2,6647.82975828583,1,4,,,,1,12,True,connected,True
C_SJR227,SJR,C_SJR227,8.0,San Joaquin River,,CH,ST,,,2,2250.50219564065,1,4,,,,1,12,True,connected,True
C_SJR235,SJR,C_SJR235,8.0,San Joaquin River,,CH,ST,,,2,13632.529141613,1,4,,,,1,12,True,connected,True
D_WTPSJP_26N_PU2,,D_WTPSJP_26N_PU2,10.0,,,D,,,,1,7865.40559999831,1,4,,,,1,12,True,connected,True
D_WTPSJP_26N_PU3,,D_WTPSJP_26N_PU3,10.0,,,D,,,,1,3139.83990000002,1,4,,,,1,12,True,connected,True
C_NTOMA,AMR,C_NTOMA,8.0,American River,,CH,ST,,,1,686.545380751115,1,4,,,,1,12,True,connected,True
R_24_NA3_SCR002,,R_24_NA3_SCR002,,,,RT,,,,1,9755.18731191504,1,4,,,,1,12,True,connected,True
R_RFS26S_AMR020,,R_RFS26S_AMR020,,,,RT,,,,1,4177.62617838688,1,4,,,,1,12,True,connected,True
C_AMR017,AMR,C_AMR017,8.0,American River,,CH,ST,,,1,2535.01378427396,1,4,,,,1,12,True,connected,True
D_AMR007_WTPFBN,,D_AMR007_WTPFBN,10.0,,,D,,,,2,384.01080000028,1,4,,,,1,12,True,connected,True
C_AMR009,AMR,C_AMR009,8.0,American River,,CH,ST,,,1,2786.21739605386,1,4,,,,1,12,True,connected,True
D_WTPFBN_26N_NU1,,D_WTPFBN_26N_NU1,15.0,,,D,PRP,,,1,20154.5509643374,1,4,,,,1,12,True,connected,True
R_26N_NU1_SRWWTP,,R_26N_NU1_SRWWTP,,,,RT,,,,1,39138.8045658131,1,4,,,,1,12,True,connected,True
R_26N_NU4_SRWWTP,,R_26N_NU4_SRWWTP,,,,RT,,,,1,29572.1204249779,1,4,,,,1,12,True,connected,True
R_26N_NU5_SRWWTP,,R_26N_NU5_SRWWTP,,,,RT,,,,1,25697.7991249779,1,4,,,,1,12,True,connected,True
R_26S_NU2_SRWWTP,,R_26S_NU2_SRWWTP,,,,RT,,,,1,20547.7390249776,1,4,,,,1,12,True,connected,True
R_26S_NU3_SRWWTP,,R_26S_NU3_SRWWTP,,,,RT,,,,1,10283.1082913232,1,4,,,,1,12,True,connected,True
D_WTPSAC_26S_PU4,,D_WTPSAC_26S_PU4,10.0,,,D,,,,1,23787.4833435612,1,4,,,,1,12,True,connected,True
D_WTPVNY_26S_PU5,,D_WTPVNY_26S_PU5,10.0,,,D,,,,1,9751.59229999967,1,4,,,,1,12,True,connected,True
R_72_PR6_RFS72A,,R_72_PR6_RFS72A,,,,RT,,,,2,2947.74206026196,1,4,,,,1,12,True,connected,True
R_RFS72A_MSS014,,R_RFS72A_MSS014,,,,RT,,,,2,3131.84750332469,1,4,,,,1,12,True,connected,True
D_DMC091_73_PA3,,D_DMC091_73_PA3,10.0,,,D,,,,2,4730.2360999994,1,4,,,,1,12,True,connected,True
R_73_PA3_SLD027,,R_73_PA3_SLD027,,,,RT,,,,2,17936.6858692422,1,4,,,,1,12,True,connected,True
R_73_XA_SLD027,,R_73_XA_SLD027,,,,RT,,,,2,29527.9419,1,4,,,,1,12,True,connected,True
D_MDOTA_91_PA,,D_MDOTA_91_PA,10.0,,,D,,,,2,21113.7430000016,1,4,,,,1,12,True,connected,True
D_DMC111_73_XA,,D_DMC111_73_XA,10.0,,,D,,,,2,4656.46676468171,1,4,,,,1,12,True,connected,True
D_MDOTA_73_XA,,D_MDOTA_73_XA,10.0,,,D,,,,2,15233.3132999996,1,4,,,,1,12,True,connected,True
D_DMC105_73_PA2,,D_DMC105_73_PA2,10.0,,,D,,,,2,12058.7755000005,1,4,,,,1,12,True,connected,True
R_73_PA2_SLD027,,R_73_PA2_SLD027,,,,RT,,,,2,7713.24831514295,1,4,,,,1,12,True,connected,True
D_ARY010_72_PR3,,D_ARY010_72_PR3,10.0,,,D,,,,2,22852.0105004003,1,4,,,,1,12,True,connected,True
R_72_XA1_SAL017,,R_72_XA1_SAL017,,,,RT,,,,2,9940.70610874473,1,4,,,,1,12,True,connected,True
D_MDOTA_XCC010,XCC,D_MDOTA_XCC010,11.0,Main Canal,,D,CL,,,2,16357.3985037897,1,4,,,,1,12,True,connected,True
R_64_XA_SJR185,,R_64_XA_SJR185,,,,RT,,,,2,13080.9914999986,1,4,,,,1,12,True,connected,True
R_TKWWTP_SJR101,,R_TKWWTP_SJR101,,,,RT,,,,2,15581.5036119888,1,4,,,,1,12,True,connected,True
C_OWN011,OWN,C_OWN011,8.0,Owens Creek,,CH,ST,,,2,18237.5758814359,1,4,,,,1,12,True,connected,True
D_MDOTA_64_XA,,D_MDOTA_64_XA,10.0,,,D,,,,2,9205.92481255827,1,4,,,,1,12,True,connected,True
D_CAA143_90_PA1,,D_CAA143_90_PA1,10.0,,,D,,,,2,19903.6681999993,1,4,,,,1,12,True,connected,True
D_CAA155_90_PA1,,D_CAA155_90_PA1,10.0,,,D,,,,2,37895.3490658902,1,4,,,,1,12,True,connected,True
D_MDOTA_91_PR,,D_MDOTA_91_PR,10.0,,,D,,,,2,11468.5310000014,1,4,,,,1,12,True,connected,True
R_91_PR_FSL005,,R_91_PR_FSL005,,,,RT,,,,2,2840.81589999981,1,4,,,,1,12,True,connected,True
R_91_PA_FSL012,,R_91_PA_FSL012,,,,RT,,,,2,1796.91250519648,1,4,,,,1,12,True,connected,True
I_FSL012,,I_FSL012,17.0,,,IN,IM,,,2,7500.00005812499,1,4,,,,1,12,True,connected,True
D_CAA143_90_PU,,D_CAA143_90_PU,10.0,,,D,,,,2,25374.0955927799,1,4,,,,1,12,True,connected,True
R_72_NA1_SJR106,,R_72_NA1_SJR106,,,,RT,,,,2,7675.51942489703,1,4,,,,1,12,True,connected,True
D_SJR116_72_NA1,,D_SJR116_72_NA1,10.0,,,D,,,,2,1489.23320779488,1,4,,,,1,12,True,connected,True
D_DMC044_71_PA5,,D_DMC044_71_PA5,10.0,,,D,,,,2,3292.19999999832,1,4,,,,1,12,True,connected,True
R_RFS71B_SJR106,,R_RFS71B_SJR106,,,,RT,,,,2,10893.1122167297,1,4,,,,1,12,True,connected,True
R_71_PA7_SJR091,,R_71_PA7_SJR091,,,,RT,,,,2,19096.779629617,1,4,,,,1,12,True,connected,True
D_CAA046_71_PA7,,D_CAA046_71_PA7,10.0,,,D,,,,2,2503.67849999946,1,4,,,,1,12,True,connected,True
D_MDOTA_90_PA1,,D_MDOTA_90_PA1,10.0,,,D,,,,2,37857.0936896801,1,4,,,,1,12,True,connected,True
D_CAA005_SBA000,,D_CAA005_SBA000,10.0,,,D,,,,2,1034.60650000069,1,4,,,,1,12,True,connected,True
C_WBF030,WBF,C_WBF030,8.0,West Branch Feather River,,CH,ST,,,1,22687.9425896466,1,4,,,,1,12,True,connected,True
C_SLD027,SLD,C_SLD027,5.0,San Luis Drain,,CH,Canal,,,2,43452.3748799429,1,4,,,,1,12,True,connected,True
C_BRV001,BRV,C_BRV001,3.0,Bear River (Mokelumne),,CH,CH,,,2,2313.56798889384,1,4,,,,1,12,True,connected,True
C_BRV002,BRV,C_BRV002,3.0,Bear River (Mokelumne),,CH,CH,,,2,113.652348725746,1,4,,,,1,12,True,connected,True
D_NFM007_ELT000,ELT,D_NFM007_ELT000,11.0,Electra Tunnel (MokAque),,D,CL,,,2,115.753600000404,1,4,,,,1,12,True,connected,True
C_SFA067,SFA,C_SFA067,8.0,South Fork American River,,CH,ST,,,1,416.01807096461,1,4,,,,1,12,True,connected,True
C_TGR001,TGR,C_TGR001,4.0,Tiger Creek Regulatory Canal (MokAque),,CH,CL,,,2,9568.97261681194,1,4,,,,1,12,True,connected,True
D_BRV002_TGR006,,D_BRV002_TGR006,10.0,,,D,,,,2,304.096883512789,1,4,,,,1,12,True,connected,True
C_BRV003,BRV,C_BRV003,3.0,Bear River (Mokelumne),,CH,CH,,,2,144.913325987552,1,4,,,,1,12,True,connected,True
D_SLTSP_TGR000,,D_SLTSP_TGR000,10.0,,,D,,,,2,288.315578647404,1,4,,,,1,12,True,connected,True
C_TGR021,TGR,C_TGR021,8.0,Tiger Creek Powerhouse Tailrace,,CH,ST,,,2,76.3794807034542,1,4,,,,1,12,True,connected,True
C_MFM006,MFM,C_MFM006,8.0,Middle Fork Mokelumne River,,CH,ST,,,2,7477.84844167165,1,4,,,,1,12,True,connected,True
C_BCM003,BCM,C_BCM003,8.0,Bear Creek (Mokelumne),,CH,ST,,,2,4305.86073459881,1,4,,,,1,12,True,connected,True
C_MFM008,MFM,C_MFM008,8.0,Middle Fork Mokelumne River,,CH,ST,,,2,2399.64472876178,1,4,,,,1,12,True,connected,True
C_MFM001,MFM,C_MFM001,8.0,Middle Fork Mokelumne River,,CH,ST,,,2,2319.04394651284,1,4,,,,1,12,True,connected,True
C_MFM007,MFM,C_MFM007,8.0,Middle Fork Mokelumne River,,CH,ST,,,2,1126.47959571863,1,4,,,,1,12,True,connected,True
C_SFM003,SFM,C_SFM003,8.0,South Fork Mokelumne River,,CH,ST,,,2,4405.13357635813,1,4,,,,1,12,True,connected,True
C_SFM005,SFM,C_SFM005,8.0,South Fork Mokelumne River,,CH,ST,,,2,3945.02153428301,1,4,,,,1,12,True,connected,True
I_NFM006,,I_NFM006,18.0,,,IN,LI,,,2,7500.00008490451,1,4,,,,1,12,True,connected,True
C_NLL016,NLL,C_NLL016,8.0,North Channel Little Last Chance Creek,,CH,ST,,,1,25315.6110836308,1,4,,,,1,12,True,connected,True
C_MFF095,MFF,C_MFF095,1.0,Middle Fork Feather River,,CH,,,,1,10484.0882587489,1,4,,,,1,12,True,connected,True
C_MFF088,MFF,C_MFF088,1.0,Middle Fork Feather River,,CH,,,,1,1693.23498334132,1,4,,,,1,12,True,connected,True
C_LLC007,LLC,C_LLC007,8.0,Little Last Chance Creek,,CH,ST,,,1,11742.4294526978,1,4,,,,1,12,True,connected,True
C_FRMAN,LLC,C_FRMAN,8.0,Little Last Chance Creek,,CH,ST,,,1,95.2821169132592,1,4,,,,1,12,True,connected,True
C_DAVIS,BGC,C_DAVIS,8.0,Big Grizzly Creek,,CH,ST,,,1,8127.52368441968,1,4,,,,1,12,True,connected,True
C_BGC002,BGC,C_BGC002,8.0,Big Grizzly Creek,,CH,ST,,,1,2522.20247517771,1,4,,,,1,12,True,connected,True
D_NLL016_LCCWD,,D_NLL016_LCCWD,10.0,,,D,,,,1,6070.02419999987,1,4,,,,1,12,True,connected,True
R_LCCWD_MFF095,,R_LCCWD_MFF095,,,,RT,,,,1,14452.5131999999,1,4,,,,1,12,True,connected,True
SR_23_CCK007,,SR_23_CCK007,,,,SR,,,,1,2500.0000325259,1,4,,,,1,12,True,connected,True
R_25_NA_CSL005,,R_25_NA_CSL005,,Unlabeled Return Flow,,RT,,,,1,9285.44620000012,1,4,,,,1,12,True,connected,True
R_25_PA2_CSL005,,R_25_PA2_CSL005,,Unlabeled Return Flow,,RT,,,,1,24461.8699472549,1,4,,,,1,12,True,connected,True
R_RFS25_CSL005,,R_RFS25_CSL005,,,,RT,,,,1,32563.6258372908,1,4,,,,1,12,True,connected,True
D_RFS25_25_PA2,,D_RFS25_25_PA2,10.0,,,D,,,,1,10322.8294000011,1,4,,,,1,12,True,connected,True
CT_FREEPORT,,CT_FREEPORT,,,,CT,,,,1,7500.00005625693,1,4,,,,1,12,True,connected,True
CT_BENDBRIDGE,,CT_BENDBRIDGE,,,,CT,,,,1,7500.0,1,4,,,,1,12,True,connected,True
C_MOK057,MOK,C_MOK057,8.0,Mokelumne River,,CH,ST,,,2,3218.87116637898,1,4,,,,1,12,True,connected,True
C_MOK055,MOK,C_MOK055,8.0,Mokelumne River,,CH,ST,,,2,8046.71995671398,1,4,,,,1,12,True,connected,True
C_MOK050,MOK,C_MOK050,8.0,Mokelumne River,,CH,ST,,,2,9656.06388222694,1,4,,,,1,12,True,connected,True
C_MOK044,MOK,C_MOK044,8.0,Mokelumne River,,CH,ST,,,2,15505.3185283818,1,4,,,,1,12,True,connected,True
C_MOK034,MOK,C_MOK034,8.0,Mokelumne River,,CH,ST,,,2,9002.85086389831,1,4,,,,1,12,True,connected,True
C_MOK028,MOK,C_MOK028,8.0,Mokelumne River,,CH,ST,,,2,10174.6427803222,1,4,,,,1,12,True,connected,True
C_MOK022,MOK,C_MOK022,8.0,Mokelumne River,,CH,ST,,,2,4258.55330081545,1,4,,,,1,12,True,connected,True
C_MOK019,MOK,C_MOK019,8.0,Mokelumne River,,CH,ST,,,2,7822.22985779719,1,4,,,,1,12,True,connected,True
C_PSC006,PSC,C_PSC006,4.0,Putah South Canal,,CH,CL,,,1,10652.2749284283,1,4,,,,1,12,True,connected,True
DD_MOK004_MOK,,DD_MOK004_MOK,,,,DD,,,,1,1627.83388441986,1,4,,,,1,12,True,connected,True
D_NBA009_WTPTAB,,D_NBA009_WTPTAB,11.0,,,D,CL,,,1,3279.1484186783,1,4,,,,1,12,True,connected,True
D_WTPTAB_TVAFB,,D_WTPTAB_TVAFB,10.0,,,D,,,,1,2867.71389999986,1,4,,,,1,12,True,connected,True
D_WTPCMT_SUISN,,D_WTPCMT_SUISN,10.0,,,D,,,,1,1191.78817460338,1,4,,,,1,12,True,connected,True
D_WTPWMN_FRFLD,,D_WTPWMN_FRFLD,10.0,,,D,,,,1,2405.57370000146,1,4,,,,1,12,True,connected,True
D_WTPNBR_FRFLD,,D_WTPNBR_FRFLD,10.0,,,D,,,,1,9994.31900000107,1,4,,,,1,12,True,connected,True
DD_SJR026_SJRE,,DD_SJR026_SJRE,,,,DD,,,,1,2348.38548318522,1,4,,,,1,12,True,connected,True
DD_SJR013_SJRW,,DD_SJR013_SJRW,,,,DD,,,,1,2272.14819988552,1,4,,,,1,12,True,connected,True
D_STN014_TCC031,,D_STN014_TCC031,10.0,,,D,,,,1,2153.78239999991,1,4,,,,1,12,True,connected,True
DA_SJRE_SJR026,,DA_SJRE_SJR026,,,,DA,,,,2,7500.00002657189,1,4,,,,1,12,True,connected,True
DA_SJRW_SJR013,,DA_SJRW_SJR013,,,,DA,,,,2,7500.00002696028,1,4,,,,1,12,True,connected,True
DD_SAC041_SACN,,DD_SAC041_SACN,,,,DD,,,,1,5550.80778401322,1,4,,,,1,12,True,connected,True
I_CLR025,,I_CLR025,18.0,,,IN,LI,,,1,7499.99997130938,1,4,,,,1,12,True,connected,True
R_CCWWTP_SAC287,,R_CCWWTP_SAC287,,,,RT,,,,1,456.729352508282,1,4,,,,1,12,True,connected,True
