short_code,source_mask,geopackage_source_id,xml_source_id,has_spatial_data,has_connectivity_data,schematic_type,name,type,sub_type,shape_length,hydrologic_region_id,network_version_id,is_active,created_by
SG360_BRR004_62,2,,5.0,False,True,entity,SG360_BRR004_62,ENT,,,,12,True,2
Pumping Plant No. 1,2,,5.0,False,True,entity,Pumping Plant No. 1,ENT,,,,12,True,2
E81,2,,5.0,False,True,entity,E81,ENT,,,,12,True,2
I_UBEAR,2,,5.0,False,True,entity,I_UBEAR,ENT,,,,12,True,2
D_EDC007_SFA059,2,,5.0,False,True,arc,D_EDC007_SFA059,D,,,,12,True,2
USGS 11260815(CDEC SJS) San Joaquin River near Stevinson (Lander Avenue),2,,5.0,False,True,entity,USGS 11260815(CDEC SJS) San Joaquin River near Stevinson (Lander Avenue),ENT,,,,12,True,2
WTP EDH,2,,5.0,False,True,entity,WTP EDH,ENT,WTP,,,12,True,2
USGS 11404360 Cresta Powerhouse near Pulga,2,,5.0,False,True,entity,USGS 11404360 Cresta Powerhouse near Pulga,ENT,,,,12,True,2
C_TUO105,2,,5.0,False,True,arc,C_TUO105,CH,,,,12,True,2
62_NA3 Turlock ID,2,,5.0,False,True,entity,62_NA3 Turlock ID,ENT,,,,12,True,2
C_C62001,2,,5.0,False,True,arc,C_C62001,CH,,,,12,True,2
Northside Diversion Dam,2,,5.0,False,True,entity,Northside Diversion Dam,ENT,,,,12,True,2
SG219_CWD003_35,2,,5.0,False,True,entity,SG219_CWD003_35,ENT,WD,,,12,True,2
S_SHVER,2,,5.0,False,True,entity,S_SHVER,ENT,,,,12,True,2
MPS020,2,,5.0,False,True,entity,MPS020,ENT,,,,12,True,2
USGS 11281000 SF Tuolumne River nr Oakland Recreation Camp,2,,5.0,False,True,entity,USGS 11281000 SF Tuolumne River nr Oakland Recreation Camp,ENT,,,,12,True,2
C_CVT009,2,,5.0,False,True,arc,C_CVT009,CH,,,,12,True,2
CAA279,2,,5.0,False,True,entity,CAA279,ENT,,,,12,True,2
SG365_FTR003_64,2,,5.0,False,True,entity,SG365_FTR003_64,ENT,,,,12,True,2
CSB004,2,,5.0,False,True,entity,CSB004,ENT,,,,12,True,2
BOC001,2,,5.0,False,True,entity,BOC001,ENT,,,,12,True,2
D805,2,,5.0,False,True,entity,D805,ENT,,,,12,True,2
C_WRD004,2,,5.0,False,True,arc,C_WRD004,CH,,,,12,True,2
D6,2,,5.0,False,True,entity,D6,ENT,,,,12,True,2
D_MID021_DED010,2,,5.0,False,True,arc,D_MID021_DED010,D,,,,12,True,2
SG407_YBP016_70,2,,5.0,False,True,entity,SG407_YBP016_70,ENT,,,,12,True,2
GP_72_XA3,2,,5.0,False,True,entity,GP_72_XA3,ENT,,,,12,True,2
C_WRM003,2,,5.0,False,True,arc,C_WRM003,CH,,,,12,True,2
D_DRM003_DRMLOS,2,,5.0,False,True,arc,D_DRM003_DRMLOS,D,,,,12,True,2
USGS 11283500 Clavey River nr Bucks Meadow,2,,5.0,False,True,entity,USGS 11283500 Clavey River nr Bucks Meadow,ENT,,,,12,True,2
C_SJR312,2,,5.0,False,True,arc,C_SJR312,CH,,,,12,True,2
D_WTPFBN_26S_NU3,2,,5.0,False,True,arc,D_WTPFBN_26S_NU3,D,WTP,,,12,True,2
USGS 11245300 Willow Creek near North Fork CA,2,,5.0,False,True,entity,USGS 11245300 Willow Creek near North Fork CA,ENT,,,,12,True,2
SG149_STS043_23,2,,5.0,False,True,entity,SG149_STS043_23,ENT,,,,12,True,2
D_FOLSM_EDCOCA_NA2,2,,5.0,False,True,arc,D_FOLSM_EDCOCA_NA2,D,,,,12,True,2
Local Inflow to MF Stanislaus River,2,,5.0,False,True,entity,Local Inflow to MF Stanislaus River,ENT,,,,12,True,2
USGS 11238400 Big Creek Powerhouse No. 2A near Big Creek,2,,5.0,False,True,entity,USGS 11238400 Big Creek Powerhouse No. 2A near Big Creek,ENT,,,,12,True,2
"90_PU Avenal, Coalinga, Huron",2,,5.0,False,True,entity,"90_PU Avenal, Coalinga, Huron",ENT,,,,12,True,2
C_TUO091,2,,5.0,False,True,arc,C_TUO091,CH,,,,12,True,2
D_WRT000_EDCOCA_NA1,2,,5.0,False,True,arc,D_WRT000_EDCOCA_NA1,D,,,,12,True,2
ANGLS,2,,5.0,False,True,entity,ANGLS,ENT,,,,12,True,2
SG277_SAC178_51,2,,5.0,False,True,entity,SG277_SAC178_51,ENT,,,,12,True,2
SG68_SJR173_8,2,,5.0,False,True,entity,SG68_SJR173_8,ENT,,,,12,True,2
24_NA3 Placer County WA Zone 1,2,,5.0,False,True,entity,24_NA3 Placer County WA Zone 1,ENT,,,,12,True,2
C_WLW000,2,,5.0,False,True,arc,C_WLW000,CH,,,,12,True,2
61_PA1 Oakdale ID North,2,,5.0,False,True,entity,61_PA1 Oakdale ID North,ENT,,,,12,True,2
I_SFS030,2,,5.0,False,True,entity,I_SFS030,ENT,,,,12,True,2
SG200_SJR022_31,2,,5.0,False,True,entity,SG200_SJR022_31,ENT,,,,12,True,2
NFW008,2,,5.0,False,True,entity,NFW008,ENT,,,,12,True,2
24_NU3 Nevada ID (North Auburn),2,,5.0,False,True,entity,24_NU3 Nevada ID (North Auburn),ENT,,,,12,True,2
NFT008,2,,5.0,False,True,entity,NFT008,ENT,,,,12,True,2
C_NFS007,2,,5.0,False,True,arc,C_NFS007,CH,,,,12,True,2
SG253_THM005_45,2,,5.0,False,True,entity,SG253_THM005_45,ENT,,,,12,True,2
C_NFW023,2,,5.0,False,True,arc,C_NFW023,CH,,,,12,True,2
D7B,2,,5.0,False,True,entity,D7B,ENT,,,,12,True,2
Willow Slough Bypass,2,,5.0,False,True,entity,Willow Slough Bypass,ENT,,,,12,True,2
"USGS 11424000, DWR A06650 (BRW) Bear River near Wheatland",2,,5.0,False,True,entity,"USGS 11424000, DWR A06650 (BRW) Bear River near Wheatland",ENT,,,,12,True,2
I_MFS013,2,,5.0,False,True,entity,I_MFS013,ENT,,,,12,True,2
Alder Creek local inflow,2,,5.0,False,True,entity,Alder Creek local inflow,ENT,,,,12,True,2
72_NA1 Souza & Sons,2,,5.0,False,True,entity,72_NA1 Souza & Sons,ENT,,,,12,True,2
Plum Creek,2,,5.0,False,True,entity,Plum Creek,ENT,,,,12,True,2
D_SYC002_BRR074,2,,5.0,False,True,arc,D_SYC002_BRR074,D,,,,12,True,2
USGS 11316000 Bear River nr Salt Springs Dam,2,,5.0,False,True,entity,USGS 11316000 Bear River nr Salt Springs Dam,ENT,,,,12,True,2
C_BSH002,2,,5.0,False,True,arc,C_BSH002,CH,,,,12,True,2
D_CAA194_KERN,2,,5.0,False,True,arc,D_CAA194_KERN,D,,,,12,True,2
20_PA UC Davis,2,,5.0,False,True,entity,20_PA UC Davis,ENT,,,,12,True,2
C_CSB009,2,,5.0,False,True,arc,C_CSB009,CH,,,,12,True,2
"02_NU City of Anderson, Cottonwood WD, Small Communities",2,,5.0,False,True,entity,"02_NU City of Anderson, Cottonwood WD, Small Communities",ENT,WD,,,12,True,2
D894,2,,5.0,False,True,entity,D894,ENT,,,,12,True,2
SG320_CBD041_55,2,,5.0,False,True,entity,SG320_CBD041_55,ENT,,,,12,True,2
UTC000,2,,5.0,False,True,entity,UTC000,ENT,,,,12,True,2
C_BRC000,2,,5.0,False,True,arc,C_BRC000,CH,,,,12,True,2
Slab Creek Reservoir,2,,5.0,False,True,entity,Slab Creek Reservoir,ENT,,,,12,True,2
C_BCB001,2,,5.0,False,True,arc,C_BCB001,CH,,,,12,True,2
I_NFF046,2,,5.0,False,True,entity,I_NFF046,ENT,,,,12,True,2
D_SFF019_FPT000,2,,5.0,False,True,arc,D_SFF019_FPT000,D,,,,12,True,2
I_GZL009,2,,5.0,False,True,entity,I_GZL009,ENT,,,,12,True,2
SBA009,2,,5.0,False,True,entity,SBA009,ENT,,,,12,True,2
"15N_NU CalWater (Marysville), Small Communities",2,,5.0,False,True,entity,"15N_NU CalWater (Marysville), Small Communities",ENT,,,,12,True,2
SJR102,2,,5.0,False,True,node,SJR102,ENT,,,,12,True,2
TGC002,2,,5.0,False,True,entity,TGC002,ENT,,,,12,True,2
WTP MNR,2,,5.0,False,True,entity,WTP MNR,ENT,WTP,,,12,True,2
D_TBAUD_AMADR_NU,2,,5.0,False,True,arc,D_TBAUD_AMADR_NU,D,,,,12,True,2
USGS 11441800 Silver Creek below Junction Dam near Pollock Pines,2,,5.0,False,True,entity,USGS 11441800 Silver Creek below Junction Dam near Pollock Pines,ENT,,,,12,True,2
SG260_SAC214_48,2,,5.0,False,True,entity,SG260_SAC214_48,ENT,,,,12,True,2
I_SSC001,2,,5.0,False,True,entity,I_SSC001,ENT,,,,12,True,2
NCT001,2,,5.0,False,True,entity,NCT001,ENT,,,,12,True,2
D_CAA304_WSB001,2,,5.0,False,True,arc,D_CAA304_WSB001,D,,,,12,True,2
RDNGR,2,,5.0,False,True,entity,RDNGR,ENT,,,,12,True,2
S_ESTMN,2,,5.0,False,True,entity,S_ESTMN,ENT,,,,12,True,2
S_CSTIC,2,,5.0,False,True,entity,S_CSTIC,ENT,,,,12,True,2
BASSL,2,,5.0,False,True,entity,BASSL,ENT,,,,12,True,2
D_ESB406_ESBLOS,2,,5.0,False,True,arc,D_ESB406_ESBLOS,D,,,,12,True,2
C_UBEAR,2,,5.0,False,True,arc,C_UBEAR,CH,,,,12,True,2
YB-192,2,,5.0,False,True,entity,YB-192,ENT,,,,12,True,2
ESB433,2,,5.0,False,True,entity,ESB433,ENT,,,,12,True,2
Green Valley WD (County of Kings),2,,5.0,False,True,entity,Green Valley WD (County of Kings),ENT,WD,,,12,True,2
S_DELVE,2,,5.0,False,True,entity,S_DELVE,ENT,,,,12,True,2
C_CAPLS,2,,5.0,False,True,arc,C_CAPLS,CH,,,,12,True,2
SG123_MCD009_17,2,,5.0,False,True,entity,SG123_MCD009_17,ENT,,,,12,True,2
Jones Pumping Plant,2,,5.0,False,True,entity,Jones Pumping Plant,ENT,,,,12,True,2
12_NU1 CalWater (Oroville),2,,5.0,False,True,entity,12_NU1 CalWater (Oroville),ENT,,,,12,True,2
D835,2,,5.0,False,True,entity,D835,ENT,,,,12,True,2
SG417_SAC000_71,2,,5.0,False,True,entity,SG417_SAC000_71,ENT,,,,12,True,2
C_BOC002,2,,5.0,False,True,arc,C_BOC002,CH,,,,12,True,2
SG87_EBP030_11,2,,5.0,False,True,entity,SG87_EBP030_11,ENT,,,,12,True,2
WTP RS1,2,,5.0,False,True,entity,WTP RS1,ENT,WTP,,,12,True,2
E_HTCHY,2,,5.0,False,True,entity,E_HTCHY,ENT,,,,12,True,2
C_RSL001B,2,,5.0,False,True,arc,C_RSL001B,CH,,,,12,True,2
USGS 11430000 South Fork Rubicon River below Gerle Creek near Georgetown,2,,5.0,False,True,entity,USGS 11430000 South Fork Rubicon River below Gerle Creek near Georgetown,ENT,,,,12,True,2
ANC000,2,,5.0,False,True,entity,ANC000,ENT,,,,12,True,2
C400,2,,5.0,False,True,entity,C400,ENT,,,,12,True,2
SG85_CHW011_11,2,,5.0,False,True,entity,SG85_CHW011_11,ENT,,,,12,True,2
C_SLV001,2,,5.0,False,True,arc,C_SLV001,CH,,,,12,True,2
Philadelphia Canal Diversion Dan,2,,5.0,False,True,entity,Philadelphia Canal Diversion Dan,ENT,,,,12,True,2
C_GZL009,2,,5.0,False,True,arc,C_GZL009,CH,,,,12,True,2
TD_MOK014_197,2,,5.0,False,True,entity,TD_MOK014_197,ENT,,,,12,True,2
71_PA7 Oak Flat,2,,5.0,False,True,entity,71_PA7 Oak Flat,ENT,,,,12,True,2
SFA039,2,,5.0,False,True,entity,SFA039,ENT,,,,12,True,2
I412,2,,5.0,False,True,entity,I412,ENT,,,,12,True,2
D_BASSL_PCB001,2,,5.0,False,True,arc,D_BASSL_PCB001,D,,,,12,True,2
WPT005,2,,5.0,False,True,entity,WPT005,ENT,,,,12,True,2
I410,2,,5.0,False,True,entity,I410,ENT,,,,12,True,2
Thermalito Power Canal and Thermalito Forebay,2,,5.0,False,True,entity,Thermalito Power Canal and Thermalito Forebay,ENT,,,,12,True,2
BP2004,2,,5.0,False,True,entity,BP2004,ENT,,,,12,True,2
I_CQC001,2,,5.0,False,True,entity,I_CQC001,ENT,,,,12,True,2
SG455_CWD013_77,2,,5.0,False,True,entity,SG455_CWD013_77,ENT,WD,,,12,True,2
Central Amador Water Project,2,,5.0,False,True,entity,Central Amador Water Project,ENT,,,,12,True,2
Check 7,2,,5.0,False,True,entity,Check 7,ENT,,,,12,True,2
NFF069,2,,5.0,False,True,entity,NFF069,ENT,,,,12,True,2
SG340_SBP012_58,2,,5.0,False,True,entity,SG340_SBP012_58,ENT,,,,12,True,2
D_WTPEDH_ELDID_NU3,2,,5.0,False,True,arc,D_WTPEDH_ELDID_NU3,D,WTP,,,12,True,2
South Fork American River near Placerville Local Inflow,2,,5.0,False,True,entity,South Fork American River near Placerville Local Inflow,ENT,,,,12,True,2
C609B,2,,5.0,False,True,entity,C609B,ENT,,,,12,True,2
D_MON005_MCM001,2,,5.0,False,True,arc,D_MON005_MCM001,D,,,,12,True,2
D707,2,,5.0,False,True,entity,D707,ENT,,,,12,True,2
SG139_TUO030_21,2,,5.0,False,True,entity,SG139_TUO030_21,ENT,,,,12,True,2
C52,2,,5.0,False,True,entity,C52,ENT,,,,12,True,2
"03_PU1 Jones Valley CSA, Shasta Lake CSD, Mountain Gate CSD",2,,5.0,False,True,entity,"03_PU1 Jones Valley CSA, Shasta Lake CSD, Mountain Gate CSD",ENT,,,,12,True,2
BRC000,2,,5.0,False,True,entity,BRC000,ENT,,,,12,True,2
USGS 11420700 Dry Creek near Browns Valley Discontinued,2,,5.0,False,True,entity,USGS 11420700 Dry Creek near Browns Valley Discontinued,ENT,,,,12,True,2
USGS 11251000 San Joaquin River below Friant Dam,2,,5.0,False,True,entity,USGS 11251000 San Joaquin River below Friant Dam,ENT,,,,12,True,2
C_LBC031,2,,5.0,False,True,arc,C_LBC031,CH,,,,12,True,2
I300,2,,5.0,False,True,entity,I300,ENT,,,,12,True,2
SG209_SAC281_32,2,,5.0,False,True,entity,SG209_SAC281_32,ENT,,,,12,True,2
D_CQC001_WRD003,2,,5.0,False,True,arc,D_CQC001_WRD003,D,,,,12,True,2
SG338_SBP018_58,2,,5.0,False,True,entity,SG338_SBP018_58,ENT,,,,12,True,2
USGS 11396000 Lost Creek near Clipper Mills,2,,5.0,False,True,entity,USGS 11396000 Lost Creek near Clipper Mills,ENT,,,,12,True,2
SG335_SBP028_58,2,,5.0,False,True,entity,SG335_SBP028_58,ENT,,,,12,True,2
CSB009,2,,5.0,False,True,entity,CSB009,ENT,,,,12,True,2
SG350_YUB006_60,2,,5.0,False,True,entity,SG350_YUB006_60,ENT,,,,12,True,2
Lewiston Local Inflow,2,,5.0,False,True,entity,Lewiston Local Inflow,ENT,,,,12,True,2
PHP000,2,,5.0,False,True,entity,PHP000,ENT,,,,12,True,2
D145A,2,,5.0,False,True,entity,D145A,ENT,,,,12,True,2
For PCWA Zone 5,2,,5.0,False,True,entity,For PCWA Zone 5,ENT,,,,12,True,2
E_ANTLP,2,,5.0,False,True,entity,E_ANTLP,ENT,,,,12,True,2
E_OROVL,2,,5.0,False,True,entity,E_OROVL,ENT,,,,12,True,2
CAA184,2,,5.0,False,True,entity,CAA184,ENT,,,,12,True,2
Minor North-East Streams,2,,5.0,False,True,entity,Minor North-East Streams,ENT,,,,12,True,2
C824,2,,5.0,False,True,entity,C824,ENT,,,,12,True,2
USGS 11311000 Stockton Diverting Canal Discontinued,2,,5.0,False,True,entity,USGS 11311000 Stockton Diverting Canal Discontinued,ENT,,,,12,True,2
D_DRM000_DRM001,2,,5.0,False,True,arc,D_DRM000_DRM001,D,,,,12,True,2
SG122_MCD014_17,2,,5.0,False,True,entity,SG122_MCD014_17,ENT,,,,12,True,2
San Gabriel Valley MWD (Reach 26),2,,5.0,False,True,entity,San Gabriel Valley MWD (Reach 26),ENT,WD,,,12,True,2
D_SSC001_FLRNC,2,,5.0,False,True,arc,D_SSC001_FLRNC,D,,,,12,True,2
South Canal,2,,5.0,False,True,entity,South Canal,ENT,,,,12,True,2
USGS 11433080 NF Long Canyon Creek Diversion Tunnel,2,,5.0,False,True,entity,USGS 11433080 NF Long Canyon Creek Diversion Tunnel,ENT,,,,12,True,2
11_SA2 Richvale ID,2,,5.0,False,True,entity,11_SA2 Richvale ID,ENT,,,,12,True,2
S_MELON,2,,5.0,False,True,entity,S_MELON,ENT,,,,12,True,2
"USGS 11414190 Drum Canal above Drum Forebay, near Blue Canyon Discontinued",2,,5.0,False,True,entity,"USGS 11414190 Drum Canal above Drum Forebay, near Blue Canyon Discontinued",ENT,,,,12,True,2
BP8001,2,,5.0,False,True,entity,BP8001,ENT,,,,12,True,2
WSB006,2,,5.0,False,True,entity,WSB006,ENT,,,,12,True,2
E_SLUIS_CVP,2,,5.0,False,True,entity,E_SLUIS_CVP,ENT,,,,12,True,2
D_WSB026_WSBLOS,2,,5.0,False,True,arc,D_WSB026_WSBLOS,D,,,,12,True,2
Kellogg Creek,2,,5.0,False,True,entity,Kellogg Creek,ENT,,,,12,True,2
C_CAA293,2,,5.0,False,True,arc,C_CAA293,CH,,,,12,True,2
USGS 11290000 Tuolumne River at Modesto,2,,5.0,False,True,entity,USGS 11290000 Tuolumne River at Modesto,ENT,,,,12,True,2
I91,2,,5.0,False,True,entity,I91,ENT,,,,12,True,2
Putah South Canal Terminal Reservoir,2,,5.0,False,True,entity,Putah South Canal Terminal Reservoir,ENT,,,,12,True,2
SG52_FSL005_4,2,,5.0,False,True,entity,SG52_FSL005_4,ENT,,,,12,True,2
WTP BUK,2,,5.0,False,True,entity,WTP BUK,ENT,WTP,,,12,True,2
60N_NU2 Rancho Murieta,2,,5.0,False,True,entity,60N_NU2 Rancho Murieta,ENT,,,,12,True,2
SSJ015,2,,5.0,False,True,entity,SSJ015,ENT,,,,12,True,2
D_DMC080_DMCLOS,2,,5.0,False,True,arc,D_DMC080_DMCLOS,D,,,,12,True,2
Echo Lake Inflow,2,,5.0,False,True,entity,Echo Lake Inflow,ENT,,,,12,True,2
SG379_AMR004_66,2,,5.0,False,True,entity,SG379_AMR004_66,ENT,,,,12,True,2
OXB000,2,,5.0,False,True,entity,OXB000,ENT,,,,12,True,2
TD_FRS022_074,2,,5.0,False,True,entity,TD_FRS022_074,ENT,,,,12,True,2
20_NA2 Non-District,2,,5.0,False,True,entity,20_NA2 Non-District,ENT,,,,12,True,2
GP_63_NA5,2,,5.0,False,True,entity,GP_63_NA5,ENT,,,,12,True,2
EBMUD Terminal Reservoirs,2,,5.0,False,True,entity,EBMUD Terminal Reservoirs,ENT,,,,12,True,2
C_OXB000,2,,5.0,False,True,arc,C_OXB000,CH,,,,12,True,2
USGS 11462190 Lake Valley Canal near Emigrant Camp,2,,5.0,False,True,entity,USGS 11462190 Lake Valley Canal near Emigrant Camp,ENT,,,,12,True,2
SG105_BCK040_15,2,,5.0,False,True,entity,SG105_BCK040_15,ENT,,,,12,True,2
Solano ID (South),2,,5.0,False,True,entity,Solano ID (South),ENT,,,,12,True,2
TD_SJR043_168,2,,5.0,False,True,entity,TD_SJR043_168,ENT,,,,12,True,2
Wilkins Slough Pumping Plant,2,,5.0,False,True,entity,Wilkins Slough Pumping Plant,ENT,,,,12,True,2
YB-96 (does not include deliveries to Alta WTP from Alta Forebay),2,,5.0,False,True,entity,YB-96 (does not include deliveries to Alta WTP from Alta Forebay),ENT,WTP,,,12,True,2
I_NFF058,2,,5.0,False,True,entity,I_NFF058,ENT,,,,12,True,2
GP_71_PA4,2,,5.0,False,True,entity,GP_71_PA4,ENT,,,,12,True,2
C_OMR024B,2,,5.0,False,True,arc,C_OMR024B,CH,,,,12,True,2
SG120_MCD028_17,2,,5.0,False,True,entity,SG120_MCD028_17,ENT,,,,12,True,2
Moccasin Creek,2,,5.0,False,True,entity,Moccasin Creek,ENT,,,,12,True,2
E_NHGAN,2,,5.0,False,True,entity,E_NHGAN,ENT,,,,12,True,2
S41,2,,5.0,False,True,entity,S41,ENT,,,,12,True,2
Delta Cross Channel,2,,5.0,False,True,entity,Delta Cross Channel,ENT,,,,12,True,2
DWR (CDEC CRS) Merced River at Cressey,2,,5.0,False,True,entity,DWR (CDEC CRS) Merced River at Cressey,ENT,,,,12,True,2
SG64_SJR198_8,2,,5.0,False,True,entity,SG64_SJR198_8,ENT,,,,12,True,2
D_ESB414_BRDNO,2,,5.0,False,True,arc,D_ESB414_BRDNO,D,,,,12,True,2
C_STH002,2,,5.0,False,True,arc,C_STH002,CH,,,,12,True,2
USGS 11433040 Pilot Creek below Mutton Canyon,2,,5.0,False,True,entity,USGS 11433040 Pilot Creek below Mutton Canyon,ENT,,,,12,True,2
WTP BLV,2,,5.0,False,True,entity,WTP BLV,ENT,WTP,,,12,True,2
C588,2,,5.0,False,True,entity,C588,ENT,,,,12,True,2
NFS032,2,,5.0,False,True,entity,NFS032,ENT,,,,12,True,2
"11_SA3 Biggs-West Gridley WD, Butte WD",2,,5.0,False,True,entity,"11_SA3 Biggs-West Gridley WD, Butte WD",ENT,WD,,,12,True,2
D_MNZNT_SP2003,2,,5.0,False,True,arc,D_MNZNT_SP2003,D,,,,12,True,2
Inflow to Fordyce Lake,2,,5.0,False,True,entity,Inflow to Fordyce Lake,ENT,,,,12,True,2
USGS 11276900 Tuolumne River Below Early Intake,2,,5.0,False,True,entity,USGS 11276900 Tuolumne River Below Early Intake,ENT,,,,12,True,2
SG372_SAC066_65,2,,5.0,False,True,entity,SG372_SAC066_65,ENT,,,,12,True,2
S_KRCKH,2,,5.0,False,True,entity,S_KRCKH,ENT,,,,12,True,2
E_THRMA,2,,5.0,False,True,entity,E_THRMA,ENT,,,,12,True,2
USGS 11427770 Duncan Canyon Creek near French Meadows,2,,5.0,False,True,entity,USGS 11427770 Duncan Canyon Creek near French Meadows,ENT,,,,12,True,2
D_CAA155_CAALOS,2,,5.0,False,True,arc,D_CAA155_CAALOS,D,,,,12,True,2
D_CAA173_EMPIRE,2,,5.0,False,True,arc,D_CAA173_EMPIRE,D,,,,12,True,2
SG143_TUO003_21,2,,5.0,False,True,entity,SG143_TUO003_21,ENT,,,,12,True,2
C_C61002,2,,5.0,False,True,arc,C_C61002,CH,,,,12,True,2
"63_NU Cities of Merced, Atwater, Livingston, Winton, Planada and LeGrand small communities",2,,5.0,False,True,entity,"63_NU Cities of Merced, Atwater, Livingston, Winton, Planada and LeGrand small communities",ENT,,,,12,True,2
Proposed point of diversion for Alder Creek Reservoir,2,,5.0,False,True,entity,Proposed point of diversion for Alder Creek Reservoir,ENT,,,,12,True,2
S_LLOYD,2,,5.0,False,True,entity,S_LLOYD,ENT,,,,12,True,2
C_TGC002,2,,5.0,False,True,arc,C_TGC002,CH,,,,12,True,2
GP_71_PA8,2,,5.0,False,True,entity,GP_71_PA8,ENT,,,,12,True,2
R_AWWWTP_ESC005,2,,5.0,False,True,arc,R_AWWWTP_ESC005,R,WWTP,,,12,True,2
D_MFM007_WSPNT_NU,2,,5.0,False,True,arc,D_MFM007_WSPNT_NU,D,,,,12,True,2
USGS 11407000 Feather River at Oroville,2,,5.0,False,True,entity,USGS 11407000 Feather River at Oroville,ENT,,,,12,True,2
D_UTC014_UTICA,2,,5.0,False,True,arc,D_UTC014_UTICA,D,,,,12,True,2
WPT006,2,,5.0,False,True,entity,WPT006,ENT,,,,12,True,2
SG67_SJR180_8,2,,5.0,False,True,entity,SG67_SJR180_8,ENT,,,,12,True,2
Local Inflow to North Fork American River,2,,5.0,False,True,entity,Local Inflow to North Fork American River,ENT,,,,12,True,2
SG124_MCD002_17,2,,5.0,False,True,entity,SG124_MCD002_17,ENT,,,,12,True,2
C_GZL008,2,,5.0,False,True,arc,C_GZL008,CH,,,,12,True,2
South Sutter Water District North and South Canals,2,,5.0,False,True,entity,South Sutter Water District North and South Canals,ENT,,,,12,True,2
TUO081,2,,5.0,False,True,entity,TUO081,ENT,,,,12,True,2
NF Long Canyon Creek,2,,5.0,False,True,entity,NF Long Canyon Creek,ENT,,,,12,True,2
D_TRLCK_62_NA3,2,,5.0,False,True,arc,D_TRLCK_62_NA3,D,,,,12,True,2
"02_PU Centerville CSD, Clear Creek CSD, Keswick CSA, Shasta CSD",2,,5.0,False,True,entity,"02_PU Centerville CSD, Clear Creek CSD, Keswick CSA, Shasta CSD",ENT,,,,12,True,2
NFS001,2,,5.0,False,True,entity,NFS001,ENT,,,,12,True,2
S_CMBIE,2,,5.0,False,True,entity,S_CMBIE,ENT,,,,12,True,2
D90 PMI,2,,5.0,False,True,entity,D90 PMI,ENT,,,,12,True,2
E_JNKSN,2,,5.0,False,True,entity,E_JNKSN,ENT,,,,12,True,2
D_BLSMM_EPS002,2,,5.0,False,True,arc,D_BLSMM_EPS002,D,,,,12,True,2
Zone 7 Del Valle WTP,2,,5.0,False,True,entity,Zone 7 Del Valle WTP,ENT,WTP,,,12,True,2
C_SP2003,2,,5.0,False,True,arc,C_SP2003,CH,,,,12,True,2
USGS 1123550 Portal Powerplant at Huntington Lake,2,,5.0,False,True,entity,USGS 1123550 Portal Powerplant at Huntington Lake,ENT,,,,12,True,2
Knights Landing Ridge Cut,2,,5.0,False,True,entity,Knights Landing Ridge Cut,ENT,,,,12,True,2
MNZNT,2,,5.0,False,True,entity,MNZNT,ENT,,,,12,True,2
WTP BTB,2,,5.0,False,True,entity,WTP BTB,ENT,WTP,,,12,True,2
C_MPB007,2,,5.0,False,True,arc,C_MPB007,CH,,,,12,True,2
S_ALPNE,2,,5.0,False,True,entity,S_ALPNE,ENT,,,,12,True,2
USGS 11436000 Silver Lake Outlet nr Kirkwood,2,,5.0,False,True,entity,USGS 11436000 Silver Lake Outlet nr Kirkwood,ENT,,,,12,True,2
Cole Creek Diversion #1,2,,5.0,False,True,entity,Cole Creek Diversion #1,ENT,,,,12,True,2
USGS 11300500 South San Joaquin Canal near Knights Ferry,2,,5.0,False,True,entity,USGS 11300500 South San Joaquin Canal near Knights Ferry,ENT,,,,12,True,2
S_SLYCK,2,,5.0,False,True,entity,S_SLYCK,ENT,,,,12,True,2
Littlerock Creek ID (Reach 21),2,,5.0,False,True,entity,Littlerock Creek ID (Reach 21),ENT,,,,12,True,2
MAMTH,2,,5.0,False,True,entity,MAMTH,ENT,,,,12,True,2
60N_NA1 Jackson Valley ID,2,,5.0,False,True,entity,60N_NA1 Jackson Valley ID,ENT,,,,12,True,2
R607WEST,2,,5.0,False,True,entity,R607WEST,ENT,,,,12,True,2
USGS 11404500 North Fork Feather River at Pulga,2,,5.0,False,True,entity,USGS 11404500 North Fork Feather River at Pulga,ENT,,,,12,True,2
D869,2,,5.0,False,True,entity,D869,ENT,,,,12,True,2
Losses R-1--> 9,2,,5.0,False,True,entity,Losses R-1--> 9,ENT,,,,12,True,2
BLSMM,2,,5.0,False,True,entity,BLSMM,ENT,,,,12,True,2
Putah Diversion Dam,2,,5.0,False,True,entity,Putah Diversion Dam,ENT,,,,12,True,2
TD_MOK019_196,2,,5.0,False,True,entity,TD_MOK019_196,ENT,,,,12,True,2
C_NFS005,2,,5.0,False,True,arc,C_NFS005,CH,,,,12,True,2
SJR278,2,,5.0,False,True,node,SJR278,ENT,,,,12,True,2
HNGTN,2,,5.0,False,True,entity,HNGTN,ENT,,,,12,True,2
ECHOL,2,,5.0,False,True,entity,ECHOL,ENT,,,,12,True,2
Local inflow to Silver Fork American River,2,,5.0,False,True,entity,Local inflow to Silver Fork American River,ENT,,,,12,True,2
I520,2,,5.0,False,True,entity,I520,ENT,,,,12,True,2
